ticker,ym,prox_52w_high,reversao,idio_vol_12m,hhi_posse,peer_ret,delta_breadth_w,dem_pct_w,EFIT
ABCB4,202009,0.548102349820876,0.0311258971426514,0.0525116771709144,0.0916095214158908,-0.035590072464979,-0.0866666666666667,-0.332348434694813,-0.0226075475599804
ABCB4,202010,0.569578198061933,0.126488034208391,0.0559226284676391,0.0615420792426952,-0.0157400241257034,0.104622871046229,-0.309574625452115,-0.0278859774667967
ABCB4,202011,0.677891472908904,-0.0391821860425803,0.0634369269166469,0.0556339974478459,0.163523689861433,-0.0110132158590308,0.253900853493172,-0.0291734218003662
ABCB4,202012,0.731581148186686,-0.190164011220096,0.0637260244451677,0.0550824904478256,0.0704005410225714,0.149220489977728,-0.247686244202316,-0.0232549124780788
ABCB4,202101,0.787494583853822,-0.079200989278408,0.0579329647228296,0.0430590844282703,-0.0453608309181039,0.0930232558139535,-0.0130535786459157,-0.0251568303373951
ABCB4,202102,1,0.00934902222446765,0.0618315675091009,0.0302169249836053,-0.0118121525178284,0.0407801418439716,0.130701161514811,-0.0265505465357844
ABCB4,202103,0.944010545766366,-0.0165452906787265,0.0647182928269135,0.0299495055226543,0.064207325597564,-0.0289608177172061,0.103950407386611,-0.0237534918921597
ABCB4,202104,0.977710471533575,0.055989454233634,0.0641092568017003,0.0440176525290925,0.0577264412826115,-0.0350877192982456,-0.125387657752614,0.00903936446022981
ABCB4,202105,1,-0.0356986751030952,0.0756937345140167,0.045726686331458,0.064454093688764,0.0290909090909091,0.271022745793243,0.00435438757331508
ABCB4,202106,0.920579667760727,-0.16554065986849,0.0738979938363067,0.0427715928357555,0.0229343667555047,0.0971731448763251,0.0404423639866273,0.00460306603538186
ABCB4,202107,0.875681839357046,0.079420332239276,0.0722715112893329,0.0428661086158645,-0.0643391893400449,0.0305958132045089,0.0718778706735022,-0.00265481095349204
ABCB4,202108,0.98323199865514,0.0487712579106715,0.0880033276387247,0.0441260109882508,-0.0300300829957671,0.0140625,0.189279220600964,-0.0121762090261816
ABCB4,202109,0.875094245548914,-0.122818761865684,0.0843139384960259,0.0400409542037364,-0.0527032242741788,0.00154083204930663,0.0296921414655345,-0.0114198759524417
ABCB4,202110,0.906327804405851,0.109981930260751,0.0873866440975315,0.107244186256465,-0.0875383337446056,0.06,0.182104955637858,-0.00327978117138522
ABCB4,202111,1,-0.035691651517312,0.0858734261166824,0.085126811817122,-0.0246425323058002,-0.00145137880986938,0.478153837348462,-0.0105358734956851
ABCB4,202112,0.937389208268593,-0.114549037540597,0.0879267010157404,0.065533610881137,0.068754922154323,0.146802325581395,0.0101581610874259,-0.0230007575649587
ABCB4,202201,0.950507224338649,0.0626107917314017,0.0919889652422941,,0.0361245139566093,,,
ABCB4,202202,0.936105567166839,,0.0922886050373238,,,,,
ABCB4,202203,1,0.0151515494075586,0.091472744338177,,0.0777388580507555,,,
ABCB4,202204,0.933739013127582,-0.10448723187582,0.0930020086267476,,,,,
ABCB4,202205,0.946149515828932,0.0662609868724131,0.0832657446386831,,0.0211224905925877,,,
ABCB4,202206,0.917191787046038,-0.0132911900722454,0.0761304361040988,,-0.130899254003675,0.69969040247678,-0.0670259517658652,
ABCB4,202207,1,0.0306058696838448,0.0775189794142536,,,,,
ABCB4,202208,1,-0.135589433160471,0.0697000464184772,,0.0768586431535794,,,
ABCB4,202209,1,-0.125362766834229,0.0620707338882991,,-0.0300713347599635,0.581508515815085,0.191752635818243,
ABCB4,202210,1,-0.0778750220152547,0.0626715183880515,,0.0613236415198124,-0.0723076923076923,0.0839972962559298,
ABCB4,202211,0.950145121446665,-0.00570160386810414,0.0540489951264213,,-0.0852457432596887,0.0845771144278607,0.0361809101428613,
ABCB4,202212,0.950629197674729,0.0498548785533358,0.0363559226073487,,,,,
ABCB4,202301,0.946438058101841,-0.000509476097011019,0.041404209053054,,0.0444208982631471,,,
ABCB4,202302,0.895145869677492,0.00440880585526204,0.0519494202297639,,-0.0290894710533263,-0.10155848604213,-0.120212783551845,
ABCB4,202303,0.83004442207495,0.0541949766128589,0.0559994526004399,,-0.0219843922572863,0.123141441097979,-0.0726785166784829,
ABCB4,202304,0.824619143310709,0.0727271943130324,0.0570841257803419,,,,,
ABCB4,202305,0.820673771555146,0.00653613062139313,0.0606948942948954,,0.0999581939493706,,,
ABCB4,202306,0.940519607868152,0.00478447752221578,0.0621463149418829,,0.100494708657794,-0.31104555883317,0.12410306881548,
