j,ym,i,cio,n_fundos_i,n_fundos_j
GOAU3,202107,BRFS3,0.935138401764505,1102,475
GOAU3,202107,CMIG3,0.903257553688539,494,475
GOAU3,202107,ECOR3,0.845184822244411,1166,475
GOAU3,202108,BRFS3,0.935928203209063,1050,519
GOAU3,202108,CMIG3,0.920373933629625,530,519
GOAU3,202108,ECOR3,0.874462344922378,1082,519
GOAU3,202109,CMIG3,0.90274255135199,539,503
GOAU3,202109,ECOR3,0.807162993567856,1129,503
GOAU3,202110,CMIG3,0.907068041761782,532,503
GOAU3,202110,ECOR3,0.80195022236589,1200,503
GOAU3,202111,AERI3,0.72478942959174,572,502
GOAU3,202111,CMIG3,0.906698563213071,533,502
GOAU3,202111,CSNA3,0.7090889846667,1192,502
GOAU3,202111,ECOR3,0.785610485530101,1238,502
GOAU3,202112,CMIG3,0.911858627765351,525,522
GOAU3,202112,CSNA3,0.748498959255729,1167,522
GOAU3,202112,ECOR3,0.745527277537147,1239,522
GOAU4,201710,CYRE3,0.723548106243211,812,766
GOAU4,201710,GGBR4,0.823973059270397,839,766
GOAU4,201806,BRAP4,0.745825187351301,895,868
GOAU4,201808,AZUL4,0.759543884110174,523,882
GOAU4,201808,BRAP4,0.818669339327523,930,882
GOAU4,201808,BRSR6,0.798837438348562,600,882
GOAU4,201808,ECOR3,0.757305355468629,806,882
GOAU4,201808,EUCA4,0.785785800523346,356,882
GOAU4,201809,AZUL4,0.853894825948077,573,874
GOAU4,201809,BPAC11,0.782805092265229,515,874
GOAU4,201809,BRAP4,0.759789815913502,944,874
GOAU4,201809,BRSR6,0.864283096062586,598,874
GOAU4,201809,CESP6,0.738634075449755,687,874
GOAU4,201809,ECOR3,0.839716593306049,720,874
GOAU4,201809,EUCA4,0.868912519691913,356,874
GOAU4,201809,GOAU3,0.938845595175597,381,874
GOAU4,201810,BRAP4,0.752813972404889,931,850
GOAU4,201810,BRSR6,0.930150833853402,593,850
GOAU4,201810,CESP6,0.821381773678784,669,850
GOAU4,201810,ECOR3,0.926120575952691,732,850
GOAU4,201810,EUCA4,0.930132445982608,360,850
GOAU4,201810,GOAU3,0.920815624277159,380,850
GOAU4,201811,AZUL4,0.70223557536334,768,898
GOAU4,201811,BPAC11,0.724233614120976,485,898
GOAU4,201811,BRAP4,0.770268386667333,950,898
GOAU4,201811,BRSR6,0.924502583134462,644,898
GOAU4,201811,CESP6,0.785865017642193,717,898
GOAU4,201811,ECOR3,0.936084268738838,826,898
GOAU4,201811,EUCA4,0.9259977655643,360,898
GOAU4,201811,GOAU3,0.925172552465635,298,898
GOAU4,201812,BPAC11,0.777554771667823,498,883
GOAU4,201812,BRAP4,0.816498257474579,963,883
GOAU4,201812,BRSR6,0.896957361229639,639,883
GOAU4,201812,CESP6,0.764236446505635,731,883
GOAU4,201812,ECOR3,0.935952725903377,859,883
GOAU4,201812,EUCA4,0.895893070571853,366,883
GOAU4,201812,GOAU3,0.86779685797592,297,883
GOAU4,201901,BRAP4,0.830293435518295,956,851
GOAU4,201901,BRSR6,0.841833615209009,628,851
GOAU4,201901,ECOR3,0.818326148730147,865,851
GOAU4,201901,EUCA4,0.825847622334331,364,851
GOAU4,201901,GOAU3,0.781407727793719,301,851
GOAU4,201902,BRAP4,0.874621388991577,988,921
GOAU4,201902,BRDT3,0.770527841975927,988,921
GOAU4,201902,BRFS3,0.829866126729632,871,921
GOAU4,201902,BRSR6,0.911329353369669,658,921
GOAU4,201902,CESP6,0.809094507643738,775,921
GOAU4,201902,ECOR3,0.706963649208279,893,921
GOAU4,201902,EUCA4,0.897227757835604,377,921
GOAU4,201902,GOAU3,0.875984048425781,326,921
GOAU4,201903,BRAP4,0.792403437435509,980,901
GOAU4,201903,BRDT3,0.8902932449686,985,901
GOAU4,201903,BRFS3,0.849641672651177,856,901
GOAU4,201903,BRSR6,0.910096469685513,627,901
GOAU4,201903,CESP6,0.809283297333466,770,901
GOAU4,201903,CMIG4,0.731293511190424,1013,901
GOAU4,201903,EUCA4,0.877716715470943,383,901
GOAU4,201903,GOAU3,0.858351049783023,344,901
GOAU4,201904,BRAP4,0.700489451126745,917,857
GOAU4,201904,BRDT3,0.747919643459951,899,857
GOAU4,201904,BRSR6,0.924626828028002,622,857
GOAU4,201904,CESP6,0.819577097294335,785,857
GOAU4,201904,CMIG4,0.715915537420735,1017,857
GOAU4,201904,EUCA4,0.887903302299645,396,857
GOAU4,201904,GOAU3,0.896045255777855,344,857
GOAU4,201905,BRAP4,0.72188605786349,919,872
GOAU4,201905,BRDT3,0.871727516033601,889,872
GOAU4,201905,BRFS3,0.889833505455657,947,872
GOAU4,201905,BRSR6,0.923309315539393,593,872
GOAU4,201905,CESP6,0.829965786064744,820,872
GOAU4,201905,CIEL3,0.708924938794795,861,872
GOAU4,201905,CMIG3,0.703690791386328,649,872
GOAU4,201905,CMIG4,0.752274443788283,1019,872
GOAU4,201905,EUCA4,0.882919648944178,400,872
GOAU4,201905,GOAU3,0.913556486533457,344,872
GOAU4,201906,BRAP4,0.783274222797971,895,869
GOAU4,201906,BRDT3,0.854196429896047,850,869
GOAU4,201906,BRFS3,0.893972065531681,949,869
GOAU4,201906,BRSR6,0.916986979079188,610,869
GOAU4,201906,CESP6,0.832432508800488,844,869
GOAU4,201906,CMIG4,0.804736213139942,1019,869
GOAU4,201906,EUCA4,0.894444867644052,397,869
GOAU4,201906,GOAU3,0.910836766962802,347,869
GOAU4,201907,BPAC11,0.774233825462328,793,911
GOAU4,201907,BRAP4,0.830159466371962,912,911
GOAU4,201907,BRFS3,0.846566576358745,973,911
GOAU4,201907,BRSR6,0.931588088138207,657,911
GOAU4,201907,CESP6,0.840310696934279,882,911
GOAU4,201907,CMIG4,0.825413113028022,995,911
GOAU4,201907,EUCA4,0.922191353497347,402,911
GOAU4,201908,BPAC11,0.711903353498003,795,915
GOAU4,201908,BRAP4,0.912722181342394,939,915
GOAU4,201908,BRFS3,0.824947614367162,981,915
GOAU4,201908,BRSR6,0.926271071055753,628,915
GOAU4,201908,CESP6,0.862139108868125,876,915
GOAU4,201908,CMIG4,0.868091376668664,947,915
GOAU4,201908,CPFE3,0.718726882611014,878,915
GOAU4,201908,EUCA4,0.942162100965092,404,915
GOAU4,201909,BRAP4,0.823775509587187,901,879
GOAU4,201909,BRFS3,0.826086257752889,995,879
GOAU4,201909,BRSR6,0.915897717138332,594,879
GOAU4,201909,CESP6,0.870892516266975,841,879
GOAU4,201909,CMIG4,0.890379793303983,946,879
GOAU4,201909,CPFE3,0.814187488811417,837,879
GOAU4,201909,EUCA4,0.88110564242807,405,879
GOAU4,201910,BRAP4,0.753798083185301,943,899
GOAU4,201910,BRFS3,0.949871653701686,1004,899
GOAU4,201910,BRSR6,0.934140286456173,628,899
GOAU4,201910,CESP6,0.820494339430806,873,899
GOAU4,201910,CMIG3,0.824235747249096,694,899
GOAU4,201910,CMIG4,0.867372547222334,940,899
GOAU4,201910,CPFE3,0.727317652319907,809,899
GOAU4,201910,EUCA4,0.884840753626266,407,899
GOAU4,201910,GOAU3,0.71803624579761,398,899
GOAU4,201911,BRFS3,0.742890530924722,940,886
GOAU4,201912,BRAP4,0.770119721769747,917,930
GOAU4,201912,BRFS3,0.862272375086004,922,930
GOAU4,201912,BRSR6,0.907457505382719,562,930
GOAU4,201912,CESP6,0.741335715481899,826,930
GOAU4,201912,CMIG3,0.818903231787298,686,930
GOAU4,201912,CMIG4,0.765889607560885,913,930
GOAU4,202001,BRAP4,0.731093180070196,916,941
GOAU4,202001,BRFS3,0.90496039521227,923,941
GOAU4,202001,BRSR6,0.893085085555742,606,941
GOAU4,202001,CMIG3,0.878092718837351,680,941
GOAU4,202001,GOAU3,0.747942375730732,413,941
GOAU4,202002,BRAP4,0.717179590654063,937,934
GOAU4,202002,BRFS3,0.931988687752547,930,934
GOAU4,202002,BRSR6,0.892867806027158,641,934
GOAU4,202002,CESP6,0.73651457434022,878,934
GOAU4,202002,CMIG3,0.90119930291097,664,934
GOAU4,202002,GOAU3,0.802906388270229,424,934
GOAU4,202003,BRFS3,0.901612795816456,921,920
GOAU4,202003,BRSR6,0.745428128405526,629,920
GOAU4,202003,CMIG3,0.86004227399809,628,920
GOAU4,202003,GOAU3,0.878734953383201,417,920
GOAU4,202004,BRFS3,0.920681396433271,969,976
GOAU4,202004,CMIG3,0.917870806158642,613,976
GOAU4,202004,GOAU3,0.94005632911001,420,976
GOAU4,202005,BRFS3,0.91322550293002,974,991
GOAU4,202005,CMIG3,0.908960446177819,609,991
GOAU4,202005,GOAU3,0.931533843785059,421,991
GOAU4,202006,BRFS3,0.919220393850908,977,971
GOAU4,202006,CMIG3,0.905775341423987,604,971
GOAU4,202006,GOAU3,0.931657298036649,427,971
GOAU4,202007,BRFS3,0.90348350097714,942,970
GOAU4,202007,CMIG3,0.875316717402137,602,970
GOAU4,202007,GOAU3,0.90582234303579,430,970
GOAU4,202008,BRFS3,0.912692902130086,1013,1043
GOAU4,202008,CMIG3,0.890658550227934,644,1043
GOAU4,202008,GOAU3,0.907932071156418,441,1043
GOAU4,202009,BRFS3,0.908309956159574,1007,1065
GOAU4,202009,CMIG3,0.910690243535597,566,1065
GOAU4,202009,CSNA3,0.708340069770933,955,1065
GOAU4,202009,GOAU3,0.894426165661038,445,1065
GOAU4,202010,BRFS3,0.920656990927501,999,1056
GOAU4,202010,CMIG3,0.937669580725427,541,1056
GOAU4,202010,CSNA3,0.715672856951258,961,1056
GOAU4,202010,GOAU3,0.883890125399705,452,1056
GOAU4,202011,BRFS3,0.897036339500991,994,1059
GOAU4,202011,BTOW3,0.848766342121752,982,1059
GOAU4,202011,CMIG3,0.924961334057874,534,1059
GOAU4,202011,ECOR3,0.739391660078934,965,1059
GOAU4,202011,GOAU3,0.873998468248915,448,1059
GOAU4,202012,AERI3,0.894677370493428,575,1059
GOAU4,202012,BRFS3,0.798879889930007,1019,1059
GOAU4,202012,BTOW3,0.835639878497986,972,1059
GOAU4,202012,CMIG3,0.906837150899884,524,1059
GOAU4,202012,ECOR3,0.865463032166995,990,1059
GOAU4,202012,GOAU3,0.851344750110102,498,1059
GOAU4,202101,AERI3,0.878839717370704,573,1099
GOAU4,202101,BRFS3,0.760458211437677,1083,1099
GOAU4,202101,BTOW3,0.719305490133206,1015,1099
GOAU4,202101,CMIG3,0.915154133991088,526,1099
GOAU4,202101,ECOR3,0.882987256611689,1029,1099
GOAU4,202101,GOAU3,0.853716977208763,501,1099
GOAU4,202102,AERI3,0.811608032897338,620,1171
GOAU4,202102,AZUL4,0.707643210748508,1006,1171
GOAU4,202102,BRFS3,0.75797020901472,1080,1171
GOAU4,202102,CMIG3,0.905400254990079,493,1171
GOAU4,202102,ECOR3,0.876325922208269,1023,1171
GOAU4,202102,GOAU3,0.851797835189201,505,1171
GOAU4,202103,AERI3,0.797892481925774,504,1168
GOAU4,202103,BRFS3,0.785997224529786,1087,1168
GOAU4,202103,CMIG3,0.903490582725637,467,1168
GOAU4,202103,ECOR3,0.886579596665568,1044,1168
GOAU4,202103,GOAU3,0.851005892490328,514,1168
GOAU4,202104,AERI3,0.821759590994485,506,1189
GOAU4,202104,BRFS3,0.755793372171118,1090,1189
GOAU4,202104,CMIG3,0.892076795967463,481,1189
GOAU4,202104,ECOR3,0.856455255859622,1076,1189
GOAU4,202104,GOAU3,0.843038972679551,545,1189
GOAU4,202105,AERI3,0.726584897878087,588,1215
GOAU4,202105,BPAC5,0.785251762985206,437,1215
GOAU4,202105,BRFS3,0.871437432496263,1091,1215
GOAU4,202105,BTOW3,0.702140870331216,1087,1215
GOAU4,202105,CMIG3,0.87674566387874,507,1215
GOAU4,202105,CSNA3,0.738610640409973,1113,1215
GOAU4,202105,ECOR3,0.838189032644794,1077,1215
GOAU4,202105,GOAU3,0.814615383719762,475,1215
GOAU4,202106,BRFS3,0.828142245381743,1104,1196
GOAU4,202106,CMIG3,0.836430448085676,479,1196
GOAU4,202106,CSNA3,0.737169213210271,1122,1196
GOAU4,202106,ECOR3,0.805457631614987,1110,1196
GOAU4,202106,GOAU3,0.775941785479407,469,1196
GOAU4,202107,BPAC5,0.709222723354721,596,1228
GOAU4,202107,BRFS3,0.81452058271493,1102,1228
GOAU4,202107,CMIG3,0.844165631442775,494,1228
GOAU4,202107,ECOR3,0.811249580255261,1166,1228
GOAU4,202107,GOAU3,0.773116038900201,475,1228
GOAU4,202108,BRFS3,0.74271588342772,1050,1211
GOAU4,202108,CMIG3,0.778012218106358,530,1211
GOAU4,202108,ECOR3,0.754476706640088,1082,1211
GOAU4,202108,GOAU3,0.71837623802846,519,1211
GOAU4,202109,CMIG3,0.873508039786199,539,1295
GOAU4,202109,ECOR3,0.858472814177023,1129,1295
GOAU4,202109,GOAU3,0.800567288492445,503,1295
GOAU4,202110,AESB3,0.779525231336805,687,1342
GOAU4,202110,CMIG3,0.882103703240667,532,1342
GOAU4,202110,CSNA3,0.773781154793247,1197,1342
GOAU4,202110,ECOR3,0.843205809141926,1200,1342
GOAU4,202110,GOAU3,0.816456471508266,503,1342
GOAU4,202111,AESB3,0.740993572055674,658,1364
GOAU4,202111,CMIG3,0.885877034920451,533,1364
GOAU4,202111,CSNA3,0.844838653824281,1192,1364
GOAU4,202111,ECOR3,0.837984749937932,1238,1364
GOAU4,202111,GOAU3,0.831757339945493,502,1364
GOAU4,202112,AESB3,0.768166554354617,714,1391
GOAU4,202112,CMIG3,0.943182768061615,525,1391
GOAU4,202112,CSMG3,0.728946338440452,629,1391
GOAU4,202112,CSNA3,0.872642338850919,1167,1391
GOAU4,202112,ECOR3,0.826932156615726,1239,1391
GOAU4,202112,EMBR3,0.722118077537146,1180,1391
GOAU4,202112,GOAU3,0.875910311747158,522,1391
GOLL4,201702,DTEX3,0.718312625746057,577,344
GOLL4,201703,CIEL3,0.769096844782991,930,416
GOLL4,201703,DTEX3,0.93641535879525,556,416
GOLL4,201704,DTEX3,0.848883130857686,575,366
GOLL4,201710,CYRE3,0.70252631857281,812,497
GOLL4,201710,GOAU4,0.728668636143081,766,497
GOLL4,201711,CYRE3,0.712378117611177,812,479
GOLL4,201711,GOAU4,0.736142213182655,767,479
GOLL4,201712,ANIM3,0.725167835699605,461,545
GOLL4,201712,GOAU4,0.838048800167429,784,545
GOLL4,201807,AZUL4,0.895326187110437,502,726
GOLL4,201810,AZUL4,0.768025940499286,584,684
GOLL4,201905,CYRE3,0.772568029682159,947,799
GOLL4,201905,EZTC3,0.866762112567839,488,799
GOLL4,201905,FLRY3,0.840581705726138,848,799
GOLL4,201907,CNTO3,0.78146773516277,504,891
GOLL4,201909,CCRO3,0.704797450644425,874,852
GOLL4,201909,EGIE3,0.780918274896083,805,852
GOLL4,201909,ENGI11,0.757640015569385,764,852
GOLL4,201909,EZTC3,0.896217105190346,750,852
GOLL4,201909,FLRY3,0.838407894160513,872,852
GOLL4,201909,GGBR4,0.817975562438921,893,852
GOLL4,201912,CCPR3,0.735026812284926,611,870
GOLL4,201912,CEAB3,0.759770157261078,618,870
GOLL4,201912,ENGI11,0.713020443095495,768,870
GOLL4,201912,EZTC3,0.754946142602757,716,870
GOLL4,201912,FLRY3,0.727190815355693,876,870
GOLL4,202007,BRAP4,0.713402414024636,1011,929
GOLL4,202104,BRAP4,0.747966802853294,1081,1045
GOLL4,202105,BRAP4,0.738403935586175,1123,1047
GPCP3,202104,AVLL3,0.952464096292531,45,37
GPCP3,202104,BEEF11,0.956259375523339,200,37
GPCP3,202104,ETER3,0.955836603845858,228,37
GPCP3,202104,EUCA4,0.940464277420427,369,37
GRND3,201703,BRIV3,0.711725279537645,135,425
GRND3,201703,CESP3,0.708094623560084,57,425
GRND3,201704,BRIV3,0.705446511888763,137,425
GRND3,201704,CESP3,0.70232923628072,55,425
GRND3,201705,BRIV3,0.706154196241831,134,447
GRND3,201705,CESP3,0.707754429617817,53,447
GRND3,201708,BRIV3,0.720976238786711,131,446
GRND3,201708,CESP3,0.726671902620816,52,446
GRND3,201709,BRIV3,0.700287845340781,130,477
GRND3,201709,CESP3,0.708329354082886,37,477
GRND3,201908,ALPA3,0.889054986356046,84,558
GRND3,201908,BBRK3,0.764647744364438,432,558
GRND3,201908,ENGI4,0.889032294971948,84,558
GRND3,201909,ALPA3,0.827344125324586,89,544
GRND3,201909,BBRK3,0.801068878912368,437,544
GRND3,201909,BIDI3,0.900120550717853,282,544
GRND3,201909,BIDI4,0.734068113597529,498,544
GRND3,201909,ENGI4,0.913393272649463,89,544
GRND3,201910,ALPA3,0.832417742273404,182,537
GRND3,201910,BBRK3,0.815176982055637,432,537
GRND3,201910,BIDI3,0.911251205883636,282,537
GRND3,201910,ENGI4,0.910929285267372,95,537
GRND3,201911,ALPA3,0.898638089985115,178,515
GRND3,201911,BBRK3,0.824871010671948,416,515
GRND3,201911,BIDI3,0.921315662308608,277,515
GRND3,201911,ENGI4,0.9222068231639,97,515
GRND3,201912,ALPA3,0.883465780356394,186,528
GRND3,201912,BIDI3,0.895025890086577,282,528
GRND3,201912,ENGI4,0.887211819465275,106,528
GRND3,202001,BBRK3,0.747121647155879,437,539
GRND3,202001,BIDI3,0.930708107139589,361,539
GRND3,202001,BIDI4,0.867089269620639,383,539
GRND3,202001,ENGI4,0.925904311352731,121,539
GRND3,202002,BBRK3,0.798119275022145,457,567
GRND3,202002,BIDI3,0.916272740018404,123,567
GRND3,202002,BIDI4,0.725310882769555,517,567
GRND3,202002,ENGI4,0.908240338447208,123,567
GRND3,202003,BBRK3,0.743615212256654,468,524
GRND3,202003,BIDI3,0.742863965718221,124,524
GRND3,202003,BIDI4,0.898883288144749,496,524
GRND3,202003,CSAN3,0.770269012968302,897,524
GRND3,202003,ENGI4,0.886975585911964,124,524
GRND3,202004,BBRK3,0.759483933394065,464,513
GRND3,202004,BIDI3,0.826591634907878,125,513
GRND3,202004,BIDI4,0.935602729650143,497,513
GRND3,202004,CSAN3,0.774607424906171,955,513
GRND3,202004,ENGI4,0.952095417579977,125,513
GRND3,202005,BBRK3,0.748078710635523,467,521
GRND3,202005,BIDI3,0.929110849380942,138,521
GRND3,202005,BIDI4,0.912775370641713,544,521
GRND3,202005,CSAN3,0.769511169252216,947,521
GRND3,202005,ENGI4,0.958319335053554,138,521
GRND3,202006,BBRK3,0.747402052089419,466,543
GRND3,202006,BIDI3,0.945286521361507,142,543
GRND3,202006,BIDI4,0.846158586690165,564,543
GRND3,202006,CSAN3,0.759204845278232,980,543
GRND3,202006,ENGI4,0.957034980556443,142,543
GRND3,202007,BBRK3,0.753632587789186,473,570
GRND3,202007,BIDI3,0.947465191803058,209,570
GRND3,202007,BIDI4,0.787160207615061,637,570
GRND3,202007,ENGI4,0.956273820727956,145,570
GRND3,202008,BBRK3,0.86111586891188,465,562
GRND3,202008,BIDI3,0.959625640279734,211,562
GRND3,202008,BIDI4,0.71258035132433,654,562
GRND3,202009,BBRK3,0.878911351425496,449,519
GRND3,202009,BIDI3,0.963195492143758,229,519
GRND3,202010,BBRK3,0.865243202701414,462,548
GRND3,202010,BIDI3,0.936140839710703,314,548
GRND3,202011,BBRK3,0.841770350870468,465,536
GRND3,202011,BIDI3,0.912645330529564,423,536
GRND3,202012,BBRK3,0.848814786495096,476,544
GRND3,202012,BIDI3,0.869429410153377,432,544
GRND3,202101,BBRK3,0.84316126604226,479,597
GRND3,202101,BIDI3,0.847271699324609,433,597
GRND3,202102,BBRK3,0.847146939453171,488,597
GRND3,202102,BIDI3,0.825005291665745,446,597
GRND3,202103,BBRK3,0.885766641212291,487,578
GRND3,202103,BIDI3,0.809840133263126,333,578
GRND3,202104,BBRK3,0.867715268777651,490,623
GRND3,202104,BIDI3,0.803484322419287,332,623
GRND3,202105,BIDI3,0.776673515645942,337,611
GRND3,202106,BIDI3,0.762028814175633,324,613
GRND3,202106,BRDT3,0.761268543093796,1274,613
GRND3,202107,BIDI3,0.757474712282629,330,619
GSHP3,201901,GGBR3,0.918074510645479,470,95
GSHP3,201902,GGBR3,0.878990364174553,475,95
GSHP3,201903,BRGE3,0.761670287414663,194,79
GSHP3,201903,BRIV3,0.761670287414663,194,79
GSHP3,201903,CRIV3,0.761670287414663,194,79
GSHP3,201903,CTNM4,0.761662005024428,195,79
GUAR3,201702,ALPA3,0.762956795818641,57,512
GUAR3,201702,ENGI4,0.762974116141768,57,512
GUAR3,201702,ENMT3,0.757147902606361,59,512
GUAR3,201702,ENMT4,0.761229499231273,59,512
GUAR3,201703,ALPA3,0.788964553995085,57,515
GUAR3,201703,ENGI4,0.788968340726535,57,515
GUAR3,201703,ENMT3,0.782287094910433,59,515
GUAR3,201703,ENMT4,0.787135572923243,59,515
GUAR3,201704,ENGI4,0.777675699612497,57,521
GUAR3,201704,ENMT3,0.771229118514271,59,521
GUAR3,201704,ENMT4,0.776142597619039,59,521
GUAR3,201705,ENGI4,0.785406910207656,57,516
GUAR3,201705,ENMT3,0.779332360348206,59,516
GUAR3,201705,ENMT4,0.783751071029043,59,516
GUAR3,201706,ENGI4,0.75753546751662,60,515
GUAR3,201706,ENMT3,0.751500879264613,62,515
GUAR3,201706,ENMT4,0.755823343383414,62,515
GUAR3,201707,ENGI4,0.73695491177485,61,516
GUAR3,201707,ENMT3,0.732250715694505,63,516
GUAR3,201707,ENMT4,0.735508547991374,63,516
GUAR3,201708,ENGI4,0.787591291172554,62,528
GUAR3,201708,ENMT3,0.78237663774248,64,528
GUAR3,201708,ENMT4,0.786098517285505,64,528
GUAR3,201709,AALR3,0.707649539730619,403,541
GUAR3,201709,BBRK3,0.710566976138365,178,541
GUAR3,201709,ENGI4,0.794414702385526,66,541
GUAR3,201709,ENMT3,0.789538601189271,68,541
GUAR3,201709,ENMT4,0.792864637616067,68,541
GUAR3,201710,ALPA3,0.790762152795958,67,563
GUAR3,201710,BBRK3,0.712301492041379,274,563
GUAR3,201710,ENGI4,0.790373752450535,67,563
GUAR3,201710,ENMT3,0.784826389803003,69,563
GUAR3,201710,ENMT4,0.78850142985007,69,563
GUAR3,201711,ALPA3,0.789635570866907,70,539
GUAR3,201711,BBRK3,0.726690400893783,284,539
GUAR3,201711,ENGI4,0.789217049258979,70,539
GUAR3,201711,ENMT3,0.776636719729055,74,539
GUAR3,201711,ENMT4,0.786940167305341,74,539
GUAR3,201712,ALPA3,0.807775502974881,73,534
GUAR3,201712,BBRK3,0.726510937115924,297,534
GUAR3,201712,ENGI4,0.807442554389852,73,534
GUAR3,201801,AALR3,0.784286266161442,425,554
GUAR3,201801,ALPA3,0.85244945848006,77,554
GUAR3,201801,BBRK3,0.783553307167033,290,554
GUAR3,201801,ENGI4,0.852451794870617,77,554
GUAR3,201802,AALR3,0.801029278260915,455,378
GUAR3,201802,ALPA3,0.841307757829025,83,378
GUAR3,201802,ENGI4,0.841502431290248,83,378
GUAR3,201803,AALR3,0.73999383390656,461,374
GUAR3,201803,ALPA3,0.792985674462179,85,374
GUAR3,201803,BBRK3,0.730330821996835,346,374
GUAR3,201803,ENGI4,0.793247597496468,85,374
GUAR3,201804,ALPA3,0.709026311827011,86,536
GUAR3,201804,ENGI4,0.709381660069854,86,536
GUAR3,201806,ENBR3,0.720439604682026,790,541
GUAR3,201807,ALPA3,0.83341082855039,97,533
GUAR3,201807,ENGI4,0.833826965398242,96,533
GUAR3,201810,AALR3,0.86684013886351,476,370
GUAR3,201810,BRDT3,0.709240641038332,517,370
GUAR3,201810,CMIG3,0.822426009954393,552,370
GUAR3,201810,DTEX3,0.778321039720419,515,370
GUAR3,201811,AALR3,0.705095221577083,485,449
GUAR3,201811,CMIG3,0.71872313452255,660,449
GUAR3,201811,DTEX3,0.717273405225713,609,449
GUAR3,201812,BRDT3,0.760498287595501,827,465
GUAR3,201812,CMIG3,0.803567141328461,614,465
GUAR3,201812,CRFB3,0.759872890508022,667,465
GUAR3,201812,DTEX3,0.788683614893084,625,465
GUAR3,201901,AALR3,0.791237166871954,456,540
GUAR3,201901,ARZZ3,0.736914739808502,603,540
GUAR3,201901,BPAC11,0.776908270136185,490,540
GUAR3,201901,BRDT3,0.761690582246659,880,540
GUAR3,201901,BRKM5,0.707373476207199,857,540
GUAR3,201901,CCRO3,0.827090515424059,894,540
GUAR3,201901,CMIG3,0.84913764542517,616,540
GUAR3,201901,DTEX3,0.854321742308856,614,540
GUAR3,201902,AALR3,0.786929389070392,464,561
GUAR3,201902,BRKM5,0.753140484569862,924,561
GUAR3,201902,CCRO3,0.763019665785017,924,561
GUAR3,201902,CMIG3,0.776331896774621,647,561
GUAR3,201902,DTEX3,0.786319659664555,669,561
GUAR3,201902,ELET3,0.710425291941669,946,561
GUAR3,201903,AALR3,0.788222521409966,476,513
GUAR3,201903,BRKM5,0.762149964978476,913,513
GUAR3,201903,CCRO3,0.75383685733935,908,513
GUAR3,201903,CMIG3,0.742717080756756,658,513
GUAR3,201903,DTEX3,0.714376254592316,573,513
GUAR3,201904,AALR3,0.830437236393813,476,516
GUAR3,201904,CCRO3,0.743813216762075,911,516
GUAR3,201904,CMIG3,0.791160837451525,659,516
GUAR3,201904,DTEX3,0.756908078893368,573,516
GUAR3,201905,AALR3,0.837956878557586,482,447
GUAR3,201905,CCRO3,0.746788996369678,927,447
GUAR3,201905,CPLE3,0.891155463299945,446,447
GUAR3,201905,DTEX3,0.929030298047511,476,447
GUAR3,201905,ECOR3,0.745452691709593,791,447
GUAR3,201906,AALR3,0.825094741065947,479,434
GUAR3,201906,CCRO3,0.821717066211756,869,434
GUAR3,201906,CMIG3,0.709426532506542,670,434
GUAR3,201906,CPLE3,0.858180041096709,408,434
GUAR3,201906,DTEX3,0.93215120194229,492,434
GUAR3,201906,ECOR3,0.80079804588122,798,434
GUAR3,201907,AALR3,0.922464030305552,480,482
GUAR3,201907,ALSC3,0.82744142055675,640,482
GUAR3,201907,CMIG3,0.74474687227424,678,482
GUAR3,201907,CPFE3,0.707893790672034,912,482
GUAR3,201907,DTEX3,0.940685054558646,584,482
GUAR3,201907,ECOR3,0.831896866399173,814,482
