ticker,ym,peer_ret,n_peers
JSLG3,201701,0.0410742831530133,55
KEPL3,201701,0.151131107669163,5
KLBN11,201701,0.0952823486523004,58
KLBN3,201701,0.0326007449511458,51
KLBN4,201701,-0.0123397027690816,52
KROT3,201701,0.107447992398562,58
LAME3,201701,0.135773603218013,57
LAME4,201701,0.0944481966865372,57
LCAM3,201701,0.278885268629866,45
LEVE3,201701,0.0818763427907565,55
LIGT3,201701,0.11348545483734,59
LINX3,201701,0.11952108137365,57
LLIS3,201701,0.0446364252799879,49
LLISE3,201701,0.0415425021355844,35
LOGN3,201701,0.0965496893623682,38
LPSB3,201701,0.0972056482976441,56
LREN3,201701,0.0821102036224445,58
LUPA3,201701,0.0692151899725704,49
MAGG3,201701,0.110320120624118,57
MDIA3,201701,0.0821341125769527,57
MEAL3,201701,0.0963033341361426,57
MGEL4,201701,0.0820973852853753,52
MGLU3,201701,0.0776839709025037,54
MILS3,201701,0.118652778964611,57
MLFT4,201701,0.113066438214751,56
MMXM3,201701,0.0525399761055004,50
MPLU3,201701,0.112183793610933,57
MRFG3,201701,0.092135528590134,58
MRVE3,201701,0.0760957969286631,58
MTSA3,201701,0.107491260288178,19
MTSA4,201701,0.087309429937528,20
MULT3,201701,0.11819443216634,58
MYPK3,201701,0.0829948995871355,56
NATU3,201701,0.0714456233157853,58
ODPV3,201701,0.0974406346004485,57
OFSA3,201701,0.152172474586168,56
OGXP3,201701,0.0638991128407183,52
OIBR3,201701,0.116660819643875,58
OIBR4,201701,0.165332597677928,56
OSXB3,201701,0.0636160923407033,49
PARC3,201701,0.0907920904892159,57
PCAR4,201701,0.0714905321952038,58
PDGR3,201701,0.0641411930384395,53
PETR3,201701,0.0798615879397259,59
PETR4,201701,0.101544130550002,61
PFRM3,201701,0.11837888846626,55
PINE4,201701,0.0372305728040484,42
PMAM3,201701,0.0927099324923628,54
PNVL3,201701,0.185931490152821,44
PNVL4,201701,0.166678828228798,56
POMO3,201701,0.082233486863684,44
POMO4,201701,0.10531429151123,55
POSI3,201701,0.0848219411068354,49
PRIO3,201701,0.183309878513764,54
PRML3,201701,0.0405500469830098,56
PSSA3,201701,0.0725176455377823,57
PTBL3,201701,0.070584548541519,52
QGEP3,201701,0.121880309288916,61
QUAL3,201701,0.0619007813766551,58
RADL3,201701,0.0847799391373785,57
RAPT3,201701,0.064352148882672,54
RAPT4,201701,0.121757372071048,57
RDNI3,201701,0.114432380829024,53
REDE3,201701,0.0855908799161525,50
REDE4,201701,0.0876349331889307,50
RENT3,201701,0.0643318381043078,58
RLOG3,201701,0.098624516836542,57
RNEW11,201701,0.0757508683351488,42
ROMI3,201701,0.0454632765105871,18
RPAD3,201701,0.0614488543523929,52
RPMG3,201701,0.0970481552454455,49
RSID3,201701,0.0834144300813352,55
RUMO3,201701,0.120377957004007,58
SANB11,201701,0.0955793945598583,57
SANB4,201701,0.125491942935495,53
SAPR4,201701,0.0996421395816776,59
SBSP3,201701,0.10658548569226,58
SCAR3,201701,0.12372655565911,54
SEDU3,201701,0.148564862154775,56
SEER3,201701,0.129131463437204,57
SGPS3,201701,0.15753171434436,43
SHOW3,201701,0.0944378147025576,55
SHUL4,201701,0.0860924648723809,21
SLCE3,201701,0.096437212778986,58
SLED4,201701,0.264338022459737,50
SMLE3,201701,0.070934650330868,58
SMTO3,201701,0.059950194840754,58
SNSL3,201701,0.183828818091423,48
SSBR3,201701,0.116872830005007,58
STBP3,201701,0.132680105012838,57
SULA11,201701,0.084165268782487,55
SUZB5,201701,0.0790393565337121,58
TAEE11,201701,0.0816584594404721,57
TCSA3,201701,0.121255788335974,58
TECN3,201701,0.150079164920845,57
TESA3,201701,0.0508777072531697,57
TGMA3,201701,0.0631526830205516,59
TIET11,201701,0.0656168886329317,57
TIET3,201701,0.0811093318146528,53
TIET4,201701,0.0612237847606555,56
TIMP3,201701,0.112214687277851,58
TOTS3,201701,0.0971616981546593,57
TPIS3,201701,0.0389808925822219,52
TRIS3,201701,0.175704133761677,44
TRPL4,201701,0.0553338725531694,59
TUPY3,201701,0.120556698654119,58
UCAS3,201701,0.10994010697011,30
UGPA3,201701,0.0562980819471368,58
UNIP3,201701,0.0710646965445279,52
UNIP6,201701,0.105395036396155,46
USIM3,201701,0.18512908307314,56
USIM5,201701,0.12880730356036,58
VALE3,201701,0.0766488285217563,61
VALE5,201701,0.0746533176981037,61
VIVT3,201701,0.110657494033597,56
