ticker,ym,tercil_hhi,deg_avg_sub,eigen_cent_sub,n_tickers_subgrupo
CAMB4,201806,3,0.090992548843821,0.0320708466564318,71
CELP3,201806,3,0.0164279155456416,0.00578768445991762,71
CESP3,201806,3,0.0197499637000447,0.00819616135224775,71
CGAS3,201806,3,0.0381984109207265,0.0805587911104712,71
CGAS5,201806,3,0.0321097918894471,0.0168669014900865,71
CGRA4,201806,3,0.0887153179449019,0.0702275770682335,71
CLSC4,201806,3,0.029086114346046,0.0199308534281739,71
COCE5,201806,3,0.000122305715290754,4.88530299442621e-05,71
CREM3,201806,3,0.00884908142894516,5.3841599160873e-07,71
CRIV3,201806,3,0.140480954404675,1,71
CTNM4,201806,3,0.140487089230844,0.999986397449998,71
DIRR3,201806,3,0.0907177197734857,0.069948439820523,71
ENEV3,201806,3,0.0136741065517629,0.0503894528925799,71
ENGI4,201806,3,0.0400878797032536,0.00516200522866158,71
EUCA4,201806,3,0.042065199418303,0.07887849235951,71
EVEN3,201806,3,0.0199447992155399,0.00620610039854169,71
FRAS3,201806,3,0.00885718901106792,7.47979184775558e-06,71
GGBR3,201806,3,0.036256930132634,0.0120126404350818,71
HBOR3,201806,3,0.0969075847573017,0.0317578436565229,71
INEP3,201806,3,0.139602174485709,0.975971010804561,71
ITSA3,201806,3,0.109483287879044,0.0421167531893666,71
JOPA3,201806,3,0.140480954404675,1,71
KLBN4,201806,3,0.0339007659605487,0.0914361094422174,71
LCAM3,201806,3,0.0154219639177256,0.00756571092971551,71
LLIS3,201806,3,0.0914015817402199,0.610530150318841,71
LOGN3,201806,3,0.0222620449096916,0.00960804739412666,71
LPSB3,201806,3,0.000466403758753958,0.000279566170011433,71
MAGG3,201806,3,0.0187510109958686,0.00543071386355245,71
MILS3,201806,3,0.030448288053935,0.0116984776885313,71
MOAR3,201806,3,0.106446093949518,0.0379193462083388,71
MPLU3,201806,3,0.0221571098198347,0.00798175785145248,71
OFSA3,201806,3,0.0630241809908544,0.0993112804113279,71
OGXP3,201806,3,2.2126061298756e-05,1.02888706444942e-05,71
OIBR4,201806,3,0.0355590613042271,0.0124263244038594,71
PFRM3,201806,3,0.0264485244763146,0.0084048417494604,71
PINE4,201806,3,0.0174386769847677,0.00331605504163827,71
PNVL3,201806,3,0.0567476354159508,0.0793190372764378,71
PNVL4,201806,3,0.115328965491267,0.0818921147210144,71
POMO3,201806,3,0.00879003333265255,0.00534184572809807,71
PRIO3,201806,3,0.0412089682631139,0.0127233059807682,71
PTBL3,201806,3,0.0611649036075059,0.0440370470609245,71
QGEP3,201806,3,0.051097758775697,0.0725381127519191,71
RAPT3,201806,3,0.142029573527434,0.968596909831881,71
RDNI3,201806,3,0.0475283380321362,0.0471044089723073,71
ROMI3,201806,3,0.0191603783419231,0.0365960784912935,71
RPAD3,201806,3,0.140480954404675,0.999999999999999,71
SAPR3,201806,3,0.00962447568218659,0.0197604606353103,71
SAPR4,201806,3,0.0659093911123185,0.03631961688021,71
SEDU3,201806,3,0.00575848150260516,0.00473507220424914,71
SGPS3,201806,3,0.090994200608282,0.0320725406096715,71
SHOW3,201806,3,0.103867538004407,0.145338440842818,71
SSBR3,201806,3,0.101754566712835,0.0916499979335764,71
TCSA3,201806,3,0.0584774160354419,0.101772082320983,71
TECN3,201806,3,0.0837821158279233,0.0363158675292124,71
TESA3,201806,3,0.00149621133935709,0.00244690374739614,71
TRIS3,201806,3,0.055613422198825,0.0529756338178884,71
TRPN3,201806,3,0.00841402450603824,0.00240196238218221,71
UNIP3,201806,3,0.140480954404675,1,71
UNIP6,201806,3,0.0947724795077956,0.0654630565277223,71
USIM3,201806,3,0.106900160851711,0.0382833094598021,71
USIM6,201806,3,0.106446093949518,0.0379193462083387,71
VIVR3,201806,3,0.0142159580029728,0.0340207523979873,71
VVAR3,201806,3,0.0336308631502584,0.0899970607858207,71
AGRO3,201807,3,0.092526022677009,0.0619652273478691,72
ALPA3,201807,3,0.0358942849601153,0.00706129587678239,72
ALUP3,201807,3,0.00623683010657766,0.00206055629102078,72
ALUP4,201807,3,0.00987030857196475,0.00238140254859413,72
BEEF3,201807,3,0.0245667654563845,0.022928657777769,72
BRGE3,201807,3,0.136199013216021,1,72
BRIN3,201807,3,0.0297106891206923,0.019450152586739,72
BRIV3,201807,3,0.136199013216021,1,72
BRSR3,201807,3,0.0842391383695932,0.513539251653953,72
CAMB4,201807,3,0.0813467826932553,0.0186812560401501,72
CELP3,201807,3,0.0123999253476318,0.00331672786478976,72
CESP3,201807,3,0.0205357824640759,0.00764479643644115,72
CGAS3,201807,3,0.0354178278120631,0.057653465407139,72
CGRA4,201807,3,0.0860633819122592,0.0735275365169588,72
CLSC4,201807,3,0.0316202711188487,0.0392886303460761,72
COCE5,201807,3,0.000134074361700573,6.11783295445736e-05,72
CREM3,201807,3,0.0176883588299941,0.000594109402600639,72
CRIV3,201807,3,0.136199013216021,1,72
CTNM4,201807,3,0.136210556376666,0.999987285509471,72
DIRR3,201807,3,0.0905837665915515,0.0702353460151368,72
ECOR3,201807,3,0.0749998238328779,0.125362856675906,72
ENEV3,201807,3,0.0147092208951131,0.0644793826255762,72
ENGI4,201807,3,0.035900357757699,0.00706466205254273,72
EUCA4,201807,3,0.0661972607073623,0.123190484056833,72
EVEN3,201807,3,0.0222961011786263,0.00925063513519143,72
FRAS3,201807,3,0.0241752086678365,0.00106005366357295,72
GGBR3,201807,3,0.0262810436377022,0.0103133831400713,72
GUAR4,201807,3,0.0948149207224442,0.0439509143292168,72
HBOR3,201807,3,0.0867593644920404,0.0207070206091499,72
INEP3,201807,3,0.12498145442732,0.887656045453273,72
ITSA3,201807,3,0.100525096093627,0.0292121180618783,72
JOPA3,201807,3,0.136199013216021,1,72
JSLG3,201807,3,0.026657027528936,0.00429287701554887,72
KLBN4,201807,3,0.0280888644570343,0.104299001125179,72
LCAM3,201807,3,0.0021481430394863,0.00100994956928373,72
LLIS3,201807,3,0.0711978022495308,0.475535047320134,72
LOGN3,201807,3,0.0189235260140641,0.0105921745206162,72
LPSB3,201807,3,0.000618744232704808,0.000410959229599834,72
MAGG3,201807,3,0.0168837478475546,0.0109864182996757,72
MILS3,201807,3,0.0190532148283937,0.0140905643893179,72
MOAR3,201807,3,0.0955591466366935,0.0218716938728435,72
MPLU3,201807,3,0.00988354084858617,0.0119780395120125,72
OFSA3,201807,3,0.0585059930898358,0.0789153402297646,72
OGXP3,201807,3,1.85176530797078e-05,1.0027589173895e-05,72
PFRM3,201807,3,0.0596172194719192,0.0153728109819986,72
PINE4,201807,3,0.0248805611093637,0.0652886594041274,72
PNVL3,201807,3,0.0523334971844806,0.0731211169219374,72
POMO3,201807,3,0.00788175598318652,0.00562100390639532,72
PRIO3,201807,3,0.0538560352461306,0.0794460903441212,72
PTBL3,201807,3,0.0810574637063105,0.0775606657118256,72
QGEP3,201807,3,0.0672068101467719,0.107030799534463,72
RAPT3,201807,3,0.136212913129803,0.999999374376445,72
RDNI3,201807,3,0.0677310035481379,0.115711852415651,72
ROMI3,201807,3,0.0202210272197491,0.00876263661722351,72
RPAD3,201807,3,0.136199013216021,1,72
SAPR3,201807,3,0.00981975434395388,0.0177290112220362,72
SAPR4,201807,3,0.0120756333358799,0.00136469128229627,72
SEDU3,201807,3,0.00573765063482635,0.00551590253163879,72
SGPS3,201807,3,0.0813488853467926,0.0186825756779058,72
SHOW3,201807,3,0.100241049621586,0.134585427720824,72
SSBR3,201807,3,0.0697939920877144,0.116173183371843,72
TECN3,201807,3,0.0746719706458102,0.020526074212655,72
TESA3,201807,3,0.00135805893195348,0.00227687598147857,72
TPIS3,201807,3,0.00384568582987242,0.00333061702504995,72
TRIS3,201807,3,0.0684252281073416,0.0415547214198515,72
TRPN3,201807,3,0.0096681845590936,0.00259785746648068,72
UNIP3,201807,3,0.136199013216021,1,72
UNIP6,201807,3,0.0906855212657534,0.0693514195142196,72
USIM3,201807,3,0.095640514044793,0.0223513090278368,72
USIM6,201807,3,0.0955591466366934,0.0218716938728434,72
VIVR3,201807,3,0.0141363689156335,0.0331061802328308,72
VVAR3,201807,3,0.0277897860053475,0.10263191009388,72
AGRO3,201808,3,0.0877980853923434,0.117200620307803,70
ALPA3,201808,3,0.0428177867362673,0.0211653938091648,70
BBRK3,201808,3,0.0384332090647206,0.0212543846049749,70
BEEF3,201808,3,0.018381523924378,0.0177201931799202,70
BRGE3,201808,3,0.132628244027733,1,70
BRIN3,201808,3,0.0295139510948875,0.0246077636865724,70
BRIV3,201808,3,0.132628244027733,1,70
BRSR3,201808,3,0.0628178712668291,0.397717040387474,70
CAMB4,201808,3,0.0951287735674135,0.101595365381544,70
CELP3,201808,3,0.0191552702355703,0.0163771237345361,70
CESP3,201808,3,0.00792468872096757,0.00696298403744285,70
CGAS3,201808,3,0.0355464914666442,0.0658705672670752,70
CGAS5,201808,3,0.0300433019451535,0.0404136760786723,70
CGRA4,201808,3,0.0826991339248001,0.094790939824464,70
CLSC4,201808,3,0.0361490778862189,0.0512274396071873,70
COCE5,201808,3,0.000156092386205596,9.71557477036413e-05,70
CRIV3,201808,3,0.132628244027733,1,70
CTNM4,201808,3,0.132638141700953,0.999995566659784,70
DIRR3,201808,3,0.0877747101738248,0.0963456471767907,70
DMMO3,201808,3,0.0130070649335184,0.012446095725875,70
ELPL3,201808,3,0.0276657793965146,0.0388741899077915,70
ENGI4,201808,3,0.0428249477428489,0.0211673735797672,70
EUCA4,201808,3,0.0704717714617326,0.171893519329356,70
EVEN3,201808,3,0.0176314024546768,0.00412196181715818,70
FRAS3,201808,3,0.0170235897018783,0.00120361087300645,70
GUAR4,201808,3,0.0984633394123311,0.0767610773386142,70
HBOR3,201808,3,0.108321539311651,0.0956596538671926,70
INEP3,201808,3,0.0565989322706155,0.35832398473435,70
ITSA3,201808,3,0.115369355115078,0.125218500957449,70
JOPA3,201808,3,0.132628244027733,1,70
JSLG3,201808,3,0.0177605544156303,0.00355511863666758,70
KLBN4,201808,3,0.0425451364762931,0.144105547819089,70
LCAM3,201808,3,0.0086872649968639,0.0105026609599361,70
LLIS3,201808,3,0.0211347046840227,0.140150359941217,70
LOGN3,201808,3,0.0183064996981578,0.0105882983859985,70
LPSB3,201808,3,0.000739927528780589,0.00161352594484107,70
MAGG3,201808,3,0.0489711812689182,0.17779681828535,70
MILS3,201808,3,0.0159705006159479,0.0270913312866723,70
MOAR3,201808,3,0.11068391880121,0.115906612118293,70
MPLU3,201808,3,0.0281101667114236,0.0542837517106212,70
OFSA3,201808,3,0.0635820222535042,0.112469964585879,70
OGXP3,201808,3,1.38165617256309e-05,1.73737116645194e-05,70
PARD3,201808,3,0.0789755873434324,0.174822981306129,70
PFRM3,201808,3,0.091445054853439,0.0988324021083607,70
PINE4,201808,3,0.0403827981887718,0.119105070186133,70
PNVL3,201808,3,0.0616154454543469,0.109854741186689,70
PNVL4,201808,3,0.128142023549785,0.177147516762701,70
PRIO3,201808,3,0.0617610645260831,0.14108142061956,70
PTBL3,201808,3,0.078130276950571,0.109894773310733,70
QGEP3,201808,3,0.0759021121235267,0.155427268269451,70
RAPT3,201808,3,0.132628244027733,1,70
RDNI3,201808,3,0.0755127630010843,0.172790938165019,70
ROMI3,201808,3,0.0246225820395064,0.0198820290590508,70
RPAD3,201808,3,0.132628244027733,1,70
SAPR4,201808,3,0.0157881643104984,0.00566414641743685,70
SEDU3,201808,3,0.00507862424927365,0.00747408111544738,70
SGPS3,201808,3,0.0951320335412028,0.101598949715198,70
SHOW3,201808,3,0.09232968308891,0.150737291690125,70
SSBR3,201808,3,0.0713092963492294,0.164670915573603,70
TCSA3,201808,3,0.0640050658221519,0.132474453373381,70
TECN3,201808,3,0.0936720840766138,0.100643872390048,70
TESA3,201808,3,0.00146448829808678,0.00258495029516262,70
TRIS3,201808,3,0.059214284822703,0.0508636241814,70
TRPN3,201808,3,0.00363945207911481,0.00171672020046928,70
UNIP3,201808,3,0.132628244027733,1,70
UNIP6,201808,3,0.0837341095758914,0.0809996256337584,70
USIM3,201808,3,0.11068391880121,0.115906612118293,70
USIM6,201808,3,0.11068391880121,0.115906612118293,70
VIVR3,201808,3,0.0118161890564953,0.0265060867759928,70
VVAR3,201808,3,0.0422935057937111,0.142650730543664,70
AGRO3,201809,3,0.0396747718596956,0.134853845926971,70
ALPA3,201809,3,0.0358560210732218,0.0153491264773366,70
BEEF3,201809,3,0.0228272172796849,0.03837704860046,70
BIDI4,201809,3,0.0163959902586308,0.0143428842920432,70
BRGE3,201809,3,0.138362840298299,0.999966836488152,70
BRIN3,201809,3,0.0292690379208505,0.0390345630293263,70
BRIV3,201809,3,0.138362840298299,0.999966836488152,70
BRSR3,201809,3,0.0746785699384527,0.423733812862244,70
CAMB4,201809,3,0.0947028013575847,0.0877274748871139,70
CELP3,201809,3,0.0179227480993772,0.0141464756495393,70
CESP3,201809,3,0.0118068544134643,0.0163562332404502,70
CGAS3,201809,3,0.0358492484076972,0.0824979120512099,70
CGAS5,201809,3,0.0210847777267882,0.0543075324713361,70
CGRA4,201809,3,0.0703067698239604,0.0728434826556672,70
CLSC4,201809,3,0.0144741796619366,0.01708134721769,70
COCE5,201809,3,0.00077686052900321,0.000159184783293184,70
CRIV3,201809,3,0.138362840298299,0.999966836488152,70
CTNM4,201809,3,0.138383064309512,1,70
DIRR3,201809,3,0.0775215492825671,0.0879360721865669,70
ECOR3,201809,3,0.104999957573438,0.344879873035444,70
ELPL3,201809,3,0.0275869785739406,0.0431146324322074,70
ENGI4,201809,3,0.0358649494399217,0.0153654849047952,70
EUCA4,201809,3,0.0986730292565446,0.347427202072149,70
EVEN3,201809,3,0.0246754057912051,0.0220072632504946,70
FJTA4,201809,3,0.0729781036778355,0.316975845762666,70
FRAS3,201809,3,0.0310776820301318,0.00180514480272854,70
GOAU3,201809,3,0.095772074412097,0.33155700265925,70
GUAR4,201809,3,0.0844137505695937,0.0556885990831255,70
HBOR3,201809,3,0.101374180459954,0.0815519418906766,70
IRBR3,201809,3,0.00177803188584285,0.0048607785302459,70
ITSA3,201809,3,0.114652803796733,0.119724910370051,70
JOPA3,201809,3,0.138362840298299,0.999966836488152,70
JSLG3,201809,3,0.0317915690127695,0.00422601057699068,70
KLBN4,201809,3,0.0386398339611308,0.129953277118185,70
LCAM3,201809,3,0.0105304530167691,0.0117445366498289,70
LLIS3,201809,3,0.0271550793434816,0.173013385482757,70
LOGN3,201809,3,0.0203072502361692,0.00883118716693581,70
LPSB3,201809,3,0.00740332905811705,0.0042309848997062,70
MAGG3,201809,3,0.051660425415231,0.19310673482516,70
MOAR3,201809,3,0.108001098722852,0.099155945329915,70
MOVI3,201809,3,0.032133701657739,0.00558266433857863,70
OFSA3,201809,3,0.0639762880355844,0.129074107266589,70
PARD3,201809,3,0.104016668389944,0.339722827803319,70
PFRM3,201809,3,0.0904520763415002,0.0873622418475376,70
PINE4,201809,3,0.0420160497874226,0.124752843327375,70
PNVL3,201809,3,0.0646075626576018,0.108618059545379,70
PNVL4,201809,3,0.125684392383677,0.158626753347708,70
PPLA11,201809,3,0.0789215376144167,0.37197050071828,70
PTBL3,201809,3,0.036820159345527,0.0784886397560132,70
QGEP3,201809,3,0.0991266265664155,0.345100463577113,70
RAPT3,201809,3,0.138362840298299,0.999966836488152,70
RDNI3,201809,3,0.104328126735555,0.350678748605296,70
ROMI3,201809,3,0.0198493627950326,0.019342751622158,70
RPAD3,201809,3,0.138362840298299,0.999966836488152,70
SAPR3,201809,3,0.019659812784793,0.0783656453588891,70
SAPR4,201809,3,0.0130013418663594,0.00254650256443934,70
SEDU3,201809,3,0.0351441547097905,0.0984662487124424,70
SGPS3,201809,3,0.0947144955892411,0.0877506756853197,70
SHOW3,201809,3,0.0810807791744265,0.138392940450305,70
SSBR3,201809,3,0.0981452543134813,0.338867769329869,70
TCSA3,201809,3,0.0590560255657145,0.118926981119097,70
TECN3,201809,3,0.0918530943512846,0.0887550434714445,70
TESA3,201809,3,0.00187824758402084,0.00541250019287602,70
TRIS3,201809,3,0.0524648980449438,0.0440843905787349,70
TRPN3,201809,3,0.00577437356170159,0.00482572435531427,70
UNIP3,201809,3,0.138362840298299,0.999966836488151,70
UNIP6,201809,3,0.068196863927061,0.0562007696878493,70
USIM3,201809,3,0.108001098722853,0.0991559453299151,70
USIM6,201809,3,0.108001098722853,0.0991559453299151,70
VIVR3,201809,3,0.0119221323035026,0.0315151933467075,70
AGRO3,201810,3,0.0711334966101269,0.160288566202828,70
ALPA3,201810,3,0.0371601375860983,0.0371204691305744,70
BEEF3,201810,3,0.0231534814403537,0.0375266742929925,70
BIDI4,201810,3,0.0160300508714259,0.0326720016118151,70
BRAP3,201810,3,0.131482966572715,0.385174576882597,70
BRGE3,201810,3,0.143962215052119,0.99999133141197,70
BRIN3,201810,3,0.0281760789574937,0.0466790665293699,70
BRIV3,201810,3,0.143962215052119,0.999991331411971,70
BRSR3,201810,3,0.0682372910065508,0.433543697750898,70
CAMB4,201810,3,0.0978351082255102,0.273654823467491,70
CELP3,201810,3,0.01913964440619,0.042755719277242,70
CESP3,201810,3,0.0187747891595652,0.0829560858134935,70
CGAS3,201810,3,0.035349705721824,0.0923166288659086,70
CGAS5,201810,3,0.0152902094993831,0.000889372243876374,70
CGRA4,201810,3,0.0848114441507114,0.143734230029153,70
CLSC4,201810,3,0.0252569205785654,0.0180905694065059,70
COCE5,201810,3,0.00097323137199095,0.00122411654438563,70
CRIV3,201810,3,0.143962215052119,0.999991331411971,70
CTNM4,201810,3,0.143974080569314,1,70
DIRR3,201810,3,0.0865106699221315,0.138912726399852,70
DMMO3,201810,3,0.0130350122370768,0.0150796432150984,70
ECOR3,201810,3,0.0933088957089446,0.282945351594129,70
ELPL3,201810,3,0.0350365291941943,0.0825212927460358,70
ENEV3,201810,3,0.0165790074183755,0.0872970359536774,70
ENGI4,201810,3,0.0371666503557457,0.0371243093556845,70
EUCA4,201810,3,0.0879520869234975,0.27796887321255,70
EVEN3,201810,3,0.022099851313303,0.0187472413545672,70
FRAS3,201810,3,0.0145196322350152,0.00125827899282753,70
GOAU3,201810,3,0.0881477386576942,0.282848097196948,70
GUAR4,201810,3,0.0892465031740788,0.0970265390749506,70
HBOR3,201810,3,0.10692745905789,0.21119464516978,70
INEP3,201810,3,0.0141280107574212,0.0149458784137061,70
IRBR3,201810,3,0.00111528338600258,0.00261491258476796,70
ITSA3,201810,3,0.129017460168876,0.363108214229163,70
JOPA3,201810,3,0.143962215052119,0.999991331411971,70
JSLG3,201810,3,0.0164296095518045,0.00944501533949025,70
KLBN4,201810,3,0.0296196250841049,0.132160197152362,70
LCAM3,201810,3,0.0114117438841344,0.0175425427986558,70
LLIS3,201810,3,0.0484959800996983,0.328439206208201,70
LOGN3,201810,3,0.0129644927685952,0.00484685825691552,70
LPSB3,201810,3,0.0106334424655228,0.0101629271294783,70
MAGG3,201810,3,0.0529627149720119,0.201560881719414,70
MOAR3,201810,3,0.122641983392791,0.345536694838369,70
OFSA3,201810,3,0.067070466128175,0.198922919892705,70
OIBR4,201810,3,0.0409063314486087,0.12829325664692,70
PARD3,201810,3,0.0942026769113985,0.291972344904493,70
PFRM3,201810,3,0.089247502758604,0.220849446942393,70
PINE4,201810,3,0.0436602861356477,0.136597132980212,70
PNVL3,201810,3,0.0824068607415044,0.255272427207705,70
PTBL3,201810,3,0.0339224532981782,0.119808594929192,70
RAPT3,201810,3,0.143962215052119,0.99999133141197,70
RDNI3,201810,3,0.0918094967975621,0.285799800294539,70
ROMI3,201810,3,0.0207862285577549,0.0199237355112817,70
RPAD3,201810,3,0.143962215052119,0.999991331411971,70
SAPR4,201810,3,0.0176287147336125,0.000437934716227647,70
SCAR3,201810,3,0.00739564189046791,0.0079036580928643,70
SEDU3,201810,3,0.037931478593903,0.190521886953873,70
SGPS3,201810,3,0.0978416447098152,0.273661271735282,70
SHOW3,201810,3,0.0859594047252074,0.154734397269321,70
SNSL3,201810,3,0.143733403925673,0.622443647059462,70
SSBR3,201810,3,0.100230063520305,0.307532105167605,70
TCSA3,201810,3,0.0589272696774226,0.153827960489212,70
TECN3,201810,3,0.0909239056328373,0.221547052640624,70
TESA3,201810,3,0.00129653821573747,0.00559836486431688,70
TRIS3,201810,3,0.0708193498879529,0.0762378463573182,70
TRPN3,201810,3,0.00246694144209787,0.00439129774869549,70
UNIP3,201810,3,0.143962215052119,0.999991331411971,70
UNIP6,201810,3,0.0797726310560866,0.0930703911229238,70
USIM3,201810,3,0.122638227034149,0.345526685570185,70
USIM6,201810,3,0.122641983392791,0.345536694838369,70
AGRO3,201811,3,0.0741562890917089,0.169925733582502,70
ALPA3,201811,3,0.0375874667297821,0.0530035469942426,70
BEEF11,201811,3,0.0640398348084886,0.470216743507496,70
BEEF3,201811,3,0.00719197409299555,0.0377217199642944,70
BIDI4,201811,3,0.0132456964554147,0.029903038452577,70
BRAP3,201811,3,0.108419900229173,0.300234144156672,70
BRGE3,201811,3,0.120813256715351,1,70
BRIN3,201811,3,0.0284564631431138,0.0601074147938927,70
BRSR3,201811,3,0.0747780534475271,0.540485682225094,70
CAMB4,201811,3,0.0667194437553129,0.163393030282415,70
CELP3,201811,3,0.0160071628094988,0.0316879276208259,70
CESP3,201811,3,0.0577375487323441,0.198415267687783,70
CGAS3,201811,3,0.0338893876264967,0.100626208908601,70
CGAS5,201811,3,0.0233784367827807,0.0260280127814915,70
CGRA4,201811,3,0.111419000973988,0.584882153221762,70
CLSC4,201811,3,0.047712369285875,0.0903608593970897,70
COCE5,201811,3,0.00137003472761698,0.0015569084397211,70
CPRE3,201811,3,0.0593720164966438,0.214766383861034,70
CRIV3,201811,3,0.120813256715351,1,70
DIRR3,201811,3,0.0795090599568842,0.23168169472061,70
DMMO3,201811,3,0.0174127461908568,0.0211792890244968,70
ELPL3,201811,3,0.0401185484152957,0.157698921399267,70
ENGI4,201811,3,0.0375970327173174,0.0530132638168314,70
EUCA4,201811,3,0.0741984654884165,0.310996084528151,70
FRAS3,201811,3,0.0145168423594739,0.00170648495256962,70
GFSA3,201811,3,0.0133326126120702,0.014318598559702,70
GOAU3,201811,3,0.0719743662110271,0.304168437136116,70
GUAR4,201811,3,0.0781126782545525,0.165359068581412,70
HBOR3,201811,3,0.0983338244140955,0.196586515120318,70
IRBR3,201811,3,0.00155387181832812,0.00412278704599663,70
ITSA3,201811,3,0.106381629324658,0.27967629256032,70
JOPA3,201811,3,0.120813256715351,1,70
JSLG3,201811,3,0.016211183941695,0.00983901848724296,70
KLBN4,201811,3,0.0591275997196891,0.217339823384488,70
LCAM3,201811,3,0.0105770827553886,0.0195715051837409,70
LLIS3,201811,3,0.042817996856111,0.338122501838591,70
LOGN3,201811,3,0.012203369406018,0.0174587245222306,70
LPSB3,201811,3,0.0132609282519653,0.0385609777297683,70
MAGG3,201811,3,0.0504769106975535,0.24743763449631,70
MILS3,201811,3,0.0676267549809491,0.172864927354278,70
MOAR3,201811,3,0.10098406863013,0.260656310513848,70
OFSA3,201811,3,0.0590402142564581,0.189300900045793,70
PFRM3,201811,3,0.0780753639241195,0.185786219312029,70
PINE4,201811,3,0.0425784776088701,0.1783428482359,70
PNVL3,201811,3,0.0658710591568452,0.206278374706475,70
POMO3,201811,3,0.0152296285685408,0.0195973182198978,70
PTBL3,201811,3,0.0477970244755486,0.0694234200671105,70
QGEP3,201811,3,0.0786884175955889,0.284630193820762,70
RAPT3,201811,3,0.120813256715351,1,70
RDNI3,201811,3,0.0761980386648329,0.316345805973351,70
ROMI3,201811,3,0.028033923272353,0.0426104521365927,70
RPAD3,201811,3,0.120813256715351,1,70
SAPR4,201811,3,0.0242645060546027,0.0247772485654716,70
SCAR3,201811,3,0.0281070732003407,0.0657699326089764,70
SEDU3,201811,3,0.0380089970611662,0.230062719808914,70
SGPS3,201811,3,0.0667268523205164,0.163411285995341,70
SHOW3,201811,3,0.076253988594215,0.256449569600107,70
SNSL3,201811,3,0.0233106098125899,0.114298765558627,70
SSBR3,201811,3,0.0823642050860281,0.333168950099731,70
TCSA3,201811,3,0.0543831738521501,0.146131604938573,70
TECN3,201811,3,0.0803315490456032,0.188892517595886,70
TESA3,201811,3,0.00161306214139944,0.00931313216258608,70
TRIS3,201811,3,0.067700893758424,0.200667750459948,70
TRPN3,201811,3,0.00512173412573663,0.00925274528035092,70
UNIP3,201811,3,0.120813256715351,1,70
UNIP6,201811,3,0.0716844254484484,0.200877343898774,70
USIM3,201811,3,0.10098406863013,0.260656310513848,70
USIM6,201811,3,0.10098406863013,0.260656310513848,70
VIVT3,201811,3,0.0259502580451653,0.119701213801233,70
VVAR11,201811,3,0.0293187088296895,0.0694341568204703,70
ALPA3,201812,3,0.0354474203533313,0.0158060595902556,71
APER3,201812,3,0.0288015136436328,0.0521382431658096,71
BEEF3,201812,3,0.01258310555685,0.0701191344158233,71
BIDI4,201812,3,0.023189267143376,0.0328158012697975,71
BRAP3,201812,3,0.122811122917323,0.297358876543426,71
BRGE3,201812,3,0.139132836609522,0.999999999999998,71
BRIV3,201812,3,0.139132836609522,1,71
BRSR3,201812,3,0.0771504010591564,0.499562881076577,71
BRSR6,201812,3,0.0919805928570386,0.372198625729803,71
CAMB4,201812,3,0.0720458999072106,0.151717710008626,71
CELP3,201812,3,0.0170826001513163,0.030403358405083,71
CESP3,201812,3,0.0510810928919347,0.17840485874503,71
CGAS3,201812,3,0.0345230028592567,0.0897237704317259,71
CGAS5,201812,3,0.0152203443236955,0.0100401949549932,71
CGRA4,201812,3,0.091467783152378,0.559160564613089,71
CLSC4,201812,3,0.0383420462416489,0.0584535275720298,71
COCE5,201812,3,0.00141198644495068,0.00129307486134428,71
CPLE3,201812,3,0.0747730834397674,0.263591853681867,71
CPRE3,201812,3,0.0545393770364501,0.198075666141097,71
CRIV3,201812,3,0.139132836609522,1,71
DIRR3,201812,3,0.0567557016436672,0.0814687799819335,71
DMMO3,201812,3,0.00940635136787882,0.0118062031392889,71
ELPL3,201812,3,0.0580473972437752,0.383979177487322,71
ENGI4,201812,3,0.035466876339327,0.0158421218122339,71
EUCA4,201812,3,0.0873904478259385,0.357463943069405,71
GGBR3,201812,3,0.0486568809257319,0.106043220071889,71
GOAU3,201812,3,0.0852848666542931,0.34236002764341,71
GSHP3,201812,3,0.0320035591298382,0.0511875389863857,71
GUAR4,201812,3,0.0590426751185458,0.0328791982755112,71
HBOR3,201812,3,0.0981962650536748,0.191992504208026,71
IDNT3,201812,3,0.0516170666735775,0.184204329930474,71
IRBR3,201812,3,0.00145055062724705,0.00366705075166245,71
ITSA3,201812,3,0.116352608608952,0.262124606518272,71
JOPA3,201812,3,0.139132836609522,1,71
JSLG3,201812,3,0.00247421113952595,0.0121220159213773,71
KEPL3,201812,3,0.0295050889523995,0.0217943464557755,71
KLBN4,201812,3,0.054962630827661,0.202061024128214,71
LIQO3,201812,3,0.000335181943760171,0.000506614216543943,71
LLIS3,201812,3,0.0459927744090066,0.318296331749817,71
LOGN3,201812,3,0.013393874756648,0.0173971481687108,71
LPSB3,201812,3,0.0130910649589526,0.0238131372296775,71
MAGG3,201812,3,0.0670373744849781,0.271756569454782,71
MILS3,201812,3,0.0679310070175702,0.173939943531216,71
MOAR3,201812,3,0.11600494847893,0.26133876572189,71
OFSA3,201812,3,0.0642169960668197,0.180708849613318,71
OIBR4,201812,3,0.126330960709944,0.311051047049287,71
PARD3,201812,3,0.0917756773537864,0.364147214562931,71
PFRM3,201812,3,0.0832925542175324,0.171718743727706,71
PINE4,201812,3,0.0609113451634415,0.226187432053622,71
PNVL3,201812,3,0.0736024302463707,0.189572574414259,71
POMO3,201812,3,0.0296295602239477,0.0219488171452591,71
PTBL3,201812,3,0.0343069129261034,0.0338311159543006,71
RAPT3,201812,3,0.139132836609522,1,71
