ticker,ym,n_fundos,mean_peso,cv_peso,wmean_peso,cv_peso_ponderado
BKBR3,201909,617,0.00271522711632493,2.34817418497876,0.00333318102437455,2.16431965879532
ALUP11,201909,705,0.00364206883685797,2.80534813606435,0.00409602598966469,2.58876341712097
WEGE3,201909,892,0.00338212717459327,3.10321666285843,0.00180353699604613,2.84082648482898
TIET11,201909,631,0.00166950571939772,3.57499718172719,0.00159037014837894,2.92500237373859
SMTO3,201909,672,0.00222741849235756,3.1314828710371,0.00215015790095247,2.70610906135888
HGTX3,201909,894,0.00857508151158128,1.77822001320404,0.00847599169265304,1.97323914927281
POMO4,201909,528,0.00120704362296626,5.41144599121768,0.000587860698357433,4.41687580766813
BRPR3,201909,615,0.00073186976256502,4.87925608493159,0.000569919235471739,3.14425424484228
SLCE3,201909,539,0.000904686306139687,4.31554181662158,0.000514327657337005,5.08008046164492
SEER3,201909,614,0.00135593199699908,2.01102031377311,0.000856040379484287,2.5047065491651
VULC3,201909,522,0.00289735507206636,5.68532730870167,0.00134569965798291,7.91247096498126
GRND3,201909,568,0.0022391776184132,3.15995216105491,0.00238697151431102,3.22250045535514
PRIO3,201909,470,0.000460308008754024,4.09754723453584,0.000490315380599835,3.75066054610841
MOVI3,201909,577,0.0011480920474008,4.73291524708828,0.000843649222568949,4.42486116812529
EVEN3,201909,701,0.00223566389561452,3.13115488898443,0.00162049096136276,2.65405529514083
DMMO3,201909,428,5.30068849337373e-05,7.42582875225875,4.14974695599911e-05,5.9596303490082
ABCB4,201909,553,0.00110631708974862,3.68770382076812,0.000669621455707116,4.16586805518536
BEEF3,201909,634,0.00115814793398912,3.64838566398326,0.000852748153662462,3.18536929839375
AMAR3,201909,506,0.000221989341082596,4.28433973691809,0.000190007724491055,2.64456701327025
TUPY3,201909,541,0.00225166216623495,4.6872962451152,0.00152417959086648,4.52011913346867
DIRR3,201909,506,0.000973256406500911,5.5390817385904,0.000790312189945397,5.77243893234652
CAML3,201909,535,0.000567419580696426,9.73380443154623,0.000300472497977077,8.89573931154453
LEVE3,201909,494,0.00142323002233819,4.44010211031739,0.000597215908696652,5.98974736287532
VLID3,201909,455,0.000152175294429321,4.95753187445795,0.000113784267876271,4.91642152098653
ARZZ3,201909,786,0.00274539738309352,2.03168632310208,0.00253856418922983,1.80582723788919
UNIP6,201909,461,0.00046053841725424,4.09963424313887,0.000241712005083854,5.12866577716857
MILS3,201909,526,0.000681675687311157,5.70133235408248,0.000381046506152001,4.9999951488003
ITSA3,201909,341,5.33439881500617e-05,6.89344935560197,4.51080311681045e-05,7.66078652546888
TCSA3,201909,640,0.0010194029624036,3.38003831488188,0.000847939787602411,3.40822728141544
ANIM3,201909,583,0.00291570256923256,4.70509534682095,0.00210948054473372,4.212432406167
GFSA3,201909,466,5.91053472564792e-05,7.5774234347728,3.55312299688682e-05,7.35423050733517
FJTA4,201909,422,4.56330278634792e-06,8.56556110698807,3.57609201933705e-06,9.046744248093
AZEV4,201909,173,4.21493849347012e-11,2.2347241663843,1.07151565981496e-10,1.83683595315538
JBSS3,201909,1061,0.0151685584473454,1.26334143630475,0.0139339034289207,1.19302209950076
LIGT3,201909,808,0.00503480360298669,2.02464898723878,0.00518005268756396,1.70375044059682
TGMA3,201909,595,0.00222951656081261,3.65715307199594,0.00339552358140237,2.23939915711978
NEOE3,201909,811,0.00606398126663879,1.71493893394956,0.00868773484851701,1.51050270970734
CSMG3,201909,708,0.00471913421906201,1.8133698184337,0.005692463741296,1.37215801122731
SUZB3,201909,1000,0.00487961324023796,1.52470457484193,0.00518419400370537,1.37464859015494
SULA11,201909,902,0.0094712242594458,1.54045887378684,0.0120843197726397,1.46498975667619
TOTS3,201909,832,0.00944505408243468,1.88095990685023,0.0112117155455598,1.66244764840714
ABEV3,201909,1000,0.00979859151452602,1.73668185737549,0.0100827808575187,1.69383949279703
PARD3,201909,597,0.00142339555888541,1.80086226825998,0.00222724365794237,1.43507031411462
CPLE3,201909,420,0.00120442643980524,2.82404547109614,0.00321107909975361,1.761051310324
GNDI3,201909,1019,0.00756034126257943,1.62486894643223,0.00711296129815001,1.5922616434087
RADL3,201909,963,0.00516827492470504,2.49153105182284,0.00378580330607069,2.0360510610153
BBAS3,201909,1126,0.0135394763944102,1.4888280446546,0.0130176766074577,1.34320597467426
ITSA4,201909,1037,0.0154336297800447,1.26799964124044,0.0144455200644124,1.30741921937624
TEND3,201909,666,0.00315430406254753,5.01533304607901,0.00304746670637279,3.20683375707645
NATU3,201909,1055,0.00601064962675092,1.98784622666172,0.00483990912301566,1.84340839725342
KROT11,201910,237,0.00119495570588861,3.76335328391527,0.00123272195148427,3.95785169474787
PETR4,201910,1225,0.0383271118505389,1.02211138747424,0.040186312344514,0.919898212204057
ITUB4,201910,1139,0.0259476898706355,1.24798043481548,0.02542104941508,1.16705991675579
LREN3,201910,1171,0.0186785991192256,1.18504341826142,0.0188781930352719,0.984793341903597
B3SA3,201910,1215,0.0284243855508129,1.01493182479439,0.0273016177546161,0.992772855845496
AZUL4,201910,1076,0.00979622333339203,1.44781386138636,0.0121206034935438,1.32860896012397
BRFS3,201910,1010,0.0079156424052304,1.47806644219392,0.00985707377912408,1.44365494597412
BRAP4,201910,957,0.00415710543446635,2.28758505136037,0.00417771211592364,1.74676069832336
MULT3,201910,1006,0.00531930670771373,2.25133439145903,0.00728790087070281,2.2183408427887
CPFE3,201910,825,0.00571552743528052,2.07522186922811,0.00588481837446243,1.71883724269983
RAIL3,201910,987,0.010331118012879,1.71645287400992,0.0128677570169048,1.38144081796201
BPAC11,201910,1017,0.00988841525007596,1.40252371809116,0.0130896783742555,1.22866512331363
PETR3,201910,1012,0.0149826324551404,1.27139330433859,0.014962536854016,1.20947898389505
AMAR3,201910,519,0.000822574709874392,3.32158817211118,0.00068229949281011,3.20462588059271
TOTS3,201910,848,0.00918329732299363,1.79960589194086,0.0120474407987311,1.48682635714035
SBSP3,201910,990,0.00758707492832521,1.48006703870295,0.0107048607357451,1.40410891700347
HAPV3,201910,1064,0.010574668556578,1.24539620376542,0.0109022978960752,1.13761297279444
NEOE3,201910,766,0.00610089198515947,1.74200097872478,0.00887453168525662,1.53534723296335
GGBR4,201910,953,0.00514882349182236,2.50795228458952,0.0050502502258154,1.69288894021428
ELET3,201910,990,0.00470722395132094,1.67165458732773,0.00482366050207083,1.67849163958482
VALE3,201910,1220,0.0278297578984844,1.0057652022386,0.0266492630961183,0.985537801064259
BRDT3,201910,1165,0.0124541929228259,1.20953382478285,0.0126646574727151,1.04026527985365
BRSR6,201910,640,0.00379065509833798,2.10987943701995,0.00580622405811239,1.62908356940446
CESP6,201910,886,0.00934644015537556,1.32196216043636,0.0107808243399267,1.10963766151864
BBAS3,201910,1178,0.0192989220403595,1.20836167503841,0.0176415079739333,1.16741896841242
LAME4,201910,917,0.00350459457048378,1.73563686841306,0.00291666982601298,1.45577665922643
BMGB11,201910,623,0.00251773450262363,1.60492072838817,0.00288695545481028,1.14598437079852
GOAU4,201910,916,0.00283395674933107,3.40326909624805,0.00387223834886888,2.25875236991876
MGLU3,201910,1105,0.0113519342465016,1.56108909267637,0.0115957245104282,1.64970027158784
CMIG3,201910,713,0.00307362722358293,1.8234519029208,0.00552818708529352,1.4079213556758
TIMP3,201910,911,0.00385154557238989,1.87850823285362,0.00452771697395774,1.35282288516468
RENT3,201910,1165,0.0137174467336654,1.27578556835219,0.0138733619476669,1.16859793175344
RLOG3,201910,556,0.00180645232078546,3.19335992554059,0.00192154438925716,2.83670930999068
CIEL3,201910,890,0.00174141455310072,2.67901930613051,0.0012177280493985,1.98529839737994
VIVT3,201910,466,0.000348586666584137,5.79878213134518,0.000597731231539043,3.78375216346953
BRML3,201910,1057,0.00944994248927696,1.99855344555828,0.00919336000669867,2.06146395514593
CMIG4,201910,950,0.00518129258312588,2.00740648683413,0.00596090945363937,1.69882211510347
TRIS3,201910,530,0.00325882727621777,2.38456491081008,0.00277405784801669,2.01734643827419
BBDC4,201910,1146,0.0276822956188708,1.14257770176525,0.0271287070367376,1.12082522834049
RDNI3,201910,305,0.000134381367857023,2.20628425596506,0.000404845096940351,1.48078708474705
ECOR3,201910,909,0.00317605212712007,2.39602305408226,0.00449780205568865,1.97853422108494
JBSS3,201910,1089,0.0131842290776541,1.33769840877988,0.0124009133812008,1.1479730931479
ENEV3,201910,845,0.00993941133915465,1.70634970525241,0.0105453187169394,1.74629596646979
SANB11,201910,900,0.00274199100667423,2.39750264353326,0.00293978286626975,2.45089918280908
BPAN4,201910,611,0.000997610571097167,3.11585969393788,0.000758164398627647,2.69193890321401
MEAL3,201910,581,0.00169317748639458,2.46337114939647,0.00306343092074584,1.87646332561997
VIVT4,201910,907,0.00369724915213813,3.55054256108359,0.00233760431685183,3.18265670212322
WIZS3,201910,483,0.000955152277443175,3.61452843488733,0.00177859249381359,2.47944978728479
MYPK3,201910,568,0.00192264311431798,3.11528062474209,0.00268881252021567,2.49239131750056
QUAL3,201910,911,0.00565901243557832,3.32874408828495,0.00625920645380744,2.7515922260778
AALR3,201910,478,0.000984397094190281,2.48684592838144,0.0017036303033369,1.75729400951074
KLBN11,201910,841,0.00286789673007358,5.40908522908981,0.00129061654613934,7.26015443696547
OIBR3,201910,577,0.00154109677966122,2.50099391042093,0.00146053569813108,1.65870370812297
GUAR3,201910,580,0.00223549603277459,2.82068241372228,0.00399857517331164,2.33574064726002
BBDC3,201910,883,0.00400099388602221,1.61286939749898,0.00372310796859164,1.67218521893884
ENBR3,201910,948,0.00471998104115587,2.31101733937473,0.00472162011733828,2.1680282123949
MRFG3,201910,824,0.00156929465132803,5.28916076483012,0.000973958010798315,3.82469718340977
LOGG3,201910,591,0.00181499765758219,3.10804806096633,0.00180867728116339,2.28260734571389
EMBR3,201910,835,0.00168232930352412,2.38463307458708,0.00168220687023752,2.26037578762081
CSAN3,201910,933,0.00561914545782004,3.12730523337725,0.00527312425801653,2.57064678520606
PCAR4,201910,957,0.00411017579672394,1.75561921333586,0.00395380544751339,1.90483460439699
PSSA3,201910,617,0.00162248996591794,3.89695066811536,0.000942298519804232,3.86914041811058
ENAT3,201910,510,0.000979655469267901,5.11376197464803,0.00058396909102513,5.82402359309497
TAEE11,201910,892,0.00289343611222483,3.15300235775353,0.00241535519511546,3.15961350560646
BRKM5,201910,817,0.00111186629686269,3.39594454138055,0.000701635859075202,2.89247785412059
GOAU3,201910,400,0.000282305170780702,2.67175172789616,0.000419063008058543,2.28789348114073
IRBR3,201910,1004,0.00764265644879952,1.72386849797591,0.0086341859419091,1.70211389385119
COGN3,201910,983,0.00383168744181648,1.51173002261082,0.00345457525832252,1.47332316222724
DTEX3,201910,646,0.0032493881214833,2.55744075620851,0.00418379839029036,2.25025790087795
YDUQ3,201910,1024,0.00649498683360687,2.06978613763213,0.00600561618535413,2.20382960134876
NATU3,201910,1044,0.0058771189975001,1.96474321387296,0.00481546298280982,2.06998765223743
TEND3,201910,629,0.00291804670634466,5.28706210046126,0.0027564066619939,3.32848756511641
OMGE3,201910,714,0.00724801788315177,5.35332151654532,0.00676911319827789,2.27761748621694
HBOR3,201910,606,0.00199479677876377,2.19635855540276,0.00168865467954856,2.13161501997411
HYPE3,201910,878,0.00366635463622229,2.22203273045011,0.00382617870697026,2.24695855500797
ENGI11,201910,849,0.00781345243636104,1.81144512915536,0.0101053564993183,1.87197619905642
BBSE3,201910,901,0.00342072064850798,2.31085579813909,0.00309528006882955,2.16590155127236
EGIE3,201910,877,0.00358158027819368,3.16545993408945,0.00403215354824436,2.89019033894194
IGTA3,201910,1028,0.00502567385079626,1.82576577526916,0.00536359472385388,1.68464172107881
CVCB3,201910,1085,0.00810135825481958,1.88790104061668,0.00658250326993022,1.96489731947942
EUCA4,201910,408,5.7940437251715e-05,1.51347685081212,0.00012564559475389,1.29194626213275
BIDI11,201910,753,0.00442640211455732,1.93454101092938,0.00568608914341214,1.78807582959017
ELET6,201910,1003,0.00441658752013983,1.71487478403943,0.00470775637503372,1.6849278044416
CPLE6,201910,665,0.00417607897362643,2.39337570704882,0.00407610519791264,2.40503316068025
CSNA3,201910,828,0.00135145709061743,5.42709349621254,0.000694718221670636,5.86979056894782
GOLL4,201910,905,0.00217946282369505,2.64635307068202,0.00173340601611287,2.40686866436665
MRVE3,201910,975,0.00548956469714402,2.30215399584719,0.00627872791815753,2.30550086736774
ALPA4,201910,648,0.00946532320386984,1.87600464153391,0.0115028707486154,1.74160483070833
USIM5,201910,839,0.00125943507440487,8.22708874387661,0.000744815396001156,5.87611150142765
SAPR4,201910,455,0.00139091013142925,3.8772691438682,0.00074146262524422,4.56040706962576
SAPR11,201910,664,0.00642171053188098,2.68981200231046,0.00602813699910342,2.79022523897857
LCAM3,201910,698,0.00491058343903841,3.91704090761926,0.00388704635504282,3.50191762514831
TIET11,201910,671,0.00158671898551028,3.63611009573788,0.0014658136112335,3.00329444009366
VVAR3,201910,1059,0.00593279170147258,2.20031240928854,0.00540820241688806,2.47266883265494
SMLS3,201910,865,0.00195902548179768,1.99660361336333,0.00192360275383464,1.97852123928651
STBP3,201910,636,0.00356688628758606,2.41384655857411,0.00415716432472648,1.9368812966482
IDNT3,201910,232,5.15881043620792e-05,3.3437441861923,9.54304791152235e-05,1.8750244154209
CCRO3,201910,903,0.00448984773957813,4.00162335110924,0.00348103132691018,2.59804820675259
HGTX3,201910,852,0.00825944581316928,1.65617042920653,0.00812117810391361,1.84100669759852
ELPL3,201910,261,0.000176451166915151,3.3616807790288,0.000280131351373306,1.86852249585709
RAPT4,201910,582,0.00159796117231415,4.26980149795933,0.000926191115512346,4.88680330790616
EZTC3,201910,795,0.00496003964836863,2.14644606754579,0.0059469472308047,2.01861644147682
WEGE3,201910,900,0.00356939322261746,3.11112414806818,0.00203660219734339,2.69618059362934
FLRY3,201910,896,0.00362100344072607,2.4601179974541,0.00341423864375425,2.39570535032616
ALUP11,201910,687,0.00271404067908215,2.5306801559501,0.0028505862747077,2.38196920643876
POMO4,201910,500,0.00116317334660006,5.91304606718954,0.000420518339667273,5.92579908531485
BKBR3,201910,631,0.00205462014651837,2.37602897925023,0.00247611674165287,2.21184736909011
TCSA3,201910,605,0.000935152629008581,3.0818379025561,0.000877888370190942,3.09306915014925
SMTO3,201910,704,0.00188498806310196,3.02467917476828,0.0015295457486664,2.56602276649279
GRND3,201910,565,0.00261072925642771,2.95495184287482,0.00304021516188822,2.92121095795552
BRPR3,201910,597,0.000841208994100994,4.10862061375552,0.000772536333990147,2.76475434056897
UNIP6,201910,437,0.000364504921767031,4.32150410304962,0.000185104540901028,5.58463696338518
