setor,ym,valor_setor,n_fundos_setor,n_tickers_setor,aum_total_mes,share_setor,share_prev1,share_prev3,delta_share_1m,delta_share_3m
Petroleo e Gas,201712,5676579412.82304,1162,9,87692181695.9998,0.0647330161370815,0.0619328675164625,0.0577619934716617,0.00280014862061898,0.0069710226654198
Petroleo e Gas,201801,7264523586.06868,1174,10,94549805856.5787,0.0768327710486063,0.0647330161370815,0.0637559067058617,0.0120997549115247,0.0130768643427445
Petroleo e Gas,201802,7682110508.40376,1135,10,97110292371.6627,0.0791070680644501,0.0768327710486063,0.0619328675164625,0.00227429701584382,0.0171742005479875
Petroleo e Gas,201803,8691747088.83901,1174,10,108484322569.548,0.0801198448122938,0.0791070680644501,0.0647330161370815,0.00101277674784374,0.0153868286752123
Petroleo e Gas,201804,10262183286.9938,1169,10,112852815596.265,0.090934224660439,0.0801198448122938,0.0768327710486063,0.0108143798481451,0.0141014536118327
Petroleo e Gas,201805,7742073634.2035,1171,10,112393039639.731,0.0688839242983394,0.090934224660439,0.0791070680644501,-0.0220503003620996,-0.0102231437661107
Petroleo e Gas,201806,7862792208.55789,1179,9,107697210646.92,0.0730083180551044,0.0688839242983394,0.0801198448122938,0.00412439375676499,-0.00711152675718944
Petroleo e Gas,201807,7610940420.02704,1200,9,104191187693.892,0.0730478324365358,0.0730083180551044,0.090934224660439,3.95143814314602e-05,-0.0178863922239031
Petroleo e Gas,201808,7858629827.44967,1223,10,108043579827.41,0.0727357408927315,0.0730478324365358,0.0688839242983394,-0.000312091543804308,0.00385181659439214
Petroleo e Gas,201809,8585041098.11038,1180,10,106660522580.877,0.0804893965487619,0.0727357408927315,0.0730083180551044,0.00775365565603037,0.00748107849365752
Petroleo e Gas,201810,14859681312.0145,1278,10,116108798282.466,0.127980665822278,0.0804893965487619,0.0730478324365358,0.0474912692735163,0.0549328333857423
Petroleo e Gas,201811,14334484495.6638,1295,10,131193687159.846,0.10926199885059,0.127980665822278,0.0727357408927315,-0.0187186669716884,0.0365262579578582
Petroleo e Gas,201812,13612406277.5318,1275,10,140270231627.397,0.0970441562661048,0.10926199885059,0.0804893965487619,-0.0122178425844849,0.0165547597173429
Petroleo e Gas,201901,13949232120.4945,1292,9,142316178989.126,0.0980157858338812,0.0970441562661048,0.127980665822278,0.000971629567776452,-0.0299648799883969
Petroleo e Gas,201902,18450313208.8743,1297,9,160744912098.041,0.11478007588583,0.0980157858338812,0.10926199885059,0.016764290051949,0.00551807703524049
Petroleo e Gas,201903,18736153352.5146,1269,9,162201074038.707,0.115511894502273,0.11478007588583,0.0970441562661048,0.000731818616442989,0.0184677382361684
Petroleo e Gas,201904,18160482766.5928,1282,9,162912423696.299,0.111473897168503,0.115511894502273,0.0980157858338812,-0.00403799733377007,0.0134581113346219
Petroleo e Gas,201905,16224132345.8233,1261,9,164994815118.071,0.0983311647351662,0.111473897168503,0.11478007588583,-0.013142732433337,-0.0164489111506641
Petroleo e Gas,201906,19734587692.1188,1286,8,181024072690.824,0.109016372235885,0.0983311647351662,0.115511894502273,0.0106852075007187,-0.00649552226638837
Petroleo e Gas,201907,20270398719.5476,1334,9,189109026939.336,0.107188953629644,0.109016372235885,0.111473897168503,-0.00182741860624072,-0.00428494353885903
Petroleo e Gas,201908,19756125353.264,1331,8,194213307753.444,0.10172384983188,0.107188953629644,0.0983311647351662,-0.00546510379776419,0.00339268509671377
Petroleo e Gas,201909,22065777295.0229,1322,8,207052548171.914,0.106570904293831,0.10172384983188,0.109016372235885,0.0048470544619512,-0.00244546794205371
Petroleo e Gas,201910,24916912280.4669,1325,9,220895558360.9,0.112799516954331,0.106570904293831,0.107188953629644,0.00622861266050029,0.0056105633246873
Petroleo e Gas,201911,22055446253.1872,1336,9,224375513401.092,0.0982970285788761,0.112799516954331,0.10172384983188,-0.0145024883754553,-0.00342682125300382
Petroleo e Gas,201912,22494976860.1213,1358,9,252163993347.622,0.0892077277230882,0.0982970285788761,0.106570904293831,-0.00908930085578787,-0.0173631765707429
Petroleo e Gas,202001,21644653413.5301,1361,9,288436917407.342,0.0750412034911699,0.0892077277230882,0.112799516954331,-0.0141665242319184,-0.0377583134631616
Petroleo e Gas,202002,27307322069.7452,1397,9,318494156129.479,0.0857388480893944,0.0750412034911699,0.0982970285788761,0.0106976445982246,-0.0125581804894817
Petroleo e Gas,202003,16070689191.7078,1379,9,285182474982.678,0.0563523028288606,0.0857388480893944,0.0892077277230882,-0.0293865452605338,-0.0328554248942276
Petroleo e Gas,202004,13849082281.8298,1371,9,204172537148.607,0.0678302893975883,0.0563523028288606,0.0750412034911699,0.0114779865687277,-0.00721091409358157
Petroleo e Gas,202005,17509417593.8249,1442,9,228072791871.752,0.0767711810344771,0.0678302893975883,0.0857388480893944,0.00894089163688887,-0.00896766705491728
Petroleo e Gas,202006,17767699038.2052,1455,9,249404854213.553,0.0712403898241353,0.0767711810344771,0.0563523028288606,-0.00553079121034181,0.0148880869952747
Petroleo e Gas,202007,19144425559.1485,1489,9,283083166709.971,0.0676282725732072,0.0712403898241353,0.0678302893975883,-0.00361211725092811,-0.000202016824381049
Petroleo e Gas,202008,21024959428.5148,1469,9,307767606232.894,0.0683144002250998,0.0676282725732072,0.0767711810344771,0.00068612765189259,-0.00845678080937733
Petroleo e Gas,202009,18725089011.0468,1518,9,306678059731.494,0.0610578044853982,0.0683144002250998,0.0712403898241353,-0.00725659573970163,-0.0101825853387371
Petroleo e Gas,202010,16666495677.9295,1515,9,295647634336.712,0.056372836249209,0.0610578044853982,0.0676282725732072,-0.00468496823618921,-0.0112554363239983
Petroleo e Gas,202011,22350783241.1182,1532,10,299801671876.546,0.0745518965962338,0.056372836249209,0.0683144002250998,0.0181790603470248,0.00623749637113394
Petroleo e Gas,202012,26583968248.6525,1555,10,338355791333.908,0.0785680899500785,0.0745518965962338,0.0610578044853982,0.00401619335384471,0.0175102854646803
Petroleo e Gas,202101,29991323899.6137,1596,10,360822900221.747,0.0831192362823485,0.0785680899500785,0.056372836249209,0.00455114633227007,0.0267464000331396
Petroleo e Gas,202102,26801613889.51,1637,12,370861754009.869,0.0722684763249996,0.0831192362823485,0.0745518965962338,-0.010850759957349,-0.0022834202712342
Petroleo e Gas,202103,30035609337.7913,1654,10,372866953779.464,0.0805531545054974,0.0722684763249996,0.0785680899500785,0.00828467818049779,0.00198506455541889
Petroleo e Gas,202104,31063459520.8679,1692,11,384788861134.105,0.0807285830190438,0.0805531545054974,0.0831192362823485,0.000175428513546419,-0.00239065326330476
Petroleo e Gas,202105,37655741552.5943,1723,11,406817654924.974,0.0925617192290703,0.0807285830190438,0.0722684763249996,0.0118331362100265,0.0202932429040707
Petroleo e Gas,202106,40237176836.674,1730,12,411630272922.735,0.0977507717082476,0.0925617192290703,0.0805531545054974,0.00518905247917736,0.0171976172027503
Petroleo e Gas,202107,45610953045.8873,1764,11,425862992539.65,0.107102410505042,0.0977507717082476,0.0807285830190438,0.00935163879679449,0.0263738274859984
Petroleo e Gas,202108,42992442534.8948,1786,11,401274376757.939,0.107139765270458,0.107102410505042,0.0925617192290703,3.73547654157203e-05,0.0145780460413876
Petroleo e Gas,202109,47978154602.4843,1796,11,393911169414.151,0.121799426692674,0.107139765270458,0.0977507717082476,0.0146596614222161,0.0240486549844263
Petroleo e Gas,202110,37287905437.0404,1784,10,353691039535.72,0.105425078017207,0.121799426692674,0.107102410505042,-0.0163743486754667,-0.0016773324878349
Petroleo e Gas,202111,37206445574.4985,1803,10,325255185819.354,0.11439155222313,0.105425078017207,0.107139765270458,0.00896647420592296,0.00725178695267234
Petroleo e Gas,202112,35652931545.8062,1851,10,312951418870.811,0.113924811954676,0.11439155222313,0.121799426692674,-0.000466740268454349,-0.00787461473799807
Quimicos e Petroquimicos,201704,340429507.170542,868,4,71529884098.216,0.00475926266989481,0.00380803586114412,0.00331827512827358,0.000951226808750691,0.00144098754162123
Quimicos e Petroquimicos,201705,263910742.466269,819,4,69641670458.5266,0.0037895521564698,0.00475926266989481,0.00281208675376792,-0.000969710513425008,0.000977465402701883
Quimicos e Petroquimicos,201706,275174858.978435,807,4,69214733102.5099,0.00397566885898251,0.0037895521564698,0.00380803586114412,0.000186116702512711,0.000167632997838395
Quimicos e Petroquimicos,201707,255771503.862179,807,4,67346539531.8401,0.0037978418139993,0.00397566885898251,0.00475926266989481,-0.000177827044983214,-0.00096142085589551
Quimicos e Petroquimicos,201708,260894218.842542,802,4,75727711489.0053,0.00344516180025354,0.0037978418139993,0.0037895521564698,-0.00035268001374576,-0.000344390356216263
Quimicos e Petroquimicos,201709,314444882.89366,824,4,84659901739.7102,0.0037142127079291,0.00344516180025354,0.00397566885898251,0.000269050907675558,-0.000261456151053416
Quimicos e Petroquimicos,201710,335208342.498399,815,4,87889104061.879,0.00381399203093927,0.0037142127079291,0.0037978418139993,9.97793230101732e-05,1.61502169399711e-05
Quimicos e Petroquimicos,201711,335599387.151839,869,4,88307465319.936,0.00380035126063205,0.00381399203093927,0.00344516180025354,-1.36407703072217e-05,0.00035518946037851
Quimicos e Petroquimicos,201712,297620316.13474,849,4,87692181695.9998,0.00339392076213239,0.00380035126063205,0.0037142127079291,-0.000406430498499658,-0.000320291945796706
Quimicos e Petroquimicos,201801,414647863.275612,855,4,94549805856.5787,0.00438549671804283,0.00339392076213239,0.00381399203093927,0.000991575955910437,0.000571504687103558
Quimicos e Petroquimicos,201802,391045134.912018,822,4,97110292371.6627,0.00402681451534922,0.00438549671804283,0.00380035126063205,-0.000358682202693606,0.000226463254717174
Quimicos e Petroquimicos,201803,445241235.527235,852,4,108484322569.548,0.00410419888313167,0.00402681451534922,0.00339392076213239,7.73843677824484e-05,0.00071027812099928
Quimicos e Petroquimicos,201804,464431224.089907,830,4,112852815596.265,0.00411537117293935,0.00410419888313167,0.00438549671804283,1.11722898076773e-05,-0.00027012554510348
Quimicos e Petroquimicos,201805,542359687.420802,861,3,112393039639.731,0.00482556294552849,0.00411537117293935,0.00402681451534922,0.000710191772589144,0.00079874843017927
Quimicos e Petroquimicos,201806,672546753.172928,906,3,107697210646.92,0.00624479268435132,0.00482556294552849,0.00410419888313167,0.00141922973882283,0.00214059380121965
Quimicos e Petroquimicos,201807,792370509.174504,942,3,104191187693.892,0.00760496666476678,0.00624479268435132,0.00411537117293935,0.00136017398041546,0.00348959549182744
Quimicos e Petroquimicos,201808,993539386.346963,965,3,108043579827.41,0.00919572813057519,0.00760496666476678,0.00482556294552849,0.0015907614658084,0.00437016518504669
Quimicos e Petroquimicos,201809,865790074.163511,928,3,106660522580.877,0.00811724950538295,0.00919572813057519,0.00624479268435132,-0.00107847862519224,0.00187245682103163
Quimicos e Petroquimicos,201810,854500748.897449,968,3,116108798282.466,0.00735948318764482,0.00811724950538295,0.00760496666476678,-0.000757766317738135,-0.000245483477121967
Quimicos e Petroquimicos,201811,996843168.226458,985,3,131193687159.846,0.00759825560060604,0.00735948318764482,0.00919572813057519,0.000238772412961222,-0.00159747252996915
Quimicos e Petroquimicos,201812,756580321.109526,916,3,140270231627.397,0.00539373402561455,0.00759825560060604,0.00811724950538295,-0.00220452157499148,-0.0027235154797684
Quimicos e Petroquimicos,201901,791142726.015835,983,3,142316178989.126,0.00555904979767818,0.00539373402561455,0.00735948318764482,0.000165315772063628,-0.00180043338996663
Quimicos e Petroquimicos,201902,950465604.810729,1021,3,160744912098.041,0.00591288142439634,0.00555904979767818,0.00759825560060604,0.000353831626718162,-0.00168537417620969
Quimicos e Petroquimicos,201903,785840627.965818,969,3,162201074038.707,0.00484485465107516,0.00591288142439634,0.00539373402561455,-0.00106802677332118,-0.000548879374539392
Quimicos e Petroquimicos,201904,532783499.559623,919,3,162912423696.299,0.00327036752306158,0.00484485465107516,0.00555904979767818,-0.00157448712801358,-0.0022886822746166
Quimicos e Petroquimicos,201905,409981058.841401,941,3,164994815118.071,0.00248481177149729,0.00327036752306158,0.00591288142439634,-0.000785555751564293,-0.00342806965289906
Quimicos e Petroquimicos,201906,317968374.807072,866,3,181024072690.824,0.00175649774132603,0.00248481177149729,0.00484485465107516,-0.000728314030171259,-0.00308835690974914
Quimicos e Petroquimicos,201907,353126581.006233,956,3,189109026939.336,0.00186731742382405,0.00175649774132603,0.00327036752306158,0.00011081968249802,-0.00140305009923753
Quimicos e Petroquimicos,201908,248726130.171979,917,3,194213307753.444,0.00128068530961709,0.00186731742382405,0.00248481177149729,-0.000586632114206959,-0.0012041264618802
Quimicos e Petroquimicos,201909,274430463.889549,898,3,207052548171.914,0.00132541456897063,0.00128068530961709,0.00175649774132603,4.47292593535409e-05,-0.000431083172355397
Quimicos e Petroquimicos,201910,176009405.21932,886,3,220895558360.9,0.000796799204680047,0.00132541456897063,0.00186731742382405,-0.000528615364290583,-0.001070518219144
Quimicos e Petroquimicos,201911,169058335.785396,865,3,224375513401.092,0.000753461610952122,0.000796799204680047,0.00128068530961709,-4.33375937279254e-05,-0.000527223698664968
Quimicos e Petroquimicos,201912,305516051.143876,938,3,252163993347.622,0.00121157682779359,0.000753461610952122,0.00132541456897063,0.000458115216841473,-0.000113837741177036
Quimicos e Petroquimicos,202001,504875355.939099,969,3,288436917407.342,0.00175038396775713,0.00121157682779359,0.000796799204680047,0.000538807139963534,0.000953584763077081
Quimicos e Petroquimicos,202002,315904248.201061,946,3,318494156129.479,0.000991868271745103,0.00175038396775713,0.000753461610952122,-0.000758515696012025,0.000238406660792981
Quimicos e Petroquimicos,202003,280904881.872166,1033,3,285182474982.678,0.000985000504989753,0.000991868271745103,0.00121157682779359,-6.86776675534978e-06,-0.000226576322803841
Quimicos e Petroquimicos,202004,201372972.051509,1008,3,204172537148.607,0.000986288238681878,0.000985000504989753,0.00175038396775713,1.28773369212441e-06,-0.000764095729075251
Quimicos e Petroquimicos,202005,236922962.344205,994,3,228072791871.752,0.00103880414844674,0.000986288238681878,0.000991868271745103,5.2515909764858e-05,4.69358767016326e-05
Quimicos e Petroquimicos,202006,117098698.142342,994,3,249404854213.553,0.000469512506128194,0.00103880414844674,0.000985000504989753,-0.000569291642318542,-0.00051548799886156
Quimicos e Petroquimicos,202007,171339981.696013,1045,3,283083166709.971,0.000605263759365661,0.000469512506128194,0.000986288238681878,0.000135751253237467,-0.000381024479316217
Quimicos e Petroquimicos,202008,176146282.43063,1073,3,307767606232.894,0.00057233535584423,0.000605263759365661,0.00103880414844674,-3.29284035214313e-05,-0.000466468792602506
Quimicos e Petroquimicos,202009,136196762.959169,941,3,306678059731.494,0.000444103380197506,0.00057233535584423,0.000469512506128194,-0.000128231975646724,-2.54091259306881e-05
Quimicos e Petroquimicos,202010,145493526.742131,993,3,295647634336.712,0.00049211801429951,0.000444103380197506,0.000605263759365661,4.80146341020047e-05,-0.000113145745066151
Quimicos e Petroquimicos,202011,131956502.325742,958,3,299801671876.546,0.000440145985510314,0.00049211801429951,0.00057233535584423,-5.19720287891963e-05,-0.000132189370333916
Quimicos e Petroquimicos,202012,202299469.843001,1046,3,338355791333.908,0.000597889780593,0.000440145985510314,0.000444103380197506,0.000157743795082686,0.000153786400395494
Quimicos e Petroquimicos,202101,316284320.849474,1094,3,360822900221.747,0.000876563878443132,0.000597889780593,0.00049211801429951,0.000278674097850133,0.000384445864143622
Quimicos e Petroquimicos,202102,736654055.291079,1128,4,370861754009.869,0.00198633061329769,0.000876563878443132,0.000440145985510314,0.00110976673485456,0.00154618462778737
Quimicos e Petroquimicos,202103,862528695.540865,1160,4,372866953779.464,0.00231323448430621,0.00198633061329769,0.000597889780593,0.00032690387100852,0.00171534470371321
Quimicos e Petroquimicos,202104,991765357.781964,1181,3,384788861134.105,0.00257742741008378,0.00231323448430621,0.000876563878443132,0.000264192925777571,0.00170086353164065
Quimicos e Petroquimicos,202105,791557915.20256,1142,3,406817654924.974,0.00194573147359728,0.00257742741008378,0.00198633061329769,-0.000631695936486497,-4.05991397004065e-05
Quimicos e Petroquimicos,202106,1009482110.94096,1141,3,411630272922.735,0.00245240007197053,0.00194573147359728,0.00231323448430621,0.000506668598373245,0.000139165587664319
Quimicos e Petroquimicos,202107,965670884.7733,1126,3,425862992539.65,0.00226756234209149,0.00245240007197053,0.00257742741008378,-0.000184837729879037,-0.000309865067992289
Quimicos e Petroquimicos,202108,1104465006.26731,1181,4,401274376757.939,0.00275239354974703,0.00226756234209149,0.00194573147359728,0.000484831207655539,0.000806662076149747
Quimicos e Petroquimicos,202109,1101616758.77983,1226,3,393911169414.151,0.00279661214079871,0.00275239354974703,0.00245240007197053,4.42185910516802e-05,0.000344212068828183
Quimicos e Petroquimicos,202110,1054287627.18267,1284,3,353691039535.72,0.00298081520121799,0.00279661214079871,0.00226756234209149,0.000184203060419285,0.000713252859126505
Quimicos e Petroquimicos,202111,872068460.312304,1271,3,325255185819.354,0.00268118234030756,0.00298081520121799,0.00275239354974703,-0.000299632860910439,-7.12112094394734e-05
Quimicos e Petroquimicos,202112,963576047.360453,1302,4,312951418870.811,0.00307899561803305,0.00268118234030756,0.00279661214079871,0.000397813277725495,0.000282383477234341
Saneamento e Gas,201704,1908265301.43373,1091,5,71529884098.216,0.0266778749258636,0.0360560111065081,0.0539945172890578,-0.00937813618064448,-0.0273166423631942
Saneamento e Gas,201705,1651708981.74786,1014,5,69641670458.5266,0.0237172510491616,0.0266778749258636,0.0492036118146315,-0.00296062387670202,-0.0254863607654699
Saneamento e Gas,201706,1672644046.84315,976,5,69214733102.5099,0.0241660116548582,0.0237172510491616,0.0360560111065081,0.000448760605696628,-0.0118899994516499
Saneamento e Gas,201707,1478674469.88425,981,5,67346539531.8401,0.0219562056218963,0.0241660116548582,0.0266778749258636,-0.00220980603296186,-0.00472166930396726
Saneamento e Gas,201708,1546189788.35483,964,5,75727711489.0053,0.0204177540553212,0.0219562056218963,0.0237172510491616,-0.00153845156657518,-0.00329949699384041
Saneamento e Gas,201709,1627267208.4101,971,6,84659901739.7102,0.0192212272276571,0.0204177540553212,0.0241660116548582,-0.00119652682766402,-0.00494478442720106
Saneamento e Gas,201710,1545543545.55837,968,6,87889104061.879,0.0175851553165249,0.0192212272276571,0.0219562056218963,-0.00163607191113222,-0.00437105030537142
Saneamento e Gas,201711,1625140106.64505,988,7,88307465319.936,0.0184032018216943,0.0175851553165249,0.0204177540553212,0.000818046505169322,-0.00201455223362692
Saneamento e Gas,201712,1879541777.76887,968,7,87692181695.9998,0.0214334019455078,0.0184032018216943,0.0192212272276571,0.00303020012381356,0.00221217471785067
Saneamento e Gas,201801,1603333720.32134,989,7,94549805856.5787,0.0169575569806395,0.0214334019455078,0.0175851553165249,-0.00447584496486829,-0.000627598335885406
Saneamento e Gas,201802,1436859314.07698,934,7,97110292371.6627,0.0147961588724067,0.0169575569806395,0.0184032018216943,-0.00216139810823287,-0.0036070429492876
Saneamento e Gas,201803,1882875829.27409,957,7,108484322569.548,0.0173562021191311,0.0147961588724067,0.0214334019455078,0.00256004324672441,-0.00407719982637675
Saneamento e Gas,201804,1870973764.39692,931,7,112852815596.265,0.0165788842264282,0.0173562021191311,0.0169575569806395,-0.000777317892702856,-0.000378672754211315
Saneamento e Gas,201805,1579401042.98229,915,7,112393039639.731,0.0140524809013526,0.0165788842264282,0.0147961588724067,-0.00252640332507561,-0.000743677971054048
Saneamento e Gas,201806,1459215082.46766,938,7,107697210646.92,0.013549237475162,0.0140524809013526,0.0173562021191311,-0.00050324342619058,-0.00380696464396904
Saneamento e Gas,201807,1419906320.58093,951,7,104191187693.892,0.0136278926462816,0.013549237475162,0.0165788842264282,7.86551711196015e-05,-0.00295099158014658
Saneamento e Gas,201808,1345455220.06266,966,6,108043579827.41,0.0124528937509466,0.0136278926462816,0.0140524809013526,-0.00117499889533503,-0.00159958715040601
Saneamento e Gas,201809,1033852310.80971,873,7,106660522580.877,0.00969292373404396,0.0124528937509466,0.013549237475162,-0.00275997001690264,-0.00385631374111807
Saneamento e Gas,201810,1652644850.58777,1038,6,116108798282.466,0.0142335884535406,0.00969292373404396,0.0136278926462816,0.00454066471949662,0.000605695807258952
Saneamento e Gas,201811,1998571510.28621,1036,6,131193687159.846,0.0152337475495384,0.0142335884535406,0.0124528937509466,0.00100015909599778,0.00278085379859176
Saneamento e Gas,201812,2585268753.24888,1059,6,140270231627.397,0.0184306301005918,0.0152337475495384,0.00969292373404396,0.0031968825510534,0.00873770636654781
Saneamento e Gas,201901,3675743438.22224,1059,6,142316178989.126,0.0258280082020968,0.0184306301005918,0.0142335884535406,0.00739737810150509,0.0115944197485563
Saneamento e Gas,201902,3796497290.77916,1078,6,160744912098.041,0.0236181490364287,0.0258280082020968,0.0152337475495384,-0.00220985916566815,0.00838440148689034
Saneamento e Gas,201903,4120018045.20235,1067,6,162201074038.707,0.0254006828846223,0.0236181490364287,0.0184306301005918,0.00178253384819363,0.00697005278403056
Saneamento e Gas,201904,4723751933.02873,1061,6,162912423696.299,0.0289956519328124,0.0254006828846223,0.0258280082020968,0.00359496904819002,0.0031676437307155
Saneamento e Gas,201905,3380575163.72039,1059,6,164994815118.071,0.0204889781615334,0.0289956519328124,0.0236181490364287,-0.008506673771279,-0.00312917087489534
Saneamento e Gas,201906,3931655439.86329,1048,6,181024072690.824,0.0217189646737109,0.0204889781615334,0.0254006828846223,0.00122998651217755,-0.00368171821091143
Saneamento e Gas,201907,4061369635.34038,1088,6,189109026939.336,0.0214763393428238,0.0217189646737109,0.0289956519328124,-0.000242625330887137,-0.00751931258998859
Saneamento e Gas,201908,4400646545.38174,1090,6,194213307753.444,0.0226588311392564,0.0214763393428238,0.0204889781615334,0.00118249179643269,0.0021698529777231
Saneamento e Gas,201909,4264083188.65806,1073,5,207052548171.914,0.0205942077328004,0.0226588311392564,0.0217189646737109,-0.00206462340645609,-0.00112475694091054
Saneamento e Gas,201910,4986973598.71282,1086,5,220895558360.9,0.0225761605879149,0.0205942077328004,0.0214763393428238,0.00198195285511458,0.00109982124509118
Saneamento e Gas,201911,4938034994.238,1100,5,224375513401.092,0.0220079050489382,0.0225761605879149,0.0226588311392564,-0.000568255538976766,-0.000650926090318277
Saneamento e Gas,201912,5610750655.37186,1110,7,252163993347.622,0.0222504037189685,0.0220079050489382,0.0205942077328004,0.000242498670030317,0.00165619598616813
Saneamento e Gas,202001,6386045839.01656,1156,7,288436917407.342,0.0221401819726077,0.0222504037189685,0.0225761605879149,-0.000110221746360807,-0.000435978615307257
Saneamento e Gas,202002,7133377176.71815,1168,7,318494156129.479,0.0223971995700235,0.0221401819726077,0.0220079050489382,0.000257017597415796,0.000389294521085305
Saneamento e Gas,202003,6839678144.26082,1236,7,285182474982.678,0.0239835149220732,0.0223971995700235,0.0222504037189685,0.00158631535204968,0.00173311120310467
Saneamento e Gas,202004,4792267001.78343,1185,7,204172537148.607,0.0234716532826126,0.0239835149220732,0.0221401819726077,-0.000511861639460577,0.0013314713100049
Saneamento e Gas,202005,5739164359.93754,1243,7,228072791871.752,0.0251637396676617,0.0234716532826126,0.0223971995700235,0.00169208638504908,0.00276654009763818
Saneamento e Gas,202006,6635056534.39134,1265,7,249404854213.553,0.0266035581196429,0.0251637396676617,0.0239835149220732,0.00143981845198127,0.00262004319756978
Saneamento e Gas,202007,7320019223.28528,1332,7,283083166709.971,0.0258581932241309,0.0266035581196429,0.0234716532826126,-0.000745364895512024,0.00238653994151833
Saneamento e Gas,202008,5501032488.69232,1330,7,307767606232.894,0.0178739814629145,0.0258581932241309,0.0251637396676617,-0.00798421176121639,-0.00728975820474714
Saneamento e Gas,202009,5063828049.3594,1281,6,306678059731.494,0.0165118693322663,0.0178739814629145,0.0266035581196429,-0.0013621121306482,-0.0100916887873766
Saneamento e Gas,202010,4044542027.90462,1273,6,295647634336.712,0.0136802786769412,0.0165118693322663,0.0258581932241309,-0.00283159065532515,-0.0121779145471897
Saneamento e Gas,202011,3288709057.95143,1228,5,299801671876.546,0.0109696154706758,0.0136802786769412,0.0178739814629145,-0.00271066320626536,-0.00690436599223871
Saneamento e Gas,202012,3195739423.26514,1243,5,338355791333.908,0.00944490830396756,0.0109696154706758,0.0165118693322663,-0.00152470716670825,-0.00706696102829875
Saneamento e Gas,202101,3031541422.75251,1225,5,360822900221.747,0.00840174340622351,0.00944490830396756,0.0136802786769412,-0.00104316489774406,-0.00527853527071766
Saneamento e Gas,202102,2185368267.46276,1261,5,370861754009.869,0.00589267629739088,0.00840174340622351,0.0109696154706758,-0.00250906710883263,-0.00507693917328493
Saneamento e Gas,202103,1827188222.52461,1249,5,372866953779.464,0.00490037586866793,0.00589267629739088,0.00944490830396756,-0.000992300428722941,-0.00454453243529963
Saneamento e Gas,202104,1943486137.71046,1236,5,384788861134.105,0.00505078585690431,0.00490037586866793,0.00840174340622351,0.000150409988236374,-0.0033509575493192
Saneamento e Gas,202105,1596540818.40402,1189,5,406817654924.974,0.00392446296043484,0.00505078585690431,0.00589267629739088,-0.00112632289646947,-0.00196821333695604
Saneamento e Gas,202106,1266420454.75239,1197,5,411630272922.735,0.00307659698049007,0.00392446296043484,0.00490037586866793,-0.000847865979944762,-0.00182377888817786
Saneamento e Gas,202107,1239015836.27184,1189,5,425862992539.65,0.00290942358922273,0.00307659698049007,0.00505078585690431,-0.000167173391267347,-0.00214136226768158
Saneamento e Gas,202108,1373382841.44316,1242,5,401274376757.939,0.00342255304846346,0.00290942358922273,0.00392446296043484,0.000513129459240732,-0.000501909911971377
Saneamento e Gas,202109,1705340140.71133,1259,5,393911169414.151,0.00432925053444821,0.00342255304846346,0.00307659698049007,0.000906697485984751,0.00125265355395814
Saneamento e Gas,202110,1607851818.88527,1311,5,353691039535.72,0.0045459218333488,0.00432925053444821,0.00290942358922273,0.000216671298900593,0.00163649824412608
Saneamento e Gas,202111,1310451130.39969,1299,5,325255185819.354,0.00402899381019403,0.0045459218333488,0.00342255304846346,-0.000516928023154773,0.00060644076173057
Saneamento e Gas,202112,1353398545.72667,1324,5,312951418870.811,0.00432462824616675,0.00402899381019403,0.00432925053444821,0.00029563443597272,-4.62228828146047e-06
Saude,201704,2795465870.17183,1144,7,71529884098.216,0.0390810904479231,0.0362249864750749,0.0287318565275094,0.00285610397284818,0.0103492339204136
Saude,201705,2859234580.13333,1142,7,69641670458.5266,0.0410563756054082,0.0390810904479231,0.0329454063776215,0.00197528515748507,0.0081109692277867
Saude,201706,2537193992.53017,1097,7,69214733102.5099,0.036656848604364,0.0410563756054082,0.0362249864750749,-0.00439952700104419,0.000431862129289057
Saude,201707,2492706120.61451,1134,7,67346539531.8401,0.0370131284835505,0.036656848604364,0.0390810904479231,0.000356279879186523,-0.0020679619643726
Saude,201708,2525523545.87986,1136,7,75727711489.0053,0.0333500576766608,0.0370131284835505,0.0410563756054082,-0.00366307080688968,-0.00770631792874735
Saude,201709,3070885999.07019,1144,7,84659901739.7102,0.0362732053305677,0.0333500576766608,0.036656848604364,0.00292314765390687,-0.000383643273796294
Saude,201710,2906627294.34154,1140,7,87889104061.879,0.0330715317372572,0.0362732053305677,0.0370131284835505,-0.00320167359331046,-0.00394159674629328
Saude,201711,2860330308.57861,1139,7,88307465319.936,0.0323905832674021,0.0330715317372572,0.0333500576766608,-0.000680948469855135,-0.000959474409258726
Saude,201712,2694905618.68846,1098,7,87692181695.9998,0.0307314240171469,0.0323905832674021,0.0362732053305677,-0.00165915925025518,-0.00554178131342078
Saude,201801,2826555235.01621,1139,7,94549805856.5787,0.0298948814268723,0.0307314240171469,0.0330715317372572,-0.000836542590274648,-0.00317665031038496
Saude,201802,2590681874.12153,1120,7,97110292371.6627,0.0266777270549904,0.0298948814268723,0.0323905832674021,-0.00321715437188187,-0.0057128562124117
Saude,201803,2971984263.89655,1146,7,108484322569.548,0.0273955184814031,0.0266777270549904,0.0307314240171469,0.000717791426412706,-0.00333590553574381
