i,j,cio,ym
ELET3,MBLY3,0.398610833195472,202103
ESPA3,MBLY3,0.457926006386967,202103
GNDI3,MBLY3,0.580243985684403,202103
GRND3,MBLY3,0.54796335525897,202103
GUAR3,MBLY3,0.519284114072856,202103
HBOR3,MBLY3,0.490141596686741,202103
LCAM3,MBLY3,0.415014975564242,202103
AESB3,MDIA3,0.57569247428342,202103
AZUL4,MDIA3,0.577880553043703,202103
BEEF3,MDIA3,0.728775276305609,202103
CAML3,MDIA3,0.631101152482271,202103
COGN3,MDIA3,0.466018664024556,202103
DMMO3,MDIA3,0.786810968811593,202103
EMBR3,MDIA3,0.523315579748112,202103
FLRY3,MDIA3,0.690671495684071,202103
LOGG3,MDIA3,0.382872017760422,202103
BBRK3,MDNE3,0.516740562972829,202103
BIDI3,MDNE3,0.464228178736399,202103
BIDI4,MDNE3,0.379078226506278,202103
CSED3,MDNE3,0.559758161020154,202103
ELET3,MDNE3,0.50773068781905,202103
EVEN3,MDNE3,0.629398918805253,202103
GOLL4,MDNE3,0.505897324558034,202103
GRND3,MDNE3,0.568059682450945,202103
GUAR3,MDNE3,0.563500598831773,202103
HBOR3,MDNE3,0.52999914070456,202103
LCAM3,MDNE3,0.443491875217794,202103
AGRO3,MEAL3,0.401926165203557,202103
ALSO3,MEAL3,0.625804850886969,202103
BBAS3,MEAL3,0.498184727430056,202103
BBDC3,MEAL3,0.750111660594201,202103
BRPR3,MEAL3,0.936971716626432,202103
CCPR3,MEAL3,0.810572637229857,202103
DIRR3,MEAL3,0.931845846702145,202103
ENBR3,MEAL3,0.546496056772824,202103
EVEN3,MEAL3,0.624309218383192,202103
GUAR3,MEAL3,0.425835851485323,202103
LEVE3,MEAL3,0.968905507155765,202103
AERI3,MELK3,0.398566265588684,202103
AGRO3,MELK3,0.481339626583172,202103
BRFS3,MELK3,0.398195946357156,202103
BRKM3,MELK3,0.652119463103258,202103
CMIG3,MELK3,0.439294388481782,202103
CSMG3,MELK3,0.492866848134992,202103
ECOR3,MELK3,0.468947938063386,202103
GOAU3,MELK3,0.40378158975687,202103
GOAU4,MELK3,0.470012907920853,202103
GOLL4,MELK3,0.410364792756464,202103
HAPV3,MELK3,0.395502989945807,202103
JPSA3,MELK3,0.436137032744991,202103
MDNE3,MELK3,0.393205027719896,202103
FBMC4,MGEL4,1,202103
HAGA4,MGEL4,0.999968713070634,202103
B3SA3,MGLU3,0.657517735102709,202103
BPAC11,MGLU3,0.46375233914033,202103
CASH3,MGLU3,0.420412303881789,202103
CRFB3,MGLU3,0.626989312137641,202103
GNDI3,MGLU3,0.47692244829338,202103
HAPV3,MGLU3,0.383041677079992,202103
LAME4,MGLU3,0.649922701278107,202103
LJQQ3,MGLU3,0.644720196522681,202103
LREN3,MGLU3,0.400715702022318,202103
AERI3,MILS3,0.391555072903003,202103
ARZZ3,MILS3,0.388751456978651,202103
AVLL3,MILS3,0.959016209617506,202103
BEEF11,MILS3,0.951209982428568,202103
CARD3,MILS3,0.829541911219113,202103
CASH3,MILS3,0.613336347492973,202103
CGAS5,MILS3,0.950938191886025,202103
DTEX3,MILS3,0.433223626835773,202103
ETER3,MILS3,0.950928672331248,202103
EUCA4,MILS3,0.953824136543337,202103
FESA4,MILS3,0.375926372461301,202103
FLRY3,MILS3,0.430548009091778,202103
JHSF3,MILS3,0.891493167443652,202103
KEPL3,MILS3,0.864387143659346,202103
LOGG3,MILS3,0.515349776617212,202103
LOGN3,MILS3,0.812433778275942,202103
LWSA3,MILS3,0.544458958215942,202103
ATOM3,MMXM3,0.90200881712604,202103
AZEV3,MMXM3,0.901913182805055,202103
IGBR3,MMXM3,0.902008817126039,202103
INEP3,MMXM3,0.902008817126039,202103
CAMB3,MNDL3,1,202103
EQPA5,MNDL3,1,202103
EQPA7,MNDL3,1,202103
GSHP3,MNDL3,1,202103
FBMC4,MNPR3,1,202103
HAGA4,MNPR3,0.999968713070634,202103
MGEL4,MNPR3,1,202103
ALPA4,MOSI3,0.380202694043752,202103
AMBP3,MOSI3,0.482358383906835,202103
B3SA3,MOSI3,0.60041317467224,202103
BPAC11,MOSI3,0.443525956633564,202103
HBSA3,MOSI3,0.634237210696029,202103
KLBN11,MOSI3,0.821556601546577,202103
AVLL3,MOVI3,0.513608139185117,202103
AZUL4,MOVI3,0.461095674855815,202103
BEEF11,MOVI3,0.512136593112518,202103
BEEF3,MOVI3,0.468053690237521,202103
CARD3,MOVI3,0.456983926530799,202103
CASH3,MOVI3,0.400179823918319,202103
CGAS5,MOVI3,0.511277351091871,202103
DMMO3,MOVI3,0.475166145493945,202103
ETER3,MOVI3,0.511498059084731,202103
EUCA4,MOVI3,0.513915824136642,202103
FLRY3,MOVI3,0.641422023817364,202103
GOLL4,MOVI3,0.433209015109096,202103
JHSF3,MOVI3,0.609241955887,202103
KEPL3,MOVI3,0.484985686416348,202103
LOGG3,MOVI3,0.5030291384466,202103
LOGN3,MOVI3,0.60311199475035,202103
LWSA3,MOVI3,0.474700086770041,202103
MDIA3,MOVI3,0.505291272418079,202103
MILS3,MOVI3,0.541138830413504,202103
ASAI3,MRFG3,0.425926266597233,202103
BBAS3,MRFG3,0.4805475260524,202103
BRSR6,MRFG3,0.661150892064961,202103
CPLE6,MRFG3,0.696027123253723,202103
CSMG3,MRFG3,0.480686178551744,202103
EMBR3,MRFG3,0.398415559006836,202103
IGTA3,MRFG3,0.386300579325007,202103
JBSS3,MRFG3,0.435442579414145,202103
LAME3,MRFG3,0.417626767932616,202103
ABEV3,MRVE3,0.877398293688303,202103
ALPA4,MRVE3,0.568833303782701,202103
ALPK3,MRVE3,0.907490832930234,202103
ANIM3,MRVE3,0.795614817185013,202103
BBDC4,MRVE3,0.419048984214839,202103
BIDI11,MRVE3,0.599644844842988,202103
BIDI3,MRVE3,0.4594137106098,202103
BIDI4,MRVE3,0.65850930599334,202103
BKBR3,MRVE3,0.877984226057545,202103
BRML3,MRVE3,0.900952369301378,202103
COGN3,MRVE3,0.659781578505918,202103
ENEV3,MRVE3,0.764798447520392,202103
ESPA3,MRVE3,0.573369858963035,202103
GGBR4,MRVE3,0.520766697094285,202103
GMAT3,MRVE3,0.440394044144223,202103
HGTX3,MRVE3,0.908682692837889,202103
ITUB3,MRVE3,0.431226294484687,202103
LIGT3,MRVE3,0.840375307388493,202103
LINX3,MRVE3,0.702106974329845,202103
LREN3,MRVE3,0.403530369912144,202103
CAMB3,MTIG4,1,202103
EQPA5,MTIG4,1,202103
EQPA7,MTIG4,1,202103
GSHP3,MTIG4,1,202103
MNDL3,MTIG4,1,202103
BOAS3,MTRE3,0.802871029470049,202103
CMIN3,MTRE3,0.403404616085349,202103
CPFE3,MTRE3,0.691304078134567,202103
EGIE3,MTRE3,0.532985049859723,202103
JBSS3,MTRE3,0.484316591271548,202103
BEES3,MTSA4,0.991440367009066,202103
CGRA4,MTSA4,0.795910076557112,202103
CRIV4,MTSA4,0.999825241749681,202103
EALT4,MTSA4,0.99999403069396,202103
FRAS3,MTSA4,0.97023641991785,202103
LUXM4,MTSA4,0.970390045532113,202103
BBDC4,MULT3,0.390629409629123,202103
BRML3,MULT3,0.431241369243873,202103
CRFB3,MULT3,0.425099902018143,202103
EQTL3,MULT3,0.42432201765534,202103
GGBR4,MULT3,0.382202732418439,202103
HAPV3,MULT3,0.39386977363588,202103
IGTA3,MULT3,0.431960856742443,202103
LAME4,MULT3,0.54978319649776,202103
LJQQ3,MULT3,0.473392074457686,202103
LREN3,MULT3,0.426514173029964,202103
MGLU3,MULT3,0.542533492370134,202103
MRVE3,MULT3,0.449245197213634,202103
BBAS3,MYPK3,0.412956804395227,202103
BRSR6,MYPK3,0.826135233285488,202103
CPLE6,MYPK3,0.795165573773626,202103
CSMG3,MYPK3,0.559567731344121,202103
MRFG3,MYPK3,0.657356793696134,202103
AGRO3,NEOE3,0.539911993465781,202103
ALSO3,NEOE3,0.622725237279828,202103
BBAS3,NEOE3,0.665252049167018,202103
BBDC3,NEOE3,0.716457372054816,202103
BRPR3,NEOE3,0.823647831489137,202103
BRSR6,NEOE3,0.441332383225117,202103
CCPR3,NEOE3,0.824555122466988,202103
DIRR3,NEOE3,0.828160147655981,202103
ENBR3,NEOE3,0.56240759571157,202103
EVEN3,NEOE3,0.593014419194374,202103
GUAR3,NEOE3,0.40853066027373,202103
LEVE3,NEOE3,0.850330924330338,202103
MEAL3,NEOE3,0.870836204974208,202103
ABEV3,NTCO3,0.702945712213452,202103
ALPA4,NTCO3,0.818078398593504,202103
ALPK3,NTCO3,0.678988323606356,202103
ANIM3,NTCO3,0.679338566337511,202103
B3SA3,NTCO3,0.600341754050273,202103
BBDC4,NTCO3,0.429023175595853,202103
BIDI11,NTCO3,0.762393096706033,202103
BIDI3,NTCO3,0.45777263044498,202103
BIDI4,NTCO3,0.609661110013889,202103
BKBR3,NTCO3,0.688931153322336,202103
BPAC11,NTCO3,0.594291178198204,202103
BRML3,NTCO3,0.684279026751438,202103
COGN3,NTCO3,0.523998189984439,202103
CSAN3,NTCO3,0.425238118876713,202103
ENEV3,NTCO3,0.809563030330295,202103
EQTL3,NTCO3,0.425429313347642,202103
ESPA3,NTCO3,0.664249157247832,202103
GGBR4,NTCO3,0.507558624195447,202103
GMAT3,NTCO3,0.487798125875718,202103
GNDI3,NTCO3,0.676618508989876,202103
HGTX3,NTCO3,0.688332073050483,202103
LIGT3,NTCO3,0.641772928468654,202103
LINX3,NTCO3,0.562139755173474,202103
LREN3,NTCO3,0.544680361843318,202103
MGLU3,NTCO3,0.619192256520118,202103
MRVE3,NTCO3,0.755040351957202,202103
MULT3,NTCO3,0.500975023809446,202103
AESB3,ODPV3,0.495150756398209,202103
AZUL4,ODPV3,0.574497445913577,202103
BEEF3,ODPV3,0.547548118874022,202103
CAML3,ODPV3,0.415432351714005,202103
COGN3,ODPV3,0.422175898680988,202103
DMMO3,ODPV3,0.676524228883466,202103
EMBR3,ODPV3,0.452360257592129,202103
FLRY3,ODPV3,0.747205101057957,202103
MDIA3,ODPV3,0.673785267154,202103
MOVI3,ODPV3,0.403875919906622,202103
ALUP11,OFSA3,0.378918059502996,202103
BRKM3,OFSA3,0.376567642133399,202103
CEBR3,OFSA3,0.831394879205061,202103
CEBR6,OFSA3,0.811957018674401,202103
CEPE5,OFSA3,0.829257223568636,202103
CEPE6,OFSA3,0.831491863435182,202103
CLSC4,OFSA3,0.823569197346061,202103
CVCB3,OFSA3,0.414852201921553,202103
LAME3,OFSA3,0.649612435573964,202103
ARZZ3,OIBR3,0.506578378309128,202103
CESP6,OIBR3,0.419108538958517,202103
CSED3,OIBR3,0.484849140751122,202103
MBLY3,OIBR3,0.44645246997482,202103
BRAP3,OIBR4,0.967783046013094,202103
ITSA3,OIBR4,0.949995131735753,202103
ALPA4,OMGE3,0.39272441554064,202103
ASAI3,OMGE3,0.380682486404084,202103
BOAS3,OMGE3,0.49259808643593,202103
CPFE3,OMGE3,0.462455519127288,202103
CYRE3,OMGE3,0.540611291203215,202103
ENJU3,OMGE3,0.617797505800042,202103
EQTL3,OMGE3,0.463682916127353,202103
EZTC3,OMGE3,0.691344369921433,202103
HBRE3,OMGE3,0.652022177537939,202103
HYPE3,OMGE3,0.483924982132191,202103
INTB3,OMGE3,0.425086213656939,202103
JBSS3,OMGE3,0.422204411988273,202103
LAVV3,OMGE3,0.481865627575634,202103
MTRE3,OMGE3,0.420514019211916,202103
ASAI3,OPCT3,0.445257140189891,202103
BOAS3,OPCT3,0.494390732052367,202103
COCE5,OPCT3,0.404444320423023,202103
CPFE3,OPCT3,0.456617341129092,202103
EGIE3,OPCT3,0.381126057184627,202103
ELET3,OPCT3,0.435173139997818,202103
ELMD3,OPCT3,0.430562571493325,202103
EZTC3,OPCT3,0.425920275885426,202103
IGTA3,OPCT3,0.468113853117111,202103
INTB3,OPCT3,0.552006590700018,202103
JALL3,OPCT3,0.472295069227689,202103
LAVV3,OPCT3,0.510940337747851,202103
LWSA3,OPCT3,0.378793192568088,202103
MTRE3,OPCT3,0.497201511626497,202103
OMGE3,OPCT3,0.3780444242165,202103
BPAC5,ORVR3,0.396733404496073,202103
COCE5,ORVR3,0.3841778395821,202103
CSMG3,ORVR3,0.401191066815962,202103
ENAT3,ORVR3,0.499071124176254,202103
GFSA3,ORVR3,0.537350510937879,202103
JPSA3,ORVR3,0.397644937023142,202103
MELK3,ORVR3,0.391864369427156,202103
OPCT3,ORVR3,0.377335427615571,202103
ATOM3,OSXB3,1,202103
AZEV3,OSXB3,0.999893976290287,202103
IGBR3,OSXB3,1,202103
INEP3,OSXB3,1,202103
MMXM3,OSXB3,0.90200881712604,202103
AERI3,PARD3,0.871750410054287,202103
BRDT3,PARD3,0.403278381230496,202103
BRFS3,PARD3,0.851924055740525,202103
BTOW3,PARD3,0.390268775105283,202103
CMIG3,PARD3,0.983569939919786,202103
CMIG4,PARD3,0.488971446155947,202103
CSMG3,PARD3,0.680719092905392,202103
CSNA3,PARD3,0.591999165137826,202103
ECOR3,PARD3,0.96384957184252,202103
GMAT3,PARD3,0.41135573435522,202103
GOAU3,PARD3,0.892798802328415,202103
GOAU4,PARD3,0.899858261942574,202103
HAPV3,PARD3,0.746081238116881,202103
MELK3,PARD3,0.451440588243396,202103
ASAI3,PCAR3,0.513086787017686,202103
BBTG11,PCAR3,0.76299597981269,202103
BRKM5,PCAR3,0.66075123434329,202103
CSNA3,PCAR3,0.384204841502,202103
EGIE3,PCAR3,0.538603449581603,202103
JBSS3,PCAR3,0.459539620292171,202103
AALR3,PDTC3,0.985766227126575,202103
CPLE3,PDTC3,0.627577577535217,202103
BBAS3,PETR3,0.606887463287451,202103
BBDC4,PETR3,0.37894065996931,202103
BRKM3,PETR3,0.432582882760863,202103
BTOW3,PETR3,0.400264219901356,202103
ELET6,PETR3,0.47100195577934,202103
ITSA4,PETR3,0.471338530949246,202103
JBSS3,PETR3,0.468489278648862,202103
MELK3,PETR3,0.431790905248296,202103
OFSA3,PETR3,0.427870357609218,202103
OPCT3,PETR3,0.37716939693057,202103
AMBP3,PETR4,0.431051094515975,202103
B3SA3,PETR4,0.545962778304956,202103
BBDC4,PETR4,0.428662496445196,202103
BMOB3,PETR4,0.432178456589162,202103
BRDT3,PETR4,0.554784182914467,202103
BRKM5,PETR4,0.438515846431999,202103
CCRO3,PETR4,0.697621769041302,202103
CEAB3,PETR4,0.594890678835318,202103
CURY3,PETR4,0.642562297133157,202103
ENGI11,PETR4,0.619584114196207,202103
GGBR4,PETR4,0.582511032090759,202103
GNDI3,PETR4,0.50914266531899,202103
HBSA3,PETR4,0.378102281678514,202103
IRBR3,PETR4,0.406693728150961,202103
ITSA4,PETR4,0.416932550150561,202103
ITUB4,PETR4,0.793625471894558,202103
JBSS3,PETR4,0.520730052851826,202103
LREN3,PETR4,0.618054500426185,202103
ALPA4,PETZ3,0.545079330803875,202103
BIDI11,PETZ3,0.493897876648545,202103
BMOB3,PETZ3,0.559944233521593,202103
BPAC11,PETZ3,0.503234388974821,202103
CRFB3,PETZ3,0.38585121506469,202103
CYRE3,PETZ3,0.513335265019312,202103
ENEV3,PETZ3,0.417623705746801,202103
ESPA3,PETZ3,0.598441617725599,202103
GNDI3,PETZ3,0.493936684326718,202103
LAME4,PETZ3,0.381360957049769,202103
LJQQ3,PETZ3,0.460570995907146,202103
LREN3,PETZ3,0.419051847342663,202103
MBLY3,PETZ3,0.604183370588293,202103
MGLU3,PETZ3,0.50869741877282,202103
MRVE3,PETZ3,0.386550374182483,202103
MULT3,PETZ3,0.412844325513603,202103
NTCO3,PETZ3,0.651742058684834,202103
BPAC3,PFRM3,0.473630052616971,202103
FESA4,PFRM3,0.553609052550453,202103
CAMB3,PINE4,1,202103
EQPA5,PINE4,1,202103
EQPA7,PINE4,1,202103
GSHP3,PINE4,1,202103
MNDL3,PINE4,1,202103
MTIG4,PINE4,1,202103
BMOB3,PLPL3,0.687817775177334,202103
BPAC11,PLPL3,0.3892576533761,202103
CVCB3,PLPL3,0.39705494313247,202103
CYRE3,PLPL3,0.424847717399116,202103
ESPA3,PLPL3,0.564354124854077,202103
MBLY3,PLPL3,0.490974104311693,202103
PETZ3,PLPL3,0.636317761113095,202103
ALSO3,PNVL3,0.380515520370583,202103
AMBP3,PNVL3,0.489330225852139,202103
COCE5,PNVL3,0.538367190678273,202103
CVCB3,PNVL3,0.7619078657589,202103
ELMD3,PNVL3,0.499916055897309,202103
JPSA3,PNVL3,0.437993538167853,202103
PLPL3,PNVL3,0.452054648174718,202103
BOBR4,PNVL4,0.985516057989251,202103
LUXM4,PNVL4,0.411881261271521,202103
AERI3,POMO4,0.40934438749694,202103
AVLL3,POMO4,0.534186299448189,202103
BEEF11,POMO4,0.533859122514061,202103
CARD3,POMO4,0.467063030815371,202103
CGAS5,POMO4,0.53367445748094,202103
ETER3,POMO4,0.533616870568094,202103
EUCA4,POMO4,0.531761984410678,202103
FLRY3,POMO4,0.610584529682446,202103
JHSF3,POMO4,0.665305483463986,202103
KEPL3,POMO4,0.487237035490206,202103
LOGG3,POMO4,0.423956626246895,202103
LOGN3,POMO4,0.549376954146885,202103
LWSA3,POMO4,0.426400105552477,202103
MDIA3,POMO4,0.396353846920151,202103
MILS3,POMO4,0.539562500807673,202103
MOVI3,POMO4,0.479163149445963,202103
ODPV3,POMO4,0.599199961195588,202103
NGRD3,POSI3,0.861423708402188,202103
ABEV3,POWE3,0.883696950871623,202103
ALPA4,POWE3,0.61038930456659,202103
ALPK3,POWE3,0.929497996593711,202103
ANIM3,POWE3,0.80098684501388,202103
BBDC4,POWE3,0.406723698359087,202103
BIDI11,POWE3,0.773648688773443,202103
BIDI3,POWE3,0.744839724608246,202103
BIDI4,POWE3,0.873445110753045,202103
BKBR3,POWE3,0.975670135352129,202103
BRML3,POWE3,0.846194576034348,202103
COGN3,POWE3,0.651100651949763,202103
ENEV3,POWE3,0.816103365716534,202103
ESPA3,POWE3,0.596586544919864,202103
GGBR4,POWE3,0.505271251114012,202103
HGTX3,POWE3,0.924322034131452,202103
ITUB3,POWE3,0.386277402590669,202103
LIGT3,POWE3,0.846522891461553,202103
LINX3,POWE3,0.676042519141082,202103
MRVE3,POWE3,0.857761954270032,202103
NTCO3,POWE3,0.684217249444989,202103
AERI3,PPLA11,0.410365925427641,202103
ARZZ3,PPLA11,0.386193383395323,202103
AVLL3,PPLA11,0.997328883708396,202103
BEEF11,PPLA11,0.999996039548605,202103
CARD3,PPLA11,0.871313817548397,202103
CASH3,PPLA11,0.633841333369938,202103
CGAS5,PPLA11,0.999714608481613,202103
DTEX3,PPLA11,0.390178677473467,202103
ETER3,PPLA11,0.999579699026305,202103
EUCA4,PPLA11,0.995560837041164,202103
FESA4,PPLA11,0.386414835208578,202103
JHSF3,PPLA11,0.915795958633767,202103
KEPL3,PPLA11,0.907012483161438,202103
LOGG3,PPLA11,0.49096134427521,202103
LOGN3,PPLA11,0.819908509674844,202103
LWSA3,PPLA11,0.498658823921387,202103
MILS3,PPLA11,0.95120965216462,202103
MOVI3,PPLA11,0.51142329715019,202103
POMO4,PPLA11,0.53382681721586,202103
ALSO3,PRIO3,0.438447003496639,202103
AMBP3,PRIO3,0.435898805726724,202103
BMOB3,PRIO3,0.651232357471629,202103
BPAC11,PRIO3,0.535454940256583,202103
CVCB3,PRIO3,0.528986565670095,202103
CYRE3,PRIO3,0.554696023102832,202103
ESPA3,PRIO3,0.595620215271865,202103
GNDI3,PRIO3,0.509625855844678,202103
MBLY3,PRIO3,0.505531632663796,202103
PETZ3,PRIO3,0.6211452191973,202103
PLPL3,PRIO3,0.806443876807087,202103
PNVL3,PRIO3,0.559836379671177,202103
DMVF3,PRNR3,0.391120542005584,202103
ALSO3,PSSA3,0.486192608573871,202103
BBAS3,PSSA3,0.66866104639285,202103
BBDC3,PSSA3,0.572994093543317,202103
BRPR3,PSSA3,0.687709988852314,202103
BRSR6,PSSA3,0.736594227835395,202103
CCPR3,PSSA3,0.607408215629077,202103
CPLE6,PSSA3,0.502285181815974,202103
DIRR3,PSSA3,0.698641631354901,202103
ENBR3,PSSA3,0.430215394009366,202103
EVEN3,PSSA3,0.458631578051711,202103
JBSS3,PSSA3,0.396906040973649,202103
LEVE3,PSSA3,0.709495060506094,202103
MEAL3,PSSA3,0.727583465978145,202103
MRFG3,PSSA3,0.390086309714753,202103
MYPK3,PSSA3,0.439310061394399,202103
NEOE3,PSSA3,0.743919554266715,202103
ABCB4,PTBL3,0.414296212100127,202103
AVLL3,PTBL3,0.764606753329755,202103
BEEF11,PTBL3,0.766089902451495,202103
BMGB4,PTBL3,0.504235258605382,202103
CARD3,PTBL3,0.910641563220169,202103
CASH3,PTBL3,0.489406133931252,202103
CGAS5,PTBL3,0.765866159110035,202103
ETER3,PTBL3,0.765768364972197,202103
EUCA4,PTBL3,0.762728222601644,202103
FESA4,PTBL3,0.593883315363816,202103
JHSF3,PTBL3,0.712289969380974,202103
KEPL3,PTBL3,0.700096555982308,202103
LOGG3,PTBL3,0.408839801345428,202103
LOGN3,PTBL3,0.648964944368935,202103
LWSA3,PTBL3,0.418484539166648,202103
MILS3,PTBL3,0.737571715051228,202103
MOVI3,PTBL3,0.439972297996783,202103
POMO4,PTBL3,0.461430247541097,202103
PPLA11,PTBL3,0.766084782816629,202103
PFRM3,PTNT4,0.408561104768287,202103
ABEV3,QUAL3,0.704586962331719,202103
ALPA4,QUAL3,0.502322302458645,202103
ALPK3,QUAL3,0.71386462933505,202103
ANIM3,QUAL3,0.64304258155567,202103
BBRK3,QUAL3,0.424209014893531,202103
BIDI11,QUAL3,0.794116823524816,202103
BIDI3,QUAL3,0.74053197883141,202103
BIDI4,QUAL3,0.8662258915168,202103
BKBR3,QUAL3,0.819078445193662,202103
BRML3,QUAL3,0.750003166669241,202103
CEBR3,QUAL3,0.436803159410841,202103
CEBR6,QUAL3,0.426591150278871,202103
CEPE5,QUAL3,0.435680036275751,202103
CEPE6,QUAL3,0.436854084508856,202103
CLSC4,QUAL3,0.438398138972664,202103
COGN3,QUAL3,0.59326144859892,202103
ENEV3,QUAL3,0.722050264401092,202103
EQTL3,QUAL3,0.416753792513897,202103
ESPA3,QUAL3,0.527758476315603,202103
GGBR4,QUAL3,0.42818384582615,202103
GNDI3,QUAL3,0.405652145325293,202103
GRND3,QUAL3,0.440641953922204,202103
GUAR3,QUAL3,0.413042104051881,202103
HBOR3,QUAL3,0.438574321769634,202103
HGTX3,QUAL3,0.717221151838484,202103
HYPE3,QUAL3,0.403693348490392,202103
LCAM3,QUAL3,0.385860147742665,202103
LIGT3,QUAL3,0.677001249439066,202103
LINX3,QUAL3,0.554589930739642,202103
MRVE3,QUAL3,0.68268902924673,202103
NTCO3,QUAL3,0.623499810841226,202103
OFSA3,QUAL3,0.395811444578664,202103
POWE3,QUAL3,0.821044897242245,202103
ABEV3,RADL3,0.653763367541295,202103
ALPA4,RADL3,0.687909025164982,202103
ALPK3,RADL3,0.618156269657386,202103
ANIM3,RADL3,0.655158558950696,202103
B3SA3,RADL3,0.624932241197779,202103
BBDC4,RADL3,0.460812970684104,202103
BIDI11,RADL3,0.538582174377626,202103
BIDI4,RADL3,0.459948351178011,202103
BKBR3,RADL3,0.599138419625455,202103
BPAC11,RADL3,0.496561715023854,202103
BRML3,RADL3,0.590871470469227,202103
COGN3,RADL3,0.4832548971446,202103
ENEV3,RADL3,0.829259354364334,202103
ESPA3,RADL3,0.385012175910499,202103
GGBR4,RADL3,0.462473844811575,202103
GMAT3,RADL3,0.436484651898855,202103
GNDI3,RADL3,0.486835610976446,202103
HBSA3,RADL3,0.423541918128144,202103
HGTX3,RADL3,0.625179577613342,202103
KLBN11,RADL3,0.565593591082978,202103
LIGT3,RADL3,0.582619850192678,202103
LINX3,RADL3,0.467472795366028,202103
LREN3,RADL3,0.428043133563774,202103
MGLU3,RADL3,0.537953448307306,202103
MOSI3,RADL3,0.596611942353958,202103
MRVE3,RADL3,0.651839003819061,202103
NTCO3,RADL3,0.822496611190265,202103
POWE3,RADL3,0.577417883713747,202103
QUAL3,RADL3,0.481783708478679,202103
AMBP3,RAIL3,0.411993656974196,202103
B3SA3,RAIL3,0.513879324762327,202103
BMOB3,RAIL3,0.505252756075687,202103
BPAC11,RAIL3,0.436813914207156,202103
BRDT3,RAIL3,0.451035260257987,202103
BRKM5,RAIL3,0.496840412356164,202103
CCRO3,RAIL3,0.478727518414372,202103
CEAB3,RAIL3,0.505124280682985,202103
CRDE3,RAIL3,0.414160443439865,202103
CSAN3,RAIL3,0.490462487996032,202103
CURY3,RAIL3,0.529899934801685,202103
ENGI11,RAIL3,0.487993931453404,202103
EQTL3,RAIL3,0.502822349956731,202103
GGBR4,RAIL3,0.469669449326079,202103
GMAT3,RAIL3,0.4058564449576,202103
GNDI3,RAIL3,0.621093190248019,202103
HBSA3,RAIL3,0.375519710653048,202103
IRBR3,RAIL3,0.518476320975092,202103
ITUB4,RAIL3,0.584639236724277,202103
LREN3,RAIL3,0.564562859250558,202103
PETR4,RAIL3,0.633960199858633,202103
PRIO3,RAIL3,0.392725905417752,202103
AVLL3,RANI3,0.860101036173607,202103
BEEF11,RANI3,0.862605824411527,202103
CARD3,RANI3,0.920339588258742,202103
CASH3,RANI3,0.548751843953286,202103
CGAS5,RANI3,0.862144916106619,202103
ETER3,RANI3,0.862315024048136,202103
EUCA4,RANI3,0.864215581940805,202103
FESA4,RANI3,0.58163567096122,202103
JHSF3,RANI3,0.798388423757837,202103
KEPL3,RANI3,0.796049945497574,202103
LOGG3,RANI3,0.506611730032981,202103
LOGN3,RANI3,0.792664063886347,202103
LWSA3,RANI3,0.465804225732441,202103
MILS3,RANI3,0.822188521645502,202103
MOVI3,RANI3,0.48821264385524,202103
POMO4,RANI3,0.46582770684309,202103
PPLA11,RANI3,0.862391010866424,202103
PTBL3,RANI3,0.915340242128852,202103
BRGE3,RAPT3,1,202103
BRIV3,RAPT3,1,202103
CGRA4,RAPT3,0.600287818903668,202103
CTNM4,RAPT3,0.999999999135332,202103
JOPA3,RAPT3,1,202103
LLIS3,RAPT3,0.438249458161161,202103
AMAR3,RAPT4,0.762197064468421,202103
BRSR6,RAPT4,0.462394556916249,202103
CMIN3,RAPT4,0.450047192092665,202103
CPLE6,RAPT4,0.466375852071097,202103
MRFG3,RAPT4,0.402595670524087,202103
MYPK3,RAPT4,0.455205244365376,202103
ATOM3,RCSL3,1,202103
AZEV3,RCSL3,0.999893976290288,202103
IGBR3,RCSL3,1,202103
INEP3,RCSL3,1,202103
MMXM3,RCSL3,0.902008817126039,202103
OSXB3,RCSL3,1,202103
AESB3,RCSL4,0.639494235045227,202103
AZUL4,RCSL4,0.604154112022015,202103
BEEF3,RCSL4,0.656970378678452,202103
CAML3,RCSL4,0.416784045393597,202103
COGN3,RCSL4,0.4856161105379,202103
DMMO3,RCSL4,0.868714924715341,202103
EMBR3,RCSL4,0.506707289546942,202103
FLRY3,RCSL4,0.645769248013238,202103
LOGG3,RCSL4,0.383445734704613,202103
MDIA3,RCSL4,0.68287795949939,202103
MOVI3,RCSL4,0.427827613086529,202103
ODPV3,RCSL4,0.580723560192533,202103
AERI3,RDNI3,0.869832087406894,202103
BRDT3,RDNI3,0.382118497699419,202103
BRFS3,RDNI3,0.840594534423843,202103
CMIG3,RDNI3,0.980300722208746,202103
CMIG4,RDNI3,0.48717834173221,202103
CSMG3,RDNI3,0.655985180963055,202103
CSNA3,RDNI3,0.581586452608103,202103
ECOR3,RDNI3,0.962712362193134,202103
GMAT3,RDNI3,0.39612400658017,202103
GOAU3,RDNI3,0.861626039390939,202103
GOAU4,RDNI3,0.886994614841895,202103
HAPV3,RDNI3,0.720590183192806,202103
MELK3,RDNI3,0.443142591686062,202103
PARD3,RDNI3,0.984761404129367,202103
