ticker,ym,deg_raw,deg_avg,eigen_cent,n_tickers_mes,deg_avg_delta,eigen_cent_delta
USIM5,201804,26.0235803642502,0.0900469908797586,0.532728414139687,290,-0.00686131105539507,-0.0962621854507643
USIM5,201805,22.6814719297728,0.07986433778089,0.387596823830799,285,-0.0101826530988686,-0.145131590308887
USIM5,201806,28.201019140631,0.100717925502254,0.511754256525302,281,0.0208535877213636,0.124157432694502
USIM5,201807,33.6874424025503,0.121615315532673,0.635525309398724,278,0.0208973900304191,0.123771052873422
USIM5,201808,21.1262166749147,0.0749156619677826,0.396953213323194,283,-0.0466996535648902,-0.23857209607553
USIM5,201809,25.0682959501076,0.0898505231186652,0.446003516446429,280,0.0149348611508827,0.0490503031232349
USIM5,201810,26.3121028441388,0.0949895409535696,0.461032525356813,278,0.00513901783490445,0.0150290089103839
USIM5,201811,20.9806893565144,0.0757425608538427,0.350939343026997,278,-0.0192469800997269,-0.110093182329816
USIM5,201812,24.5343939938351,0.088253215805162,0.428055278188434,279,0.0125106549513193,0.0771159351614377
USIM5,201901,19.5888250008785,0.0707177797865651,0.330898723579066,278,-0.0175354360185969,-0.0971565546093688
USIM5,201902,22.913442665155,0.0833216096914727,0.349098881120941,276,0.0126038299049076,0.0182001575418757
USIM5,201903,22.9536662222602,0.0831654573270297,0.358962363556316,277,-0.000156152364443066,0.00986348243537477
USIM5,201904,17.6098351314843,0.0628922683267297,0.239986224910107,281,-0.0202731890003,-0.118976138646209
USIM5,201905,17.7005569815179,0.0634428565645802,0.261443649677254,280,0.000550588237850522,0.0214574247671473
USIM5,201906,23.289025271007,0.0868993480261454,0.348167909017532,269,0.0234564914615652,0.0867242593402777
USIM5,201907,17.4765811262416,0.0640167806822036,0.235033139723669,274,-0.0228825673439418,-0.113134769293863
USIM5,201908,17.7219380210634,0.0658808104872245,0.264651738402884,270,0.00186402980502089,0.0296185986792154
USIM5,201909,18.4773699900548,0.0702561596580029,0.247535128372753,264,0.00437534917077848,-0.0171166100301308
USIM5,201910,17.7554635131847,0.0675112681109683,0.233296728679776,264,-0.00274489154703463,-0.014238399692977
USIM5,201911,26.601980353452,0.10038483152246,0.466309212000203,266,0.0328735634114919,0.233012483320427
USIM5,201912,29.31737131641,0.107389638521648,0.498770329633542,274,0.00700480699918804,0.0324611176333388
