ticker,ym,retorno,pred,media_ingenua,refit_em,melhor_iter,quintil
VIVT3,202012,-0.0497737453378314,0.0612404905259609,0.0223411700505786,202007,92,1
VLID3,202012,0.117885841080658,0.0676931962370873,0.0223411700505786,202007,92,4
VULC3,202012,0.0622270631375086,0.0603334568440914,0.0223411700505786,202007,92,1
VVAR3,202012,0.216486902927581,0.0628277957439423,0.0223411700505786,202007,92,3
WEGE3,202012,-0.0128666739955321,0.0641515105962753,0.0223411700505786,202007,92,4
WIZS3,202012,0.372183372183372,0.0754107683897018,0.0223411700505786,202007,92,5
YDUQ3,202012,-0.00182384115711653,0.0627225041389465,0.0223411700505786,202007,92,2
AALR3,202101,-0.137755089628354,0.0224975347518921,0.0228913301231138,202101,94,1
ABCB4,202101,-0.0487712579106715,0.0228031110018492,0.0228913301231138,202101,94,1
ABEV3,202101,-0.0251904542367338,0.0273505859076977,0.0228913301231138,202101,94,3
AGRO3,202101,-0.0370000899533378,0.0263948291540146,0.0228913301231138,202101,94,2
ALPA3,202101,0.023201982701512,0.0278250109404326,0.0228913301231138,202101,94,3
ALPA4,202101,0.0253038350717691,0.030151741579175,0.0228913301231138,202101,94,4
ALSO3,202101,-0.0268595041322314,0.0267479121685028,0.0228913301231138,202101,94,3
ALUP11,202101,-0.0731613676518702,0.0249540507793427,0.0228913301231138,202101,94,2
AMAR3,202101,-0.165226784580767,0.0246244501322508,0.0228913301231138,202101,94,1
ANIM3,202101,-0.167270182527431,0.0271754637360573,0.0228913301231138,202101,94,3
APER3,202101,0.0771428571428572,0.0345828384160996,0.0228913301231138,202101,94,5
ARZZ3,202101,-0.0421164021164021,0.0337131842970848,0.0228913301231138,202101,94,5
AZUL4,202101,-0.11369332421964,0.0242484975606203,0.0228913301231138,202101,94,1
B3SA3,202101,-0.0933411747622752,0.0265811309218407,0.0228913301231138,202101,94,3
BBAS3,202101,-0.0155621534226249,0.0238421484827995,0.0228913301231138,202101,94,1
BBDC3,202101,-0.0330420377393896,0.026032404974103,0.0228913301231138,202101,94,2
BBDC4,202101,-0.0368492887462882,0.0246961638331413,0.0228913301231138,202101,94,1
BBRK3,202101,-0.163568773234201,0.0311038345098496,0.0228913301231138,202101,94,4
BBSE3,202101,-0.0748917978776074,0.0225542057305574,0.0228913301231138,202101,94,1
BEEF11,202101,-0.0557939914163089,0.0397492721676827,0.0228913301231138,202101,94,5
BEEF3,202101,-0.042689494061393,0.0266854800283909,0.0228913301231138,202101,94,3
BIDI11,202101,-0.0875433860393367,0.0348683819174767,0.0228913301231138,202101,94,5
BIDI3,202101,-0.0807017543859649,0.0349225774407387,0.0228913301231138,202101,94,5
BIDI4,202101,-0.0875382262996942,0.0343619212508202,0.0228913301231138,202101,94,5
BKBR3,202101,-0.11744966442953,0.0306582003831863,0.0228913301231138,202101,94,4
BMGB4,202101,-0.0372670124993401,0.0254660043865442,0.0228913301231138,202101,94,2
BOBR4,202101,-0.149999954150272,0.0574699826538563,0.0228913301231138,202101,94,5
BPAC11,202101,-0.0447321486042585,0.0371108278632164,0.0228913301231138,202101,94,5
BPAC3,202101,0.0454415995318867,0.0318159237504005,0.0228913301231138,202101,94,4
BPAC5,202101,-0.0887125022559459,0.040197379887104,0.0228913301231138,202101,94,5
BPAN4,202101,-0.145054031587697,0.0234937127679586,0.0228913301231138,202101,94,1
BRAP3,202101,0.0483724202064235,0.025160763412714,0.0228913301231138,202101,94,2
BRAP4,202101,0.0396936089746505,0.0257277470082045,0.0228913301231138,202101,94,2
BRDT3,202101,0.0618440779610194,0.0273505859076977,0.0228913301231138,202101,94,3
BRFS3,202101,-0.0625686059275521,0.0262020695954561,0.0228913301231138,202101,94,2
