ticker,ym,peer_ret,n_peers
SAPR4,201701,0.127661109107791,55
SBSP3,201701,0.0767435769792602,55
SCAR3,201701,0.106184960674295,52
SEDU3,201701,0.158192715613731,51
SEER3,201701,0.0738947786963269,55
SGPS3,201701,0.063912267452429,42
SHOW3,201701,0.0758036818069983,53
SLCE3,201701,0.0861371334998139,55
SLED4,201701,0.0867101017042423,49
SMLE3,201701,0.0797886744450015,55
SMTO3,201701,0.0784545502248586,55
SNSL3,201701,0.132647667501582,42
SSBR3,201701,0.0601087286165694,56
STBP3,201701,0.0817487565974607,55
SULA11,201701,0.0885801124189693,53
SUZB5,201701,0.0879479857273123,55
TAEE11,201701,0.0892590833830318,55
TCSA3,201701,0.0915141369971565,55
TECN3,201701,0.0878699640218935,55
TESA3,201701,0.0609244135884539,55
TGMA3,201701,0.0943115465678272,55
TIET11,201701,0.0768910883908573,55
TIET3,201701,0.0940968068075427,53
TIET4,201701,0.0873630828812835,55
TIMP3,201701,0.180102864621582,55
TOTS3,201701,0.0868791387843429,55
TPIS3,201701,0.0601634111507013,51
TRIS3,201701,0.0898064855750407,42
TRPL4,201701,0.088628611687156,55
TUPY3,201701,0.0872685568240868,56
UGPA3,201701,0.0811076970761546,55
UNIP3,201701,0.0889219906659347,51
UNIP6,201701,0.143567529110417,42
USIM3,201701,0.119013596429059,54
USIM5,201701,0.0822146994831238,55
VALE3,201701,0.099908127168508,56
VALE5,201701,0.0839267740057122,56
VIVT3,201701,0.0917537451741854,55
VIVT4,201701,0.0810228633275352,55
VLID3,201701,0.0943530471525446,55
VVAR11,201701,0.0884897360811709,55
WEGE3,201701,0.0864226221519257,55
AALR3,201702,0.0761981451538372,56
ABCB4,201702,0.0493005570189129,56
ABEV3,201702,0.037714269209766,56
ALPA3,201702,0.0440408621566141,49
ALPA4,201702,0.042801051923481,56
ALSC3,201702,0.0556092356927446,56
ALUP11,201702,0.0829404662401536,56
ALUP3,201702,0.359037382271409,50
ALUP4,201702,0.141734653776213,50
AMAR3,201702,0.0485455496441365,56
ANIM3,201702,0.0875730215657981,56
ARZZ3,201702,0.082080313319567,56
BAHI3,201702,-0.0633627362544141,14
BBAS3,201702,0.0415642115763018,57
BBDC3,201702,0.0630822127710383,56
BBDC4,201702,0.038112819688559,56
BBRK3,201702,0.0479224119918248,55
BBSE3,201702,0.0530865268599967,56
BBTG11,201702,0.0653150395339823,56
BEEF3,201702,0.0770361987508987,56
BPAC11,201702,0.0682439501297802,52
BPHA3,201702,0.0759919016600928,37
BRAP3,201702,0.0437268219402086,57
BRAP4,201702,0.0458359385254212,56
BRFS3,201702,0.041563857269955,57
BRGE3,201702,0.0490390896652359,52
BRIN3,201702,0.0477540732185951,50
BRIV3,201702,0.0485205706298983,52
BRKM3,201702,0.0361544408683913,43
BRKM5,201702,0.0548959831021468,56
BRML3,201702,0.0401690517528577,56
BRPR3,201702,0.0591287917734411,56
BRSR6,201702,0.0667651714596917,56
BTOW3,201702,0.0830954337812366,56
BVMF3,201702,0.0456084784806552,56
CAMB4,201702,0.0410325242495443,43
CCPR3,201702,0.0417352778978135,52
CCRO3,201702,0.040347433531391,56
