ticker,ym,n_fundos,n_fundos_com_churn,frag_laum_medio,frag_flow_medio,frag_cotistas_medio,frag_exit_rate_medio
TUPY3,202512,728,0,19.4157980733497,-0.0186398705157666,4.37559574096875,
VLID3,202512,668,0,20.9146047212814,-0.0011375247752485,2.3727241364145,
FBMC4,202512,171,0,18.3771551590984,0.0060657174541221,2.33833187656837,
MGEL4,202512,173,0,19.5674697602613,0.0101889464009141,3.54624752884829,
SCAR3,202301,279,0,20.2801221309803,-0.00421874933950685,2.32338023901465,
BAUH4,202301,152,0,18.3920313690789,-0.000521381414244647,3.05376648425178,
MTSA4,202301,238,0,19.1010534134891,-0.00944949056652986,5.37494165597713,
SCAR3,202302,291,285,20.2367695819832,-0.00433730909200555,2.33859754353294,0.0428340855627831
MTSA4,202302,231,230,19.0345839810351,-0.0263906078897235,5.29563841551141,0.0247993333713945
BAUH4,202302,166,164,18.3707550178923,-0.000325675253805455,3.03635855742918,0.0878439648790294
BAUH4,202303,130,126,18.3557943402654,-0.00358440378206639,3.11907615210689,0.11244575113106
MTSA4,202303,216,212,18.9520991743681,-0.0153115791554083,5.47299525253607,0.11850219169579
BAUH4,202305,133,0,18.2765304843512,-0.00378086693287871,3.00205845825474,
MTSA4,202305,227,0,18.7623336617234,-0.0190048037311643,5.19499235391352,
MTSA4,202306,171,169,18.8157110119009,-0.020660119976609,5.14011677779521,0.0663145175877177
BAUH4,202306,96,95,18.3057286076277,-0.00446620461467315,2.99730374694865,0.0875678398526311
AGRO3,202306,1681,1649,19.8699758954363,-0.00791169007160669,2.09364999271592,0.0969351324690551
AMBP3,202306,1463,1441,18.9418199865183,-0.012225679278752,3.57101151166525,0.125000466858897
LUPA3,202306,643,624,18.2012825800467,-0.0154191280522335,6.68785084342386,0.0416971478221302
PMAM3,202306,602,583,20.9808220599842,0.014149137929189,0.732910885300951,0.152912100258537
TCSA3,202306,372,363,19.4532114100868,0.00323795811502926,3.50310310194712,0.0613048458048437
VIVR3,202306,596,578,16.8787780231159,-0.0157657750561283,3.51439224781144,0.357317865100544
INEP4,202306,623,605,18.0006470590624,-0.0137776851899797,6.40436368560589,0.0631042020565622
MTSA4,202307,183,179,18.8597812357962,-0.00437477134823815,5.05674685345897,0.0609743383475469
BAUH4,202307,85,83,18.3222184119476,-0.000335628810022157,2.98042429724336,0.0765160677188271
TRPL4,202307,2555,2516,19.7184993761495,-0.00917006101173692,2.37975994858207,0.0511271711153644
ALLD3,202307,753,743,19.0248567258684,0.0054976462586339,4.9507171051195,0.0350153636021299
INEP3,202307,639,632,17.5082821164938,-0.0011503845432798,0.715773077954921,0.0598464152610938
LUPA3,202307,653,646,18.2999996003699,-0.00339880791302964,6.70626598094489,0.080743120605009
PMAM3,202307,636,625,20.7188488356705,-0.0643066136916274,0.741851299488247,0.043791381894006
DMVF3,202308,179,175,18.4951406923434,0.0201807983556996,3.14560040913841,0.0705675231086965
BAUH4,202308,95,93,18.3356494761033,-0.00452713850299733,3.05379864594237,0.0839733867587083
MTSA4,202308,176,172,18.9133778327469,-0.0151137014952008,5.19780284678941,0.056494697167485
BRKM3,202308,1436,1420,21.4020061989643,0.000722893922104726,3.14561719073926,0.0139562476790396
INEP3,202308,670,663,17.6323058999662,0.000449102459879911,0.717601894930909,0.11719244318661
LUPA3,202308,703,696,18.4342602230977,0.00425605996071952,6.56387508735727,0.0809320224352874
PMAM3,202308,666,658,22.5288674358181,0.0210845708121819,0.805202391499505,0.0784626252720961
AZEV4,202308,1007,997,20.0950402801689,0.00507965101808678,2.13190477205854,0.158569702697651
DMVF3,202310,168,0,18.7660494448145,0.00505141986063211,3.65540336924899,
MTSA4,202310,170,0,18.8519291365747,0.00251027498205975,5.30539848671849,
BAUH4,202310,91,0,18.281114627089,-0.000426884013211717,3.02239116081257,
BRBI11,202310,517,0,18.9069888187037,-0.0103735151642499,2.64764128846797,
AGXY3,202310,1068,0,19.5734976748159,-0.0053011445347753,3.33428472338767,
RCSL3,202310,717,0,19.0633575308872,-0.00850198294687152,5.86632064854495,
DMVF3,202311,187,183,18.810962087808,0.010096885172839,3.73428164090988,0.0780776074988418
PFRM3,202311,321,316,18.6306835449308,0.0184291780870235,3.22144255281895,0.121569891334586
BAUH4,202311,78,77,18.2635925165261,0.00367881025315935,2.94726358842748,0.0859514203670135
MTSA4,202311,175,174,18.7152545442563,0.0256940581783342,5.07062983265481,0.0222309411884561
AZEV3,202311,1065,1060,17.9787081784347,0.0096634455526313,1.9106423537492,0.114599234140616
INEP4,202311,684,679,18.5886437073808,-0.0111514261690321,5.17566879677076,0.0393629062044843
DMVF3,202401,211,0,18.8591456668589,0.00320997432908961,4.11683842283638,
PFRM3,202401,896,0,18.6655957955882,0.00805370372850609,3.37531805247192,
BAUH4,202401,79,0,18.2829115885124,-0.00275142724841282,2.93870467540443,
MTSA4,202401,179,0,18.8832207488697,-0.00698802291871518,5.1802058775397,
ALLD3,202401,787,0,19.0267561827168,-0.00247971049436219,4.80413493838,
AZEV3,202401,800,0,17.6934042143909,-0.0133362247284676,1.98674256322409,
TASA3,202401,672,0,17.8749066784478,-0.0761979570794284,0.718688617062318,
BMEB4,202401,669,0,17.57818933388,-0.0413441379500501,4.84726586173118,
SANB4,202401,254,0,19.8253397757773,6.1350310653302e-05,0.693329821745323,
DMVF3,202402,761,756,18.7168123227427,0.0740052333203105,3.42448817656809,0.126847490610831
PFRM3,202402,335,333,18.8783609820863,0.0766992431743709,3.27087282237293,0.119672390982493
BAUH4,202402,90,89,18.1378336932626,-0.146338633584686,3.13358494986455,0.0798686950036998
MTSA4,202402,176,173,18.7722831068065,0.000400173991198446,5.04531027739815,0.056622520120048
AZEV3,202402,752,749,17.3142664678882,-0.0034557657134603,1.95365591506975,0.0842228285763328
MNDL3,202402,629,626,18.2938593056537,-0.0593486125281025,7.07525512272937,0.0397762960595638
CTNM4,202402,715,711,22.0266502580981,-0.000484352387757648,1.2100292746241,0.258087444514852
BAUH4,202404,89,0,18.1510396635876,0.00761181488263705,3.15208750510803,
MTSA4,202404,165,0,18.8332006710481,0.0145229304353003,5.07551810609061,
AMAR3,202404,1448,0,19.1022876026288,-0.00313031921821163,1.45959643462971,
SEER3,202404,1267,0,20.3637450101918,-0.000641730302142624,1.58484642485295,
AZEV3,202404,687,0,17.3513785894238,-0.00793770821484708,1.91187045147987,
LPSB3,202404,741,0,18.8179334034128,0.0021818349290866,2.37833500842375,
VIVR3,202404,580,0,20.529585730741,-0.00181882950581775,1.30298351429786,
CTNM4,202404,631,0,22.0903456423522,-0.000472871236517292,1.17161390071735,
DMVF3,202405,691,683,18.2663537782915,0.0228993973253047,3.50704000418078,0.0680218907722025
MTSA4,202405,184,184,18.7224959865526,0.0237082342545789,4.97652084626469,0.0126178983152881
BAUH4,202405,77,76,18.1356285291013,0.00404103764458418,3.14498045372792,0.0828233346781503
SHOW3,202405,743,738,18.4655972204474,-0.133517299235867,1.61137567166889,0.0568089972347711
VIVR3,202405,551,545,18.7426461104863,-0.00213588264717857,1.71809749691494,0.121522530857529
CTNM4,202405,620,615,22.04393621318,-0.000401818299816467,1.15518533218094,0.000993336002235199
MTSA4,202407,606,0,18.6216597404178,-0.0337528502936395,4.82747131402851,
BAUH4,202407,73,0,18.0982996650743,-0.0446329613772747,3.14536792682443,
BHIA3,202407,1517,0,17.8788322738959,0.00250612472907157,1.0833861615688,
UNIP6,202407,758,0,18.9347968463184,-0.00326712839307722,1.50467287186249,
ALLD3,202407,711,0,19.1456576023928,-0.046423699337814,4.49134183207566,
CTNM4,202407,534,0,21.9961794285633,-0.000535565127858348,1.15349735657057,
VIVR3,202407,581,0,18.5314223043288,-0.00107669533927518,2.08978064837601,
DMVF3,202409,186,0,18.2381287840596,-0.0161294841765371,3.38404661175549,
PFRM3,202409,230,0,18.9162656151395,-0.011989414612115,3.31629843901051,
PTBL3,202409,651,0,18.2237911093415,-0.0188578194139318,3.26236734703948,
BAUH4,202409,77,0,18.0978658084801,-0.00637690084079794,3.16004239967888,
CBAV3,202409,2182,0,19.2013143434694,-0.0207449748986746,2.97691910341851,
AMAR3,202409,547,0,20.3725952541147,0.00358859522888433,1.1506642767047,
BEES3,202409,593,0,20.666053635141,-0.0101553823723853,5.55711443499722,
ELMD3,202409,2517,0,19.1143073542472,-0.0311316856758525,3.50219305410304,
LUPA3,202409,437,0,18.2229577413877,-0.0570934722147095,5.99123054451892,
MEAL3,202409,529,0,18.8859324563414,-0.00202035961767864,1.23661243689079,
QUAL3,202409,1111,0,19.1248572244435,-0.0105810133029759,2.80432518285873,
SEQL3,202409,551,0,19.3459926003817,0.00671059574241439,2.10682138040284,
PINE4,202409,510,0,18.0562493700315,-0.00234037342494531,2.19907183616423,
BOBR4,202409,665,0,20.1032567908397,-0.000912862577955508,0.926063874880507,
FIQE3,202410,1391,1373,19.0569094012556,-0.00118951291330725,2.13627472532963,0.0522955112383782
BEES3,202410,384,380,20.7092117796794,-0.0138625877107548,1.93427653238072,0.10447720243571
MEAL3,202410,599,592,18.8903787877663,0.0026441672733563,1.22315719620697,0.0224717728029447
NGRD3,202410,556,548,17.8655779420336,-0.00575950547383308,3.68264290532796,0.109709344369472
ALLD3,202410,811,803,19.2601040093906,-0.0200564729278528,4.45234144787857,0.125298419717505
MNDL3,202410,479,474,18.2364965034655,-0.0156985455950439,6.4794102178401,0.00874376082185375
MTSA4,202410,539,533,18.4499933029865,-0.0161239977287597,4.47418975530729,0.0420721770974684
FIQE3,202412,1174,0,19.1640580998047,0.00467726499204457,1.61886207449467,
MOVI3,202412,1172,0,19.2870199825691,-0.0210980775677297,3.70012003606494,
ODPV3,202412,761,0,19.1161022761783,-0.0253263951969673,3.84754637672545,
FRAS3,202412,526,0,19.5371792727301,-0.0130351930543827,2.81154267906814,
LOGN3,202412,237,0,21.4490964699638,-0.00422163122735123,1.61672204791006,
RDNI3,202412,187,0,18.8810399113963,-0.00685162580889133,2.40538929000076,
AMAR3,202412,756,0,20.3073594383187,0.000122890400451434,1.15162991180955,
ANIM3,202412,1780,0,19.1699743542412,-0.0212350479630458,3.38660819731219,
BEES3,202412,690,0,19.2635871673557,0.000338586542786654,2.73312663233761,
NGRD3,202412,790,0,18.3279891310087,-0.0251822750582703,2.65835859654923,
PTBL3,202412,806,0,17.5877618292867,-0.00638891620070551,2.83681280612499,
MELK3,202412,1138,0,19.7346467599067,-0.00333348636685124,3.61269558299586,
AGXY3,202412,802,0,20.8880602356696,0.04344372208999,1.94425627602653,
DEXP3,202412,896,0,19.2612016129335,0.0083595321030475,1.11886568343584,
DMVF3,202412,859,0,18.3898912058044,-0.0396367368437549,2.64577390471385,
LPSB3,202412,900,0,18.5585297034439,-0.00953003748511352,2.38388261791205,
MNDL3,202412,701,0,18.2828866954273,-0.00542487866061951,6.94947548059936,
FIQE3,202501,1081,1072,18.5791245309807,-0.620205138213743,2.2265425523611,0.0708526545561582
CAML3,202501,1115,1068,19.4651672568464,-0.0137547532887408,3.92421658823361,0.0270544852472956
BLAU3,202501,2552,2524,19.3698380013018,-0.011469618878576,3.40681093884633,0.0872296941198651
BPAC11,202501,1714,1699,19.8922152357235,-0.0442817894617991,2.44367169578684,0.0637802023717955
MOVI3,202501,1183,1161,19.0037642480838,-0.0256477223736022,3.49911589036557,0.136272570983594
FRAS3,202501,616,599,20.057915499167,-0.0314135781174009,3.36835982077573,0.0251980998011192
TRIS3,202501,407,396,19.9371413436019,-0.0302730740839027,3.31614790245475,0.0320327066705359
LOGN3,202501,484,473,21.3204367748424,-0.00693162069381424,1.65942039544507,0.00642560443897409
RDNI3,202501,321,307,19.3527913768689,-0.0626441430488207,2.9289340952696,0.0309327365583115
AMAR3,202501,698,689,20.1061026051302,-0.000154054830907109,0.81482662706425,0.242594413207556
BHIA3,202501,871,851,17.8784008281804,0.00188725391467676,1.61726286058245,0.0477070531906522
GFSA3,202501,592,578,19.3026202710353,-0.0021999293399265,1.59932584517333,0.0635446840229021
NGRD3,202501,661,656,18.2642096176392,-0.0352215967977162,1.72001806359959,0.0622928163519841
PTBL3,202501,796,787,17.429931886404,-0.0124994810541231,2.5906033543534,0.0362265772941346
ANIM3,202501,1507,1491,19.1733158536687,-0.0246839021444987,3.43682625220226,0.0776213922450247
MELK3,202501,1079,1065,19.7523446187471,-0.0156708991902043,3.63829872075264,0.0262324658059606
EVEN3,202501,788,772,19.1335962178695,-0.00868607835777816,2.53315739481415,0.0519593314519069
SHUL4,202501,736,722,19.5958629055208,0.0588486493697097,3.84005299416735,0.0155224506378914
SEQL3,202501,336,263,20.3712831911613,-0.0794946704894387,2.64557306793094,0.0729621201964749
DMVF3,202501,736,731,18.2370484789157,-0.0330244177967229,2.74778043455584,0.104055548700361
JALL3,202501,1257,1246,18.6250446349988,-0.0389596898660962,2.64244620966311,0.045943545372586
MNDL3,202501,638,635,18.1502645752184,-0.0130508036848387,6.87736452339723,0.00942196934404667
RSID3,202501,636,633,20.0471134890616,-0.000254374285943993,1.60950312998632,0.10704808654723
LOGN3,202502,490,489,21.4353928868885,-0.00540943032627096,1.59673807583119,0.00332870423775231
RDNI3,202502,315,312,19.3728144496028,-0.0218016261286874,2.86220601082799,0.0213089709052153
ANIM3,202502,1658,1633,19.1058592918908,-0.0295959631836944,3.33315973118661,0.0753521399527137
BLAU3,202502,2055,2019,19.3569698932607,-0.0434034855754296,3.3212438062427,0.0776418062683723
GFSA3,202502,651,639,18.8272449423007,-0.00294114926837264,1.39971544793216,0.250787069717144
MELK3,202502,766,752,19.7141968582231,-0.0156680569593543,3.56175515658992,0.0344541962504957
MNDL3,202502,255,255,18.1118510817602,-0.0129482744314061,7.09301351558068,0.0281355443008307
MTRE3,202502,529,523,18.8521141522357,-0.052691215003116,2.65135909507291,0.0451363042160853
NGRD3,202502,352,347,18.6863534050931,0.00581822977343294,2.14561583426415,0.0541338774664546
OIBR3,202502,146,146,19.3407614705378,-0.0211101061987643,1.02120257224911,0.0569860558234473
PTBL3,202502,414,407,17.5544930487096,0.00550873727194703,2.47247921549913,0.0294877714760656
RSID3,202502,253,253,20.094475898097,-0.0215025491520354,1.61370569337782,0.190381242571011
AZEV4,202502,391,386,19.3000318757836,0.00979675028152232,3.21856245299072,0.0323995463181058
JSLG3,202503,1138,1138,19.1250352895316,-0.025217065134229,3.05312345567928,0.0569509545515856
LOGN3,202503,483,482,21.3778867055803,-0.00193822564768302,1.60328865679497,0.0124533428369933
RDNI3,202503,311,310,19.4075619174599,0.014455275043161,2.90576615457857,0.0998471823961309
ANIM3,202503,1235,1232,19.1666980037295,-0.0351442659020223,3.50697509327491,0.100848870562569
BLAU3,202503,1825,1820,19.3966073141546,-0.0248960627829286,3.32304738818303,0.0909885426215536
NGRD3,202503,193,192,18.357662119931,-0.112316127917814,1.8197454114979,0.061300714359315
OIBR3,202503,316,311,17.2924522576645,-0.00437605118614541,0.857137277647444,0.057552274953836
PTBL3,202503,293,292,17.281940052634,-0.00495127274615022,2.33437275380905,0.00685422313581899
AZEV4,202503,346,338,19.5968376239676,-1.26331587442107e-05,2.68621580707006,0.0729833330604623
EZTC3,202504,2154,2124,18.7923207336795,-0.0537355663881743,2.67563626833861,0.126947863044123
GFSA3,202504,571,558,18.3578697260766,-0.0414501874533774,1.29919438592658,0.0461268193196632
SEQL3,202504,222,180,20.1918144573902,-0.0816111644922587,2.45128275331045,0.128906270617076
HBOR3,202504,392,389,18.4224744288918,-0.00819418328624628,1.30126003791811,0.0742417282037166
NGRD3,202504,179,178,18.3633653184583,-0.0276735335590101,1.80330709399084,0.106913345152251
OIBR3,202504,288,286,16.5354975599546,0.0162719310560273,0.90257079135451,0.0677576376059468
BHIA3,202507,457,450,18.1509137447969,-0.0115209147852788,2.35467885346674,0.177623799486171
POSI3,202507,902,891,19.1232303353215,0.00208281881924798,2.56927639556812,0.0729119882545887
SIMH3,202507,978,960,18.537166078194,-0.00924506945365263,3.35077378181359,0.0835796998643099
MELK3,202507,569,561,19.7242340954787,0.00136605814744218,3.44042662244946,0.0386132727528128
OIBR3,202507,258,255,19.6221974757241,0.00201397386000804,1.03041486753191,0.0372927772863758
SEQL3,202507,334,298,20.0278271365426,-0.0507311939484177,2.31551034955773,0.107214283683848
SIMH3,202509,860,0,18.4660149177698,-0.0082669659984331,3.29418479858464,
MTRE3,202509,295,0,18.6144677645923,-0.0104457015711795,1.9127701531477,
OIBR3,202509,241,0,16.88011227453,0.00468232454060383,0.81429454432576,
SEQL3,202509,320,0,19.9996218061492,-0.0699748119414419,2.24241849850694,
AZEV4,202509,163,0,19.683675939496,0.003504043123005,1.93279156825653,
CRPG5,202509,235,0,19.2408282149723,-0.088561561704454,3.54239404935612,
GFSA3,202510,821,812,18.2588015624752,0.0677533880415146,1.30459600631671,0.23085636008729
PETZ3,202510,774,759,21.7286602008891,-0.00432292063785243,1.04212589438957,0.174137480551479
SIMH3,202510,867,857,18.3388222985786,-0.00679291294989176,3.3515828910123,0.0899970166931506
MOVI3,202510,1452,1427,19.5938923022852,-0.0240116003909739,2.18266325972473,0.119470094587087
MDIA3,202510,1872,1849,22.3135596204468,-0.00148273310782266,1.8200152770823,0.143631342321749
HBOR3,202510,527,517,18.6893419606349,0.00145264273387336,2.93917514245984,0.11829621024484
LAND3,202510,514,511,18.9383860931834,-0.0428892703769618,2.34586860046737,0.178370034363457
POSI3,202510,946,934,19.2879178065682,0.0359694954409452,2.47123268053949,0.0669376540412608
MELK3,202510,688,667,19.3848415538383,-0.00533767145009724,3.23350709651859,0.0678480193970698
MTRE3,202510,318,314,18.216718093175,-0.0444230659463971,2.01847267077989,0.0530196868069669
OIBR3,202510,248,246,16.1542931471903,-5.43758512161732e-06,0.848294665702347,0.0734515021445515
PMAM3,202510,224,223,17.7543985999257,-0.0236726788766847,1.39123276743118,0.0909880203411567
ROMI3,202510,292,288,19.2957672984412,-0.0070362022258324,1.49579362721285,0.0436274381978286
SEQL3,202510,305,270,19.8587007903257,-0.104224284074396,2.23251268917801,0.0537960283665326
SYNE3,202510,624,618,19.3609018579268,0.0124752851968698,4.05128357409206,0.0773992356179366
AZEV4,202510,167,164,18.0732603230721,-0.00379482101143743,2.23654123269358,0.0344660668679713
BMGB4,202510,331,328,18.7061399319031,-0.103429682831545,3.99835362174156,0.0992015051608789
SHUL4,202510,887,870,19.5297775198734,-0.0177973959170204,3.84334914662373,0.0330393137070826
JSLG3,202512,1246,0,19.6873091827328,-0.00980473266969187,3.05762850659698,
AALR3,202512,227,0,17.5560764752299,-0.00566908319430799,2.59643762777497,
PINE4,202512,862,0,18.9690869909349,0.00266312883393844,2.45985397319437,
BLAU3,202512,1620,0,19.2960596502208,-0.00521428818023535,3.45162359137966,
AZTE3,202512,238,0,19.8513057463405,-0.00427789655501462,1.67839362433212,
MELK3,202512,749,0,19.5579532236245,-0.00719630139346477,3.17011398804699,
MTRE3,202512,338,0,18.1431191254602,0.00725992030827755,1.94660615305802,
PMAM3,202512,194,0,17.2350528513034,-0.000217419235516601,0.735462336280215,
PTBL3,202512,343,0,17.4338861242532,-0.0126708572417922,2.31893036743227,
ROMI3,202512,349,0,18.8074465137342,-0.00141784911859999,1.92415572923121,
SCAR3,202512,1948,0,19.8806243358173,-0.00354101227825296,1.43038059457771,
SYNE3,202512,583,0,19.4292336691221,0.0102743747955488,4.24169108668939,
AZEV4,202512,260,0,19.3218713776221,-0.00327620481775152,1.8966205205212,
LJQQ3,202603,627,0,19.0634533995304,-0.00635944215426961,3.35816556924283,
FESA4,202603,759,0,18.3900270718531,-0.0108194691178335,1.75012603703308,
PINE4,202603,639,0,19.1692427460009,-0.0193307146244106,2.13084200585692,
TUPY3,202603,422,0,18.5095175047625,-0.0117489043104175,2.13691849158594,
MYPK3,202603,444,0,19.7402833345537,-0.00278761637378367,3.41015729321943,
JSLG3,202603,651,0,19.0890128481772,-0.0148572045378358,3.69244130599457,
BHIA3,202603,354,0,18.0682688299783,0.0171574190299,2.01139239725827,
AALR3,202603,252,0,18.5599959623904,-0.0214978641034265,2.65342711960945,
ATED3,202603,230,0,18.4330623353713,-0.0254242315652511,1.89089207761257,
BMEB3,202603,256,0,18.2356876426757,-0.00513611419362459,3.33586061821497,
NGRD3,202603,349,0,18.9530132292566,-0.000462640649359241,1.23773069605093,
PINE3,202603,253,0,19.0294293724001,-0.0133452013984447,2.0011976544131,
TPIS3,202603,250,0,18.1374023596687,-0.00568091881892711,1.5890850413576,
PTNT4,202603,263,0,18.5980356408399,-0.0240974000992485,1.88634696081031,
BLAU3,202603,1305,0,19.2143249216482,-0.0121893801356065,2.68934291870264,
AMBP3,202603,156,0,19.8751393958918,0.000381855145160648,0.906597184513533,
DASA3,202603,369,0,19.3446504157117,0.0678507898889584,0.826686832994804,
ETER3,202603,139,0,19.732367621726,-0.000220841637727679,1.09034272017155,
FIQE3,202603,330,0,18.8641697338586,-0.0413325425480361,1.44197344264153,
ITSA3,202603,149,0,18.2378960825323,0.000154944883490767,3.15779484411467,
PMAM3,202603,130,0,21.1851944453511,-0.000109667081721558,0.787167419781748,
POSI3,202603,165,0,18.6119862245005,-0.00483872429743778,1.77730707835828,
ROMI3,202603,248,0,18.9314841986505,-0.00123773904018032,1.18428836738503,
SCAR3,202603,706,0,19.5942847729193,0.000125340279296243,1.35647979782548,
SYNE3,202603,313,0,19.5772487742119,-0.0182053689396723,3.92488765836403,
TRIS3,202603,191,0,19.0481830761312,-0.0256369835073045,1.96627193861733,
AZEV4,202603,209,0,19.8723931454513,0.00701628870522779,2.68784484597996,
SAPR4,202603,1048,0,20.0239687660011,0.0362221847664513,2.57484579437013,
SHUL4,202603,389,0,19.4720189510472,-0.00255185183296324,3.33647589687397,
TASA4,202603,206,0,17.9446268459698,0.00347147712218722,1.3908473821049,
HBOR3,202604,863,855,19.5042822916633,-0.00109011129349079,2.4576484790828,0.0937310390025398
JSLG3,202604,603,559,19.2982421073611,-0.0123666936599145,3.75490181773638,0.0872239587702124
MYPK3,202604,469,465,19.6119598808939,-0.00222516345876021,3.3234249611828,0.0695285767685548
UNIP6,202604,543,500,19.6534191358094,-0.00230203536115365,1.27418068455765,0.0337836950108618
GMAT3,202604,519,512,19.5716101621673,-0.00203777654405765,3.27047918178667,0.0583540673401747
ATED3,202604,230,230,18.3380557975124,0.0239437151691076,1.86353777490461,0.236127268382373
NGRD3,202604,321,306,19.0895590981127,0.00242719459110353,1.28745225399512,0.109236203955554
PINE3,202604,253,253,19.0566020193527,0.00616784515858473,1.9792661438252,0.122265053585703
SHOW3,202604,490,488,18.7411016355883,0.0400969803214929,1.91601198316971,0.18273843687259
TPIS3,202604,252,252,18.1393075506061,0.000878214385549354,1.62950543577904,0.159776613903523
PTNT4,202604,225,225,17.4749306700108,0.0157085797234269,1.19481558872,0.0731851894230833
DASA3,202604,461,449,18.8379124026772,-0.000432161306645499,0.877453724393289,0.457940585905612
ETER3,202604,202,197,19.3461497337981,-8.3473260731316e-05,1.10495613540494,0.435137082639507
FIQE3,202604,299,297,19.0190557340591,0.0521827012227317,1.39952444470221,0.0953824009219598
MELK3,202604,351,346,19.6371832722851,-0.00585892614001508,3.0695678492847,0.09978197726048
SCAR3,202604,739,733,19.5608558455305,-0.000202991893400066,1.35866412619157,0.100017264059425
SYNE3,202604,331,329,19.60536068119,-0.00640376300456456,3.87185036170523,0.0634809650850127
TRIS3,202604,204,202,19.0777801589332,-0.00107638895755998,1.88043643483693,0.151027004749856
AZEV4,202604,210,202,19.6921937371057,0.0127899300807734,1.75301512896975,0.021689871747429
CRPG5,202604,160,160,18.0819410560498,0.0260672049616582,1.36622477288463,0.114038061785603
SAPR4,202604,694,688,20.0954113692371,0.0354899386169126,2.64867478162445,0.121581172649755
SHUL4,202604,423,418,19.4178156125378,-0.00631597433050365,3.29738324951432,0.0654533713056088
TASA4,202604,202,199,17.7286954761485,0.00117551319739008,0.884266426646745,0.117392746037946
TRPL4,202301,1195,0,19.7028271539397,-0.0150615115461432,2.53182987196003,
TRPL4,202308,1730,1692,19.7105308053275,-0.0025076630393355,2.44322270696161,0.0641898554927944
AMBP3,202303,1941,1913,18.9430404503142,-0.0363495156872577,3.3522975042297,0.117166503539089
CMIG3,202504,396,387,23.9287496318992,-0.000220127174867804,0.719111444198139,0.00103112940275147
CMIG3,202509,395,0,23.9819735785809,-8.76232597004479e-05,0.718533686238367,
CMIG3,202512,276,0,24.0465030605311,1.25992606108167e-05,0.717338075048645,
CMIG3,202603,229,0,24.1599954062462,-3.83368721192555e-05,0.718479023383422,
CMIG3,202606,21,0,24.1975797727923,0.00179705544267108,0.710778025857387,
CMIG3,202607,19,19,24.1834220499436,-9.50122263594981e-06,0.710693624006752,5.75612892112023e-07
LPSB3,202301,262,0,18.5612616551115,-0.009383891263675,2.14910064206424,
BRBI11,202301,148,0,19.4825750816349,-0.0767578664243506,3.7245487094776,
ALPK3,202302,23,23,21.9038721589232,-0.000204668897357005,0.706443350117253,0.115115889910575
ALPK3,202303,23,23,21.8893006010289,-0.000768478018730767,0.706360167487575,0.38005184467518
FHER3,202307,57,56,18.2239495432416,-0.0546127797059623,2.7103378813056,0.218717630114595
AMBP3,202308,2454,2422,18.9857827303636,-0.00127326542421919,3.56988871652058,0.127414033928904
FHER3,202308,62,58,19.1868169572329,0.000212296819572925,4.40143971516488,0.154283277905133
LUPA3,202310,559,0,19.6274487972049,0.141699144934423,2.50034861936759,
LUPA3,202311,585,577,17.7917704734611,-0.0239794896650682,3.75545394960983,0.249831196861025
ALPK3,202402,228,227,21.735653923389,-0.0109532954183777,1.5333783621984,0.138900045835202
RCSL3,202402,126,126,18.6195748296994,-0.0051581760371338,5.6712821820905,0.00442114544142616
ALPK3,202404,97,0,21.9659358988917,0.00162433968002077,1.06822741549761,
LUPA3,202404,104,0,18.3898638867748,0.0050519044117902,5.18317709953608,
ZAMP3,202404,2211,0,19.0228025502885,-0.0234182997537146,2.75791007349156,
ALPK3,202405,100,99,21.9374665857778,-0.00161412281181091,1.02494439645352,0.147384017926314
MBLY3,202405,1583,1572,18.0502168016328,-0.0769069996248362,4.06852649380803,0.251179122062685
ZAMP3,202405,2284,2257,18.8135083136359,-0.0138004305072063,2.64299540962862,0.139669728381306
ALPK3,202407,96,0,21.8772420644509,0.00109226908195252,1.05275972053225,
MBLY3,202407,1401,0,18.2673161717704,0.0403802313574886,3.86337374932936,
RCSL3,202407,73,0,18.4337606317172,-0.00148830623929385,4.37571232388975,
RCSL3,202409,68,0,17.6188372206306,-0.0299236885904447,5.19853211069985,
AZEV4,202409,389,0,20.1431642564106,-0.0048941601683796,3.20770960931528,
AESB3,202410,360,355,20.11665394087,-0.017443526226125,4.37589399173293,0.0476011046582324
ALPK3,202410,83,80,22.0302621589726,-0.00173720272382816,0.998582936020928,0.0517100198775481
ALPK3,202501,79,74,21.9310724361615,-0.00318975859130537,0.989602637042585,0.00818593790614847
ALPK3,202502,81,80,21.9847457601983,-0.000952392489099977,0.993117560349603,0.05080941408322
ALPK3,202506,95,0,21.135162882648,0.00339703970908614,0.839887079980119,
ALPK3,202507,98,97,22.083307989224,-0.000176555792531907,0.942129259638782,0.0696404576571101
ALPK3,202509,114,0,21.1837839790102,0.00192361080656272,0.823895582001499,
NINJ3,202402,177,177,21.5344213374714,0.165464248731174,0.907640882954737,0.560887428976057
EZTC3,202502,1907,1855,19.0138369456199,-0.045877903884061,2.96380888036982,0.0671028306206986
SHUL4,202502,590,584,19.6051083686461,-0.0259892202234469,3.80307834240749,0.0254329610193944
EZTC3,202503,2011,2002,18.9418971135353,-0.0478498215148328,3.04230032559668,0.0833092064503062
SHUL4,202504,559,554,19.571347857949,-0.0191171534850151,3.79928261625759,0.00839241451805998
SHUL4,202506,575,0,19.5599598415417,-0.0563565210927631,3.6516704254363,
