ticker,ym,peer_ret,n_peers
TPIS3,201701,0.0568931270110102,13
TRIS3,201701,0.433782306085472,5
TRPL4,201701,0.100817580813198,51
TUPY3,201701,0.103444479231188,46
UCAS3,201701,0.140309826500409,18
UGPA3,201701,0.0697126296355083,48
UNIP6,201701,0.0594610278218831,8
USIM3,201701,0.110880033927843,41
USIM5,201701,0.0754571255385432,48
VALE3,201701,0.0669461333416024,49
VALE5,201701,0.0720696348386914,51
VIVT3,201701,0.0915760613118153,41
VIVT4,201701,0.0938266153786874,46
VLID3,201701,0.111245780843379,46
VULC3,201701,0.0325106874904686,8
VVAR11,201701,0.119537334917722,43
WEGE3,201701,0.092459962698341,49
AALR3,201702,0.0645178604478364,45
ABCB4,201702,0.0615142243258723,47
ABEV3,201702,0.0270831620262207,45
AFLT3,201702,-0.0123862131582591,6
AFLU3,201702,0.0177627888537415,11
AGRO3,201702,0.0384333247987983,35
ALPA3,201702,0.0382761787819908,32
ALPA4,201702,0.0685118930032431,49
ALSC3,201702,0.0634935404308273,50
ALUP11,201702,0.0702758529109172,52
ALUP3,201702,0.0897560857334851,35
ALUP4,201702,0.0164489218915556,34
AMAR3,201702,0.0245636287774756,43
ANIM3,201702,0.0525448683222607,49
ARZZ3,201702,0.0936227671445771,49
BBAS3,201702,0.0503032185640784,52
BBDC3,201702,0.0254123985966145,48
BBDC4,201702,0.0282559803472042,50
BBRK3,201702,0.0356382081106112,41
BBSE3,201702,0.0531382473988665,48
BBTG11,201702,0.060678988040962,43
BEEF3,201702,0.0504768568955418,49
BMEB4,201702,0.0561812008081124,22
BOBR4,201702,0.0765599747336937,22
BPAC11,201702,0.0906051609943248,8
BPAN4,201702,0.0334181985587764,22
BRAP3,201702,0.094533707222063,34
BRAP4,201702,0.0667416484493761,51
BRFS3,201702,0.0286747786322405,49
BRIN3,201702,0.041276297277763,35
BRIV3,201702,0.0700208631480736,22
BRKM3,201702,0.0379582958188527,35
BRKM5,201702,0.0366470680394976,49
BRML3,201702,0.048903619731049,53
BRPR3,201702,0.039830834703327,48
BRSR6,201702,0.0691727346255623,52
BSEV3,201702,0.0465218697278486,35
BTOW3,201702,0.0470455514421814,50
BVMF3,201702,0.0475145600048319,50
CARD3,201702,0.100263455615008,11
CCPR3,201702,0.0947561977691216,27
CCRO3,201702,0.0404867563893493,48
CEBR3,201702,0.0687420476760951,25
CEBR5,201702,0.0703999198687394,22
CEBR6,201702,0.0966576785611421,26
CEEB3,201702,0.0302874156593274,5
CEED3,201702,0.0186991805705126,6
CEED4,201702,0.0215169088479294,5
CELP3,201702,0.0428516273577566,36
CELP5,201702,0.0482847202693307,6
CEPE3,201702,0.0205634943453647,6
CEPE5,201702,0.0318297709221613,9
CEPE6,201702,0.0248120627139882,6
CESP3,201702,0.0671910944948345,23
CESP6,201702,0.0619019763893841,53
CGAS3,201702,0.0306179628081225,33
CGAS5,201702,0.0661530948755874,47
CIEL3,201702,0.0464906758818359,52
CLSC4,201702,0.0345083343913507,37
CMIG3,201702,0.0801432020358988,42
CMIG4,201702,0.0661397366704114,52
COCE5,201702,0.0665995796214345,23
CPFE3,201702,0.021166017210823,51
CPLE3,201702,0.0563033924625165,38
CPLE6,201702,0.0538783077569909,51
CPRE3,201702,0.0378518348680527,35
CRDE3,201702,0.0491497586989583,36
CSAN3,201702,0.0457567509727423,47
CSMG3,201702,0.0375984734052929,52
CSNA3,201702,0.0293313271950723,50
CSRN3,201702,0.00776728092893554,6
CSRN5,201702,0.0112659642985346,7
CTAX3,201702,0.0640867268107885,41
CTIP3,201702,0.048227792300966,49
CTKA4,201702,0.213348078776506,11
CTNM3,201702,0.0952089817793391,5
CTNM4,201702,0.0934503404056062,5
CVCB3,201702,0.0543860072442049,53
CYRE3,201702,0.0853645895405948,51
DIRR3,201702,0.0605577504183499,48
DTEX3,201702,0.056536109714703,50
ECOR3,201702,0.0779250307725563,51
EEEL3,201702,0.0213835724628382,5
EEEL4,201702,0.0205634943453647,6
EGIE3,201702,0.0363120921533929,48
ELET3,201702,0.031731106192964,52
ELET6,201702,0.056964243655696,47
ELPL4,201702,0.0342297411921111,47
EMAE4,201702,0.169023381048207,15
EMBR3,201702,0.0290254546986875,48
ENBR3,201702,0.0449345865727567,48
ENEV3,201702,0.0314535957772488,42
ENGI11,201702,0.0569316013426112,49
ENGI3,201702,0.0278749339545644,17
ENGI4,201702,0.0302073276608729,32
ENMT3,201702,0.0339471257163458,32
ENMT4,201702,0.0382962163205928,32
EQTL3,201702,0.0411946781300683,49
ESTC3,201702,0.0525941712810519,52
ETER3,201702,0.0406841407778514,35
EUCA4,201702,0.0598461064727536,40
EVEN3,201702,0.0800054461144714,51
EZTC3,201702,0.103228422086698,51
FESA4,201702,0.029703909356237,30
FIBR3,201702,0.0449428424581443,49
FLRY3,201702,0.0761649123722592,51
FRAS3,201702,0.0283599961118058,9
GEPA3,201702,0.124414390370759,26
GEPA4,201702,0.0891711403332051,26
GFSA3,201702,0.0592355116748808,48
GGBR3,201702,0.0198822380392581,43
GGBR4,201702,0.0336614834737131,49
GOAU3,201702,0.0360315567324759,28
